run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,config/trainer.adversarial.alpha,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.05/0.15,uq_purify_recovery/0.05/0.15,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.1/0.15,uq_purify_recovery/0.1/0.15,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,uq_purify_acc/0.15/0.15,uq_purify_recovery/0.15/0.15,uq_clean_purify_acc/0.1,uq_clean_purify_acc/0.15,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.05/0.15,uq_joint_purify_recovery/0.05/0.15,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.1/0.15,uq_joint_purify_recovery/0.1/0.15,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,uq_joint_purify_acc/0.15/0.15,uq_joint_purify_recovery/0.15/0.15,range_size,eps_unit,config/descriptor,config/model_path
0,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/0,italypowerdemand,1,42,0.2,,0.9300970873786408,0.2180062118503782,0.2570900519688924,0.7126213592233009,0.4621359223300971,0.174757281553398,0.9300970873786408,-0.5404464602470398,0.7126213592233009,0.4485436893203883,0.1922330097087378,0.0194174757281553,0.0796116504854368,0.1592233009708737,0.2504854368932039,0.029126213592233,0.1359223300970873,0.2310679611650485,0.3631067961165048,0.033009708737864,0.1941747572815534,0.3553398058252427,0.5436893203883495,1.0,0.7073170731707317,0.5609756097560976,0.4186046511627907,0.9333333333333332,0.7714285714285715,0.6974789915966386,0.6256684491978609,0.8823529411764706,0.85,0.7704918032786885,0.7857142857142857,0.2732673267326733,0.2510548523206751,0.2355658198614318,0.2435233160621761,0.54,0.5168539325842697,0.5075757575757576,0.5091463414634146,0.8052208835341366,0.7975903614457831,0.8283132530120482,0.8340425531914893,0.7514563106796116,0.1756756756756756,0.7553398058252427,0.1891891891891892,0.5436893203883495,0.1936619718309859,0.545631067961165,0.1971830985915492,0.3766990291262136,0.2283653846153846,0.3864077669902913,0.2403846153846154,0.9320388349514565,0.9359223300970874,0.8038834951456311,0.6776699029126214,0.574757281553398,0.0019417475728155,0.0116504854368932,0.0446601941747572,0.0912621359223301,0.0,0.0019417475728155,0.0155339805825242,0.0466019417475728,0.0,0.0,0.0,0.0097087378640776,1.0,1.0,0.4347826086956521,0.3617021276595745,,0.0,0.625,0.5833333333333334,,,,1.0,0.1945525291828793,0.1866404715127701,0.1849593495934959,0.1794871794871795,0.3223300970873786,0.3229571984435798,0.3175542406311637,0.3095723014256619,0.4252427184466019,0.4252427184466019,0.4252427184466019,0.4196078431372549,0.8097087378640777,0.0693069306930693,0.8116504854368932,0.0792079207920792,0.6912621359223301,0.0783132530120482,0.6912621359223301,0.0783132530120482,0.6155339805825243,0.1050228310502283,0.6174757281553398,0.1095890410958904,2.0,rel,nll_cold,
1,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/1,italypowerdemand,2,42,0.2,,0.9300970873786408,0.1899978220462799,0.1962841285599602,0.6990291262135923,0.458252427184466,0.1805825242718446,0.9300970873786408,-0.5062476992607117,0.7009708737864078,0.4912621359223301,0.2,0.0174757281553398,0.087378640776699,0.1669902912621359,0.2543689320388349,0.0252427184466019,0.141747572815534,0.2407766990291262,0.374757281553398,0.0310679611650485,0.1786407766990291,0.3300970873786408,0.5475728155339806,1.0,0.7555555555555555,0.5581395348837209,0.4427480916030534,0.9230769230769232,0.7534246575342466,0.6612903225806451,0.5751295336787565,0.9375,0.8369565217391305,0.8176470588235294,0.7872340425531915,0.2865612648221344,0.2553191489361702,0.247086247086247,0.25,0.49800796812749,0.4683257918552036,0.4603580562659846,0.468944099378882,0.7955911823647295,0.7919621749408984,0.7913043478260869,0.8154506437768241,0.7495145631067961,0.2077922077922078,0.7475728155339806,0.2012987012987013,0.5805825242718446,0.2061068702290076,0.5825242718446602,0.2099236641221374,0.3592233009708738,0.1990291262135922,0.3728155339805825,0.2160194174757281,0.9378640776699028,0.9359223300970874,0.8077669902912621,0.6912621359223301,0.5592233009708738,0.0,0.0135922330097087,0.0466019417475728,0.0951456310679611,0.0,0.0,0.0135922330097087,0.0446601941747572,0.0,0.0019417475728155,0.003883495145631,0.0252427184466019,,0.4285714285714285,0.3333333333333333,0.3469387755102041,,,0.4285714285714285,0.4347826086956521,,0.0,0.5,0.5384615384615384,0.1922330097087378,0.1889763779527559,0.185336048879837,0.1759656652360515,0.3087378640776699,0.3087378640776699,0.3070866141732283,0.3028455284552845,0.4407766990291262,0.4416342412451361,0.4405458089668616,0.4382470119521912,0.8077669902912621,0.0505050505050505,0.8097087378640777,0.0606060606060606,0.7048543689320388,0.0817610062893081,0.7067961165048544,0.0880503144654088,0.5883495145631068,0.0704845814977973,0.5902912621359223,0.0748898678414096,2.0,rel,nll_cold,
2,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/2,italypowerdemand,3,42,0.2,,0.9184466019417477,0.2204566581381691,0.2601981196138594,0.7009708737864078,0.4543689320388349,0.1864077669902912,0.9184466019417477,-0.522818386554718,0.7067961165048544,0.4601941747572815,0.1941747572815534,0.0194174757281553,0.0757281553398058,0.1689320388349514,0.2640776699029126,0.0310679611650485,0.1126213592233009,0.2271844660194174,0.3495145631067961,0.0310679611650485,0.1572815533980582,0.3378640776699029,0.5203883495145631,0.9,0.717948717948718,0.5287356321839081,0.4044117647058823,0.9375,0.8103448275862069,0.7094017094017094,0.6555555555555556,1.0,0.8888888888888888,0.8333333333333334,0.8246268656716418,0.2811881188118812,0.2584033613445378,0.2453271028037383,0.2532981530343008,0.5270541082164328,0.5054704595185996,0.4899497487437186,0.4776119402985074,0.7995991983967936,0.7903225806451613,0.7917888563049853,0.7854251012145749,0.7495145631067961,0.1986754966887417,0.7533980582524272,0.2052980132450331,0.5553398058252427,0.2050359712230215,0.5611650485436893,0.2230215827338129,0.3553398058252427,0.2024096385542168,0.3592233009708738,0.2072289156626506,0.9300970873786408,0.9300970873786408,0.7980582524271844,0.6621359223300971,0.541747572815534,0.0,0.0135922330097087,0.0524271844660194,0.0951456310679611,0.0,0.0,0.0174757281553398,0.0524271844660194,0.0,0.0,0.003883495145631,0.0194174757281553,,0.5714285714285714,0.2962962962962963,0.2857142857142857,,,0.6666666666666666,0.5555555555555556,,,1.0,0.8,0.2019417475728155,0.1968503937007874,0.1967213114754098,0.1931330472103004,0.3378640776699029,0.3378640776699029,0.3320158102766798,0.3258196721311475,0.458252427184466,0.458252427184466,0.4561403508771929,0.4514851485148515,0.7980582524271844,0.0384615384615384,0.8,0.048076923076923,0.6718446601941748,0.057471264367816,0.6757281553398058,0.0689655172413793,0.5611650485436893,0.0720338983050847,0.5650485436893203,0.0805084745762711,2.0,rel,nll_cold,
3,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/3,italypowerdemand,4,42,0.2,,0.9242718446601942,0.2080626947184403,0.1560734162727991,0.7067961165048544,0.4640776699029126,0.1922330097087378,0.9242718446601942,-0.454779177904129,0.7067961165048544,0.4718446601941747,0.1766990291262136,0.0194174757281553,0.0796116504854368,0.174757281553398,0.2563106796116505,0.0213592233009708,0.1281553398058252,0.229126213592233,0.3650485436893204,0.0271844660194174,0.174757281553398,0.3436893203883495,0.5223300970873787,0.9,0.8292682926829268,0.5888888888888889,0.4242424242424242,0.9090909090909092,0.7727272727272727,0.6779661016949152,0.6117021276595744,1.0,0.9,0.847457627118644,0.8141263940520446,0.2811881188118812,0.2468354430379747,0.2305882352941176,0.248041775456919,0.5198412698412699,0.4922048997772829,0.4836272040302267,0.4801223241590214,0.8183632734530938,0.8070588235294117,0.8106508875739645,0.8333333333333334,0.7475728155339806,0.2052980132450331,0.7475728155339806,0.2052980132450331,0.5728155339805825,0.2095588235294117,0.5728155339805825,0.2095588235294117,0.3436893203883495,0.2028301886792453,0.3533980582524272,0.2146226415094339,0.9300970873786408,0.9300970873786408,0.7922330097087379,0.6893203883495146,0.5495145631067961,0.0,0.0116504854368932,0.0427184466019417,0.0834951456310679,0.0,0.0019417475728155,0.0116504854368932,0.0349514563106796,0.0,0.0,0.0019417475728155,0.0097087378640776,,0.8333333333333334,0.5,0.3953488372093023,,0.0,0.5,0.4444444444444444,,,1.0,0.6,0.2077669902912621,0.2003929273084479,0.1947261663286004,0.1906779661016949,0.3106796116504854,0.311284046692607,0.3084479371316306,0.3058350100603622,0.4504854368932038,0.4504854368932038,0.4494163424124514,0.4490196078431372,0.7980582524271844,0.0841121495327102,0.8,0.0841121495327102,0.6912621359223301,0.08125,0.6932038834951456,0.08125,0.5864077669902913,0.0991379310344827,0.5902912621359223,0.1077586206896551,2.0,rel,nll_cold,
4,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/4,italypowerdemand,5,42,0.2,,0.9398058252427184,0.1794359468751483,0.1551613211631775,0.7242718446601941,0.4679611650485437,0.1825242718446602,0.9398058252427184,-0.4789983332157135,0.7262135922330097,0.4660194174757281,0.1961165048543689,0.0194174757281553,0.0815533980582524,0.1592233009708737,0.2563106796116505,0.029126213592233,0.1378640776699029,0.2310679611650485,0.3902912621359223,0.0446601941747572,0.1631067961165048,0.3242718446601941,0.5436893203883495,1.0,0.6428571428571429,0.5121951219512195,0.3863636363636363,0.9333333333333332,0.7605633802816901,0.680672268907563,0.5970149253731343,0.9130434782608696,0.8690476190476191,0.8143712574850299,0.7571428571428571,0.2594059405940594,0.241014799154334,0.2286374133949191,0.2349869451697128,0.522,0.4977477477477477,0.4898989898989899,0.4936305732484076,0.7987804878048781,0.7911832946635731,0.7988505747126436,0.8595744680851064,0.7631067961165049,0.1773049645390071,0.7650485436893204,0.1914893617021276,0.5650485436893203,0.2072727272727272,0.5689320388349515,0.2145454545454545,0.3728155339805825,0.2246376811594203,0.374757281553398,0.2270531400966183,0.9320388349514565,0.933980582524272,0.8077669902912621,0.6854368932038835,0.5786407766990291,0.0,0.0135922330097087,0.033009708737864,0.0893203883495145,0.0,0.0,0.0097087378640776,0.0466019417475728,0.0,0.0,0.0019417475728155,0.0155339805825242,,0.7142857142857143,0.6470588235294118,0.4347826086956521,,,0.6,0.375,,,1.0,0.625,0.1922330097087378,0.1850393700787401,0.1767068273092369,0.1684434968017057,0.3145631067961165,0.3145631067961165,0.3117647058823529,0.3116089613034623,0.4213592233009708,0.4213592233009708,0.4202334630350194,0.4181459566074951,0.8174757281553398,0.0909090909090909,0.8194174757281554,0.101010101010101,0.6873786407766991,0.0617283950617283,0.6951456310679611,0.0679012345679012,0.6155339805825243,0.1059907834101382,0.6174757281553398,0.1059907834101382,2.0,rel,nll_cold,
5,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/5,italypowerdemand,6,42,0.2,,0.9359223300970874,0.1994542239440812,0.2258076220750808,0.6990291262135923,0.4699029126213592,0.1980582524271844,0.9359223300970874,-0.5231781005859375,0.6970873786407767,0.458252427184466,0.2019417475728155,0.0194174757281553,0.0737864077669902,0.1611650485436893,0.258252427184466,0.0252427184466019,0.1359223300970873,0.2543689320388349,0.374757281553398,0.0388349514563106,0.1786407766990291,0.3728155339805825,0.541747572815534,1.0,0.7894736842105263,0.5903614457831325,0.4285714285714285,1.0,0.8142857142857143,0.6335877862595419,0.5958549222797928,0.9,0.8586956521739131,0.796875,0.7813620071684588,0.2891089108910891,0.2641509433962264,0.2476851851851851,0.2591623036649215,0.5298804780876494,0.498876404494382,0.5104166666666666,0.5093167701863354,0.793939393939394,0.7848699763593381,0.7987616099071208,0.8177966101694916,0.7475728155339806,0.1987179487179487,0.7495145631067961,0.2051282051282051,0.5533980582524272,0.2043010752688172,0.5553398058252427,0.2043010752688172,0.3883495145631068,0.2384428223844282,0.3941747572815534,0.2457420924574209,0.933980582524272,0.9359223300970874,0.8058252427184466,0.6854368932038835,0.5844660194174758,0.0,0.0135922330097087,0.0466019417475728,0.0912621359223301,0.0,0.0,0.0097087378640776,0.0368932038834951,0.0,0.0,0.003883495145631,0.0116504854368932,,0.4285714285714285,0.375,0.3404255319148936,,,0.6,0.4736842105263157,,,0.5,0.6666666666666666,0.1941747572815534,0.1909448818897637,0.185336048879837,0.1794871794871795,0.3145631067961165,0.3145631067961165,0.3117647058823529,0.3084677419354839,0.4155339805825243,0.4155339805825243,0.4152046783625731,0.412573673870334,0.8058252427184466,0.05,0.8058252427184466,0.05,0.7029126213592233,0.0679012345679012,0.7009708737864078,0.0679012345679012,0.6135922330097088,0.0794392523364486,0.625242718446602,0.102803738317757,2.0,rel,nll_cold,
6,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/6,italypowerdemand,7,42,0.2,,0.9320388349514565,0.2039678651425573,0.2062614079978731,0.7145631067961165,0.4407766990291262,0.2019417475728155,0.9320388349514565,-0.5020923614501953,0.7126213592233009,0.4407766990291262,0.1883495145631068,0.0271844660194174,0.0815533980582524,0.1495145631067961,0.2388349514563106,0.0407766990291262,0.1320388349514563,0.229126213592233,0.3398058252427184,0.0563106796116504,0.1844660194174757,0.3378640776699029,0.5009708737864078,0.9285714285714286,0.7380952380952381,0.5844155844155844,0.4308943089430894,0.9523809523809524,0.7941176470588235,0.7203389830508474,0.6514285714285715,0.896551724137931,0.8631578947368421,0.7701149425287356,0.7635658914728682,0.2694610778443114,0.2473572938689217,0.2351598173515981,0.2423469387755102,0.5425101214574899,0.5234899328859061,0.5113350125944585,0.5117647058823529,0.8065843621399177,0.8,0.8328445747800587,0.8599221789883269,0.7533980582524272,0.2027027027027027,0.7514563106796116,0.1959459459459459,0.5475728155339806,0.2118055555555555,0.5553398058252427,0.2256944444444444,0.3572815533980582,0.2105263157894736,0.3631067961165048,0.2177033492822966,0.9359223300970874,0.9359223300970874,0.8,0.6757281553398058,0.5592233009708738,0.0,0.0135922330097087,0.0504854368932038,0.0834951456310679,0.0,0.0,0.0135922330097087,0.0485436893203883,0.0,0.0,0.0019417475728155,0.0135922330097087,,0.5714285714285714,0.4230769230769231,0.3720930232558139,,,0.7142857142857143,0.6,,,1.0,0.8571428571428571,0.2,0.1948818897637795,0.1881390593047034,0.1843220338983051,0.3242718446601941,0.3242718446601941,0.3188976377952756,0.310204081632653,0.4407766990291262,0.4407766990291262,0.4396887159533074,0.4350393700787401,0.7961165048543689,0.029126213592233,0.7961165048543689,0.029126213592233,0.6854368932038835,0.0718562874251497,0.6873786407766991,0.0778443113772455,0.5883495145631068,0.079295154185022,0.5922330097087378,0.0881057268722467,2.0,rel,nll_cold,
7,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/7,italypowerdemand,8,42,0.2,,0.9398058252427184,0.1787503229247199,0.1815557049380408,0.7126213592233009,0.4466019417475728,0.2213592233009708,0.9398058252427184,-0.5031793117523193,0.7223300970873786,0.4699029126213592,0.1902912621359223,0.0213592233009708,0.0776699029126213,0.1592233009708737,0.2640776699029126,0.0233009708737864,0.145631067961165,0.2446601941747573,0.3631067961165048,0.0271844660194174,0.1728155339805825,0.3203883495145631,0.512621359223301,0.9090909090909092,0.675,0.5121951219512195,0.3676470588235294,0.9166666666666666,0.7866666666666666,0.6984126984126984,0.6310160427807486,1.0,0.8539325842696629,0.8424242424242424,0.7878787878787878,0.2638888888888889,0.2442105263157894,0.2332563510392609,0.2453825857519788,0.5208747514910537,0.4863636363636364,0.4755784061696658,0.4725609756097561,0.8043912175648703,0.8004694835680751,0.7942857142857143,0.8326693227091634,0.7689320388349514,0.2307692307692307,0.7708737864077669,0.2377622377622377,0.5922330097087378,0.2527472527472527,0.6019417475728155,0.2673992673992674,0.3611650485436893,0.2182254196642686,0.3708737864077669,0.2302158273381295,0.941747572815534,0.941747572815534,0.8135922330097087,0.6912621359223301,0.6116504854368932,0.0,0.0097087378640776,0.0349514563106796,0.0951456310679611,0.0,0.0,0.0116504854368932,0.0466019417475728,0.0,0.0,0.0,0.0116504854368932,,0.4,0.3333333333333333,0.3061224489795918,,,0.8333333333333334,0.5416666666666666,,,,0.6666666666666666,0.1864077669902912,0.1843137254901961,0.1810865191146881,0.1738197424892703,0.3087378640776699,0.3087378640776699,0.3025540275049116,0.2973523421588595,0.3883495145631068,0.3883495145631068,0.3883495145631068,0.3850687622789784,0.8194174757281554,0.0729166666666666,0.8194174757281554,0.0833333333333333,0.7087378640776699,0.0817610062893081,0.7087378640776699,0.0817610062893081,0.6466019417475728,0.105,0.6466019417475728,0.105,2.0,rel,nll_cold,
8,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/8,italypowerdemand,9,42,0.2,,0.9320388349514565,0.1998013593256473,0.1815607166952557,0.7087378640776699,0.4718446601941747,0.1689320388349514,0.9320388349514565,-0.4908286035060882,0.7145631067961165,0.4699029126213592,0.174757281553398,0.0174757281553398,0.0834951456310679,0.1650485436893204,0.2466019417475728,0.0349514563106796,0.145631067961165,0.2388349514563106,0.374757281553398,0.0388349514563106,0.1786407766990291,0.3320388349514563,0.5339805825242718,1.0,0.6511627906976745,0.5176470588235295,0.4094488188976378,0.9444444444444444,0.8133333333333334,0.7317073170731707,0.6217616580310881,1.0,0.8586956521739131,0.8187134502923976,0.8109090909090909,0.2727272727272727,0.2521186440677966,0.2395348837209302,0.2448453608247422,0.5150905432595574,0.4818181818181818,0.4668367346938775,0.4751552795031056,0.8181818181818182,0.817966903073286,0.8284883720930233,0.8416666666666667,0.7533980582524272,0.1836734693877551,0.7572815533980582,0.1972789115646258,0.5728155339805825,0.2307692307692307,0.5766990291262136,0.238095238095238,0.3495145631067961,0.2141176470588235,0.3592233009708738,0.2258823529411764,0.933980582524272,0.9320388349514565,0.8,0.6873786407766991,0.5805825242718446,0.0,0.0097087378640776,0.0446601941747572,0.0932038834951456,0.0,0.0,0.0058252427184466,0.0446601941747572,0.0,0.0,0.0,0.0097087378640776,,0.6,0.391304347826087,0.3541666666666667,,,0.6666666666666666,0.5217391304347826,,,,0.4,0.2,0.196078431372549,0.1910569105691057,0.1841541755888651,0.312621359223301,0.312621359223301,0.310546875,0.3028455284552845,0.4194174757281553,0.4194174757281553,0.4194174757281553,0.4196078431372549,0.8038834951456311,0.0485436893203883,0.8077669902912621,0.058252427184466,0.6932038834951456,0.0496894409937888,0.6932038834951456,0.0559006211180124,0.6058252427184466,0.074074074074074,0.6135922330097088,0.0925925925925925,2.0,rel,nll_cold,
9,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a02_2707/9,italypowerdemand,10,42,0.2,,0.90873786407767,0.2280544456508424,0.3475963473320007,0.7145631067961165,0.4485436893203883,0.1650485436893204,0.90873786407767,-0.5766593813896179,0.7067961165048544,0.4427184466019417,0.1825242718446602,0.0135922330097087,0.0834951456310679,0.1611650485436893,0.2601941747572815,0.0233009708737864,0.141747572815534,0.233009708737864,0.3631067961165048,0.029126213592233,0.1728155339805825,0.3359223300970874,0.4815533980582524,1.0,0.7441860465116279,0.5421686746987951,0.4029850746268656,0.9166666666666666,0.7808219178082192,0.7083333333333334,0.6470588235294118,1.0,0.8651685393258427,0.8497109826589595,0.842741935483871,0.2834645669291338,0.2521186440677966,0.2453703703703703,0.2545931758530184,0.5487077534791253,0.5203619909502263,0.5113924050632911,0.5060975609756098,0.812,0.8075117370892019,0.8011695906432749,0.7940074906367042,0.7475728155339806,0.1854304635761589,0.7456310679611651,0.1788079470198675,0.541747572815534,0.2020905923344947,0.5475728155339806,0.2125435540069686,0.3475728155339805,0.2066508313539192,0.3553398058252427,0.2161520190023753,0.9300970873786408,0.9300970873786408,0.7961165048543689,0.6737864077669903,0.5611650485436893,0.0,0.0233009708737864,0.0388349514563106,0.0893203883495145,0.0,0.0019417475728155,0.0116504854368932,0.0388349514563106,0.0,0.0,0.003883495145631,0.0116504854368932,,0.5833333333333334,0.45,0.3478260869565217,,1.0,0.6666666666666666,0.55,,,0.5,0.5,0.203883495145631,0.1948310139165009,0.1939393939393939,0.1897654584221748,0.3262135922330097,0.3249027237354085,0.3222003929273084,0.3171717171717171,0.4388349514563107,0.4388349514563107,0.4385964912280701,0.4381139489194499,0.7902912621359224,0.0476190476190476,0.7922330097087379,0.0571428571428571,0.6679611650485436,0.0238095238095238,0.6699029126213593,0.0297619047619047,0.570873786407767,0.0398230088495575,0.5728155339805825,0.0442477876106194,2.0,rel,nll_cold,
