cls_epoch,n_seeds,cls/eval/test/acc/mean,cls/eval/test/acc/std,cls/eval/test/clsloss/mean,cls/eval/test/clsloss/std,cls/eval/test/genloss/mean,cls/eval/test/genloss/std,cls/eval/uq_clean_accuracy/mean,cls/eval/uq_clean_accuracy/std,cls/eval/uq_clean_log_px_mean/mean,cls/eval/uq_clean_log_px_mean/std,cls/eval/uq_adv_acc/0.2/mean,cls/eval/uq_adv_acc/0.2/std,cls/eval/uq_adv_acc/0.4/mean,cls/eval/uq_adv_acc/0.4/std,cls/eval/uq_adv_acc/1.0/mean,cls/eval/uq_adv_acc/1.0/std,cls/eval/uq_detection/1pct/0.2/mean,cls/eval/uq_detection/1pct/0.2/std,cls/eval/uq_detection/5pct/0.2/mean,cls/eval/uq_detection/5pct/0.2/std,cls/eval/uq_detection/10pct/0.2/mean,cls/eval/uq_detection/10pct/0.2/std,cls/eval/uq_detection/20pct/0.2/mean,cls/eval/uq_detection/20pct/0.2/std,cls/eval/uq_detection/1pct/0.4/mean,cls/eval/uq_detection/1pct/0.4/std,cls/eval/uq_detection/5pct/0.4/mean,cls/eval/uq_detection/5pct/0.4/std,cls/eval/uq_detection/10pct/0.4/mean,cls/eval/uq_detection/10pct/0.4/std,cls/eval/uq_detection/20pct/0.4/mean,cls/eval/uq_detection/20pct/0.4/std,cls/eval/uq_detection/1pct/1.0/mean,cls/eval/uq_detection/1pct/1.0/std,cls/eval/uq_detection/5pct/1.0/mean,cls/eval/uq_detection/5pct/1.0/std,cls/eval/uq_detection/10pct/1.0/mean,cls/eval/uq_detection/10pct/1.0/std,cls/eval/uq_detection/20pct/1.0/mean,cls/eval/uq_detection/20pct/1.0/std,cls/eval/uq_purify_acc/0.2/0.2/mean,cls/eval/uq_purify_acc/0.2/0.2/std,cls/eval/uq_purify_recovery/0.2/0.2/mean,cls/eval/uq_purify_recovery/0.2/0.2/std,cls/eval/uq_purify_acc/0.4/0.2/mean,cls/eval/uq_purify_acc/0.4/0.2/std,cls/eval/uq_purify_recovery/0.4/0.2/mean,cls/eval/uq_purify_recovery/0.4/0.2/std,cls/eval/uq_purify_acc/1.0/0.2/mean,cls/eval/uq_purify_acc/1.0/0.2/std,cls/eval/uq_purify_recovery/1.0/0.2/mean,cls/eval/uq_purify_recovery/1.0/0.2/std,cls/eval/test/rob/0.2/mean,cls/eval/test/rob/0.2/std,cls/eval/test/rob/0.4/mean,cls/eval/test/rob/0.4/std,cls/eval/test/rob/1.0/mean,cls/eval/test/rob/1.0/std,gen/eval/test/acc/mean,gen/eval/test/acc/std,gen/eval/test/clsloss/mean,gen/eval/test/clsloss/std,gen/eval/test/genloss/mean,gen/eval/test/genloss/std,gen/eval/uq_clean_accuracy/mean,gen/eval/uq_clean_accuracy/std,gen/eval/uq_clean_log_px_mean/mean,gen/eval/uq_clean_log_px_mean/std,gen/eval/uq_adv_acc/0.2/mean,gen/eval/uq_adv_acc/0.2/std,gen/eval/uq_adv_acc/0.4/mean,gen/eval/uq_adv_acc/0.4/std,gen/eval/uq_adv_acc/1.0/mean,gen/eval/uq_adv_acc/1.0/std,gen/eval/uq_detection/1pct/0.2/mean,gen/eval/uq_detection/1pct/0.2/std,gen/eval/uq_detection/5pct/0.2/mean,gen/eval/uq_detection/5pct/0.2/std,gen/eval/uq_detection/10pct/0.2/mean,gen/eval/uq_detection/10pct/0.2/std,gen/eval/uq_detection/20pct/0.2/mean,gen/eval/uq_detection/20pct/0.2/std,gen/eval/uq_detection/1pct/0.4/mean,gen/eval/uq_detection/1pct/0.4/std,gen/eval/uq_detection/5pct/0.4/mean,gen/eval/uq_detection/5pct/0.4/std,gen/eval/uq_detection/10pct/0.4/mean,gen/eval/uq_detection/10pct/0.4/std,gen/eval/uq_detection/20pct/0.4/mean,gen/eval/uq_detection/20pct/0.4/std,gen/eval/uq_detection/1pct/1.0/mean,gen/eval/uq_detection/1pct/1.0/std,gen/eval/uq_detection/5pct/1.0/mean,gen/eval/uq_detection/5pct/1.0/std,gen/eval/uq_detection/10pct/1.0/mean,gen/eval/uq_detection/10pct/1.0/std,gen/eval/uq_detection/20pct/1.0/mean,gen/eval/uq_detection/20pct/1.0/std,gen/eval/uq_purify_acc/0.2/0.2/mean,gen/eval/uq_purify_acc/0.2/0.2/std,gen/eval/uq_purify_recovery/0.2/0.2/mean,gen/eval/uq_purify_recovery/0.2/0.2/std,gen/eval/uq_purify_acc/0.4/0.2/mean,gen/eval/uq_purify_acc/0.4/0.2/std,gen/eval/uq_purify_recovery/0.4/0.2/mean,gen/eval/uq_purify_recovery/0.4/0.2/std,gen/eval/uq_purify_acc/1.0/0.2/mean,gen/eval/uq_purify_acc/1.0/0.2/std,gen/eval/uq_purify_recovery/1.0/0.2/mean,gen/eval/uq_purify_recovery/1.0/0.2/std,gen/eval/test/rob/0.2/mean,gen/eval/test/rob/0.2/std,gen/eval/test/rob/0.4/mean,gen/eval/test/rob/0.4/std,gen/eval/test/rob/1.0/mean,gen/eval/test/rob/1.0/std,diff/eval/uq_purify_acc/0.2/0.2/mean,diff/eval/uq_purify_acc/0.2/0.2/std,diff/eval/uq_clean_accuracy/mean,diff/eval/uq_clean_accuracy/std,diff/eval/test/clsloss/mean,diff/eval/test/clsloss/std,diff/eval/uq_detection/20pct/1.0/mean,diff/eval/uq_detection/20pct/1.0/std,diff/eval/test/rob/0.2/mean,diff/eval/test/rob/0.2/std,diff/eval/test/rob/0.4/mean,diff/eval/test/rob/0.4/std,diff/eval/uq_detection/1pct/0.4/mean,diff/eval/uq_detection/1pct/0.4/std,diff/eval/uq_detection/1pct/0.2/mean,diff/eval/uq_detection/1pct/0.2/std,diff/eval/uq_detection/10pct/1.0/mean,diff/eval/uq_detection/10pct/1.0/std,diff/eval/uq_detection/5pct/0.4/mean,diff/eval/uq_detection/5pct/0.4/std,diff/eval/test/rob/1.0/mean,diff/eval/test/rob/1.0/std,diff/eval/uq_purify_recovery/1.0/0.2/mean,diff/eval/uq_purify_recovery/1.0/0.2/std,diff/eval/uq_detection/20pct/0.4/mean,diff/eval/uq_detection/20pct/0.4/std,diff/eval/uq_detection/5pct/1.0/mean,diff/eval/uq_detection/5pct/1.0/std,diff/eval/uq_detection/1pct/1.0/mean,diff/eval/uq_detection/1pct/1.0/std,diff/eval/uq_purify_recovery/0.2/0.2/mean,diff/eval/uq_purify_recovery/0.2/0.2/std,diff/eval/uq_adv_acc/0.4/mean,diff/eval/uq_adv_acc/0.4/std,diff/eval/test/acc/mean,diff/eval/test/acc/std,diff/eval/uq_adv_acc/0.2/mean,diff/eval/uq_adv_acc/0.2/std,diff/eval/uq_purify_acc/0.4/0.2/mean,diff/eval/uq_purify_acc/0.4/0.2/std,diff/eval/uq_clean_log_px_mean/mean,diff/eval/uq_clean_log_px_mean/std,diff/eval/uq_detection/5pct/0.2/mean,diff/eval/uq_detection/5pct/0.2/std,diff/eval/uq_purify_recovery/0.4/0.2/mean,diff/eval/uq_purify_recovery/0.4/0.2/std,diff/eval/uq_detection/20pct/0.2/mean,diff/eval/uq_detection/20pct/0.2/std,diff/eval/uq_detection/10pct/0.4/mean,diff/eval/uq_detection/10pct/0.4/std,diff/eval/uq_adv_acc/1.0/mean,diff/eval/uq_adv_acc/1.0/std,diff/eval/uq_purify_acc/1.0/0.2/mean,diff/eval/uq_purify_acc/1.0/0.2/std,diff/eval/uq_detection/10pct/0.2/mean,diff/eval/uq_detection/10pct/0.2/std,diff/eval/test/genloss/mean,diff/eval/test/genloss/std,range_size,eps_unit
0,5,0.5035,0.0,0.6931471824645996,0.0,2.079441785812378,0.0,0.5035,0.0,-1.386294722557068,0.0,0.5035,0.0,0.5035,0.0,0.5035,0.0,0.0012999999999999,0.0018907670401189,0.0012999999999999,0.0018907670401189,0.0012999999999999,0.0018907670401189,0.0012999999999999,0.0018907670401189,0.0143,0.0114378756768903,0.0143,0.0114378756768903,0.0143,0.0114378756768903,0.0143,0.0114378756768903,0.0868,0.0487244805000525,0.0868,0.0487244805000525,0.0868,0.0487244805000525,0.0868,0.0487244805000525,0.5035,0.0,0.0,0.0,0.5035,0.0,0.0,0.0,0.5035,0.0,0.0,0.0,0.5035,0.0,0.5035,0.0,0.5035,0.0,0.7913,0.037590889853793,0.5823939338326454,0.0289439049224492,1.642306224256754,0.1157864812683141,0.7913,0.037590889853793,-1.053306484222412,0.112541810091803,0.268,0.031666228067138,0.1901,0.0312797858048932,0.2848,0.0454169571856151,0.205,0.0447590772916511,0.3435,0.0452589770100915,0.4102,0.0250564362988833,0.4737,0.0368503731324392,0.2581,0.047449183343868,0.4269,0.0579961205599133,0.4987,0.0672798260996563,0.5484,0.0719534571789292,0.1708,0.0679858441147861,0.2841,0.07182130603101,0.3535,0.0825151501240832,0.4083,0.074610321001856,0.5638,0.0510986790435917,0.4775908432165235,0.042462945588728,0.4094,0.06860521117233,0.3128867023357206,0.0646820077013692,0.4326,0.0596179503169976,0.3252538690914908,0.0527047236922378,0.268,0.031666228067138,0.1901,0.0312797858048932,0.2848,0.0454169571856151,0.0603,0.0510986790435917,0.2878,0.037590889853793,-0.1107532486319542,0.0289439049224492,0.3215,0.1222052576610352,-0.2354999999999999,0.031666228067138,-0.3134,0.0312797858048932,0.2437999999999999,0.0505366203856173,0.2037,0.0450619018684298,0.2667,0.1277769541036254,0.4126,0.063693013745622,-0.2186999999999999,0.0454169571856151,0.3252538690914908,0.0527047236922378,0.5340999999999999,0.0829927707695073,0.1972999999999999,0.1110414337083235,0.0839999999999999,0.1020318577700122,0.4775908432165235,0.042462945588728,-0.3134,0.0312797858048932,0.2878,0.037590889853793,-0.2354999999999999,0.031666228067138,-0.0940999999999999,0.06860521117233,0.3329882383346557,0.112541810091803,0.3422,0.0449924993748958,0.3128867023357206,0.0646820077013692,0.4723999999999999,0.0385233695307147,0.4844,0.0778647866496788,-0.2186999999999999,0.0454169571856151,-0.0708999999999999,0.0596179503169976,0.4088999999999999,0.0266115576394919,-0.437135561555624,0.1157864812683141,2.0,rel
1,5,0.9571000000000002,0.0253608950946136,0.2215407175943255,0.0665537296588614,1.8313148595392703,0.1777101222691701,0.9571000000000002,0.0253608950946136,-1.6111192464828492,0.1646377818075467,0.3703999999999999,0.0722914241110243,0.2401999999999999,0.0691380864646975,0.2135999999999999,0.0569060629458759,0.0162,0.0165325436639375,0.0456,0.0259359788710586,0.0781999999999999,0.0302997524742364,0.1484,0.0206440063941086,0.0194,0.0190177548622333,0.0474,0.0291534732064637,0.0831,0.0386868840823346,0.1653,0.0574332220931404,0.0098,0.0051307894129461,0.0321,0.0208128566035515,0.0619,0.0343973109414093,0.1291,0.0678116877831543,0.4977,0.0849268803147743,0.2770212281079552,0.1342992615700844,0.371,0.081065559888278,0.2006398514971843,0.081106075612949,0.3399,0.0703708036049042,0.2013833556373911,0.0616235562348413,0.3703999999999999,0.0722914241110243,0.2401999999999999,0.0691380864646975,0.2135999999999999,0.0569060629458759,0.9229,0.0354566636896366,0.238849423918873,0.0567771251647053,1.5059822522103787,0.1869831670331288,0.9229,0.0354566636896366,-1.260985541343689,0.1422833312118416,0.3905,0.0571018826309605,0.3112,0.0591910043841122,0.3218999999999999,0.0328469937741644,0.0601,0.0414176894575252,0.1823999999999999,0.045905337380309,0.3022999999999999,0.0459260274789797,0.4131999999999999,0.0499031562128088,0.0638,0.0687546362073133,0.1717,0.0554454687057472,0.2729999999999999,0.038485386837084,0.3968,0.0436314107037579,0.036,0.0451857278352357,0.0823,0.0475928040779275,0.1507,0.0510705394527999,0.2626,0.0431485805096761,0.6132,0.0345481547987732,0.3920039454038663,0.0634148829770368,0.5077999999999999,0.027369234552687,0.3100449300796187,0.0805563394052437,0.4478,0.0319581757927451,0.2667366258676404,0.0170083551841499,0.3905,0.0571018826309605,0.3112,0.0591910043841122,0.3218999999999999,0.0328469937741644,0.1154999999999999,0.075296912287291,-0.0342,0.03366860555473,0.0173087063245475,0.0652015667322396,0.1335,0.0639462665055591,0.0200999999999999,0.0467271334451408,0.071,0.0616238590158065,0.0443999999999999,0.0630717844998855,0.0439,0.0347048267536376,0.0888,0.0419547375155655,0.1243,0.0417920446975258,0.1082999999999999,0.0619209173058668,0.0653532702302493,0.0597889508743791,0.2314999999999999,0.062340797235839,0.0502,0.0339385474055682,0.0262,0.0419517580084553,0.1149827172959111,0.1140786743846342,0.071,0.0616238590158065,-0.0342,0.03366860555473,0.0200999999999999,0.0467271334451408,0.1367999999999999,0.0617430157993598,0.3501337051391601,0.1101184870350216,0.1367999999999999,0.052700332067265,0.1094050785824344,0.030976590177708,0.2648,0.035322797171232,0.1898999999999999,0.0323368984288846,0.1082999999999999,0.0619209173058668,0.1078999999999999,0.0762212240783366,0.2241,0.0490081625854306,-0.3253326073288917,0.1567580344679151,2.0,rel
5,5,0.9805,0.0089302855497458,0.1009745694696903,0.0234522278066007,1.5945877254009246,0.0724997508040757,0.9805,0.0089302855497458,-1.4940794467926026,0.0685971382107308,0.5031,0.0323986882450509,0.3432,0.0314614843896469,0.3225,0.0340551024077156,0.0065,0.0073143694191638,0.0427,0.0142153086494806,0.0911,0.0213845738793177,0.1670999999999999,0.0322362373734901,0.0047,0.0033466401061363,0.0395,0.0188778971286528,0.0946,0.0332779957329163,0.1675,0.0344183817167512,0.0066,0.0035951356024495,0.0315,0.0053502336397581,0.0752999999999999,0.0227365344764764,0.1353,0.0390858030491891,0.5702,0.0271307021656277,0.1683715868061219,0.1022526127434041,0.4524999999999999,0.029229693806128,0.185850572207114,0.0662363450900336,0.4141,0.0249283974615296,0.189413420952557,0.0563605698102521,0.5031,0.0323986882450509,0.3432,0.0314614843896469,0.3225,0.0340551024077156,0.9779,0.0109624358607017,0.175243910215795,0.0303982446955319,1.451081985235214,0.0786181279121623,0.9779,0.0109624358607017,-1.2693856000900268,0.0732670508191535,0.5342999999999999,0.0915413840839213,0.4378999999999999,0.0487614089214001,0.4032,0.0173695135222607,0.0313,0.0086066834495059,0.127,0.0487788376245272,0.2207,0.0835932114468633,0.329,0.0528512062303217,0.0309,0.0073518705102851,0.1265,0.0310684727658119,0.2193,0.0586585458394597,0.3475,0.0632751926113228,0.0195,0.0136335982044359,0.0649,0.0230824608740056,0.1225,0.0409984755814164,0.2352999999999999,0.0505910071060064,0.7217,0.0681694579705604,0.4226229119107916,0.1096809231004903,0.6382999999999999,0.0354587788847839,0.3819595407235721,0.0670848786808331,0.5660999999999999,0.0286975608719626,0.3348977771888711,0.0511908300308617,0.5342999999999999,0.0915413840839213,0.4378999999999999,0.0487614089214001,0.4032,0.0173695135222607,0.1515,0.0812542306590863,-0.0025999999999999,0.0093701654200979,0.0742693407461047,0.0225592430882954,0.0999999999999999,0.0509104606146909,0.0311999999999999,0.074858700229165,0.0946999999999999,0.021939120310532,0.0262,0.0088218478789877,0.0248,0.0133538383995014,0.0472,0.0438984623876508,0.087,0.0415481648210844,0.0807,0.0237081209715152,0.145484356236314,0.0897323387146321,0.18,0.0894692684668875,0.0334,0.0210754596628401,0.0129,0.0152700687621241,0.2542513251046696,0.1917581622017582,0.0946999999999999,0.021939120310532,-0.0025999999999999,0.0093701654200979,0.0311999999999999,0.074858700229165,0.1858,0.0578096012786803,0.2246938467025757,0.0306160215407919,0.0843,0.0427735315352847,0.1961089685164581,0.1009323646161341,0.1619,0.0580133605301399,0.1247,0.0874404082790102,0.0807,0.0237081209715152,0.152,0.0472718203584333,0.1296,0.089743662728908,-0.1435057401657104,0.0285327681771017,2.0,rel
10,5,0.9821,0.0080343014631018,0.0867988216690719,0.0180553669642106,1.5990728951990605,0.0587282894507475,0.9821,0.0080343014631018,-1.5130926370620728,0.0493230579597013,0.5034,0.019414556394623,0.3636999999999999,0.0058480766068853,0.3356,0.0519415536925879,0.0091,0.0092965047195169,0.0532,0.0175876377037963,0.092,0.0381215162342737,0.1714999999999999,0.0524166004239115,0.0085,0.006,0.0475,0.0252957506312819,0.0917999999999999,0.0336723180075266,0.1903,0.0191852808162924,0.0064,0.0065134476277928,0.0366,0.0104606405157619,0.0801,0.0126609636284131,0.1548,0.0189888124957828,0.5684,0.0249659768485032,0.1572251252393235,0.0773730586984434,0.4608,0.0338574216383941,0.1776619528031609,0.0599476794015267,0.4078,0.0416257132071031,0.182048887580207,0.0593708888819303,0.5034,0.019414556394623,0.3636999999999999,0.0058480766068853,0.3356,0.0519415536925879,0.9695,0.0270924343682881,0.1507561871316284,0.0501818173009689,1.3752396699041127,0.1315005029359578,0.9695,0.0270924343682881,-1.2175286293029786,0.0964003180873114,0.5163,0.073318312855657,0.3894999999999999,0.0630307464655147,0.3581999999999999,0.0251733986581073,0.0583,0.0364410482834948,0.1591,0.0816167874888493,0.2446,0.1013295366613308,0.3706,0.0861883112724689,0.0679,0.0415683172620687,0.1616,0.0684665976955186,0.2428,0.0809170871942385,0.3578,0.0888732243141881,0.0338,0.0245626749357638,0.0914,0.0437055488467997,0.1547,0.0426520808402122,0.2525,0.0390432452544611,0.7283999999999999,0.0475570709779313,0.4399721491924321,0.1428111135175147,0.6297,0.0395325814993152,0.401480393964339,0.0938399240423938,0.5285,0.0418554058635201,0.3182612381200357,0.0431605580188601,0.5163,0.073318312855657,0.3894999999999999,0.0630307464655147,0.3581999999999999,0.0251733986581073,0.16,0.0536330122219515,-0.0125999999999999,0.0260297906253584,0.0639573654625564,0.0447941651882161,0.0977,0.0544341345113523,0.0128999999999999,0.0792444004330905,0.0258,0.0610272480126705,0.0594,0.0397859899964799,0.0492,0.0376075125473621,0.0746,0.0533460401529485,0.1141,0.0780876110532266,0.0225999999999999,0.0751851049078206,0.1362123505398287,0.0981317387489212,0.1675,0.0834992514936511,0.0547999999999999,0.0430139512251548,0.0274,0.0227963812917752,0.2827470239531086,0.2013554134230138,0.0258,0.0610272480126705,-0.0125999999999999,0.0260297906253584,0.0128999999999999,0.0792444004330905,0.1689,0.0644451317013162,0.2955640077590942,0.0653059842669538,0.1059,0.0749969999399976,0.223818441161178,0.1301740214476833,0.1991,0.0815593342297495,0.151,0.0775056449557063,0.0225999999999999,0.0751851049078206,0.1206999999999999,0.0751686437286186,0.1525999999999999,0.0958471439324093,-0.2238332252949476,0.0869378631554482,2.0,rel
20,5,0.9845,0.0064903774928736,0.0740366366924718,0.017521628752661,1.610147015750408,0.0858098111516624,0.9845,0.0064903774928736,-1.5371985197067262,0.073992442392226,0.5145,0.0209553095896958,0.3819,0.0101081650164607,0.3297,0.0419323860518334,0.011,0.0096176920308356,0.0544,0.0247270095240002,0.0891,0.0340925211740053,0.1730999999999999,0.0407590480752433,0.0087,0.0084083292038311,0.0525,0.0157241851935163,0.086,0.012170661444638,0.1671,0.0223058288346342,0.0063,0.0076860262815059,0.039,0.008631338250816,0.0765,0.0112638803260688,0.154,0.0430232495285979,0.5696,0.0444921341362717,0.1514237015137949,0.0756676828570031,0.4717,0.0519333707744837,0.1668867731632697,0.0801359379017274,0.417,0.0456754857664371,0.2062536836853673,0.0643994362976522,0.5145,0.0209553095896958,0.3819,0.0101081650164607,0.3297,0.0419323860518334,0.9686,0.025710892633279,0.1542631556279957,0.0575383286100945,1.371963270753622,0.1418195923185159,0.9686,0.025710892633279,-1.210837149620056,0.092059566699064,0.5012000000000001,0.0886436686966418,0.3744,0.0586636599608309,0.3694,0.0473199218088956,0.0689,0.0509428601474239,0.1565,0.0662070615569064,0.244,0.0865715022394783,0.388,0.0972168966795381,0.0704,0.046121307440271,0.1659,0.0642683825842847,0.2602,0.0619965724859044,0.3882,0.0840391277917613,0.045,0.0239530791340069,0.0944,0.0415111430823098,0.1613,0.0494451716550767,0.2599999999999999,0.0407615014443776,0.7047,0.0478625636588764,0.4300981181951181,0.0455284859379226,0.5957,0.0245677634309678,0.374659462640189,0.0430896662497431,0.5425,0.0331963853453956,0.3321493694385883,0.059446688279175,0.5012000000000001,0.0886436686966418,0.3744,0.0586636599608309,0.3694,0.0473199218088956,0.1351,0.0561887444244841,-0.0159,0.0222974213755761,0.0802265189355239,0.0465657608679628,0.106,0.0618789140176199,-0.0132999999999999,0.079655979059955,-0.0075,0.0640722248716243,0.0617,0.0414074268700676,0.0579,0.0471213858030512,0.0848,0.0546255434755573,0.1134,0.0651127867626628,0.0396999999999999,0.0625715590344367,0.1258956857532211,0.104437443573641,0.2210999999999999,0.0906079466713598,0.0554,0.040800428919314,0.0387,0.0200143698376941,0.2786744166813232,0.067480528696435,-0.0075,0.0640722248716243,-0.0159,0.0222974213755761,-0.0132999999999999,0.079655979059955,0.124,0.072785644188947,0.3263613700866699,0.0753040011459677,0.1021,0.0501540128005726,0.2077726894769193,0.0804818829423406,0.2149,0.0952335287595708,0.1741999999999999,0.0565912979176127,0.0396999999999999,0.0625715590344367,0.1255,0.0786614581609062,0.1548999999999999,0.0716531576415163,-0.2381837449967861,0.0962400259456822,2.0,rel
30,5,0.9858,0.0057943938423272,0.0674636508338153,0.0172566860833463,1.639143207669258,0.1174059733342126,0.9858,0.0057943938423272,-1.5727879524230957,0.1071218291154597,0.5236,0.0140596941645257,0.385,0.0337564808592365,0.3359999999999999,0.0521104596026556,0.0168,0.0109464606151943,0.0531,0.0163340135912763,0.1032,0.0412698437118436,0.192,0.0425793377120875,0.019,0.0161670962142247,0.0659,0.0079246451024635,0.0996,0.0219869279345705,0.1848,0.0335905492661254,0.0126,0.0141306404667304,0.045,0.0160584868527517,0.0862999999999999,0.0354164509797353,0.1477,0.0425596640024331,0.5987000000000001,0.0403385671535318,0.1923605124416662,0.0591431306185189,0.4803,0.0318170551748586,0.1764217131384937,0.0559046174148794,0.4479999999999999,0.0467800705429138,0.2311273807166468,0.045404965074022,0.5236,0.0140596941645257,0.385,0.0337564808592365,0.3359999999999999,0.0521104596026556,0.9748,0.020623409029547,0.1441931582055985,0.0529261933194776,1.3672289714217185,0.1416498698090877,0.9748,0.020623409029547,-1.2158080101013184,0.0936871907934843,0.4780999999999999,0.0675697787476028,0.349,0.0408273805184706,0.3612,0.0217244102336519,0.0713999999999999,0.0343573136318892,0.1687,0.0451727240710586,0.2701,0.0645904404691592,0.3777,0.0596537928383434,0.0695,0.0355545355756477,0.1632,0.0385933932169743,0.2605,0.0574706446805671,0.3885,0.0695862773828288,0.0347,0.0160724920283072,0.0867999999999999,0.0288738636140021,0.1672,0.0484981958427321,0.2551,0.0519391470857964,0.7333,0.0459301099497922,0.4974501776081447,0.1057481730151037,0.5955999999999999,0.0450241601809517,0.3923839539675561,0.0828242966451488,0.5397000000000001,0.0357011904563419,0.3191967125119507,0.0679965014014928,0.4780999999999999,0.0675697787476028,0.349,0.0408273805184706,0.3612,0.0217244102336519,0.1346,0.030206373499644,-0.011,0.0153297097167559,0.0767295073717832,0.0429962062067114,0.1074,0.0503728597560233,-0.0455,0.0699571297295707,-0.036,0.0525594901040716,0.0505,0.0355615663322075,0.0546,0.028614681546367,0.0809,0.0382874000161933,0.0973,0.0443066022168254,0.0252,0.0381159415468121,0.0880693317953038,0.0741805461959614,0.2037,0.0491306930543423,0.0418,0.0190381196550499,0.0221,0.0097301079130706,0.3050896651664784,0.0945350535616415,-0.036,0.0525594901040716,-0.011,0.0153297097167559,-0.0455,0.0699571297295707,0.1153,0.0549222177265266,0.3569799423217773,0.101201445871245,0.1156,0.0358318991961073,0.2159622408290623,0.1046883293770735,0.1857,0.0414089362336199,0.1609,0.0456760331027115,0.0252,0.0381159415468121,0.0916999999999999,0.0621315137430273,0.1669,0.0406823057360322,-0.2719142362475395,0.1347307207637278,2.0,rel
50,5,0.9888,0.0053688918782184,0.0620228921528905,0.0163797153658043,1.68072012886405,0.1522866905266904,0.9888,0.0053688918782184,-1.6203543424606324,0.1428243665572983,0.5019,0.0387094949592474,0.3419999999999999,0.0487121648051079,0.3084,0.0591950166821498,0.0212,0.0099536425493384,0.069,0.0159530561335438,0.1151,0.0492866614815814,0.2155,0.0601300673540284,0.0215,0.0089930528743024,0.0613999999999999,0.0092290302849215,0.1026,0.0306541188097129,0.1974999999999999,0.0378896423841661,0.0108,0.006006246748178,0.0455,0.0129034879005639,0.081,0.0296310647800581,0.1429999999999999,0.0285328757751475,0.5967999999999999,0.0626593967414305,0.2352678853643601,0.0604994193274261,0.4779,0.0540848869833338,0.227138686400402,0.0435239732106957,0.4705999999999999,0.0483236484549749,0.2910999710814,0.0268513116922203,0.5019,0.0387094949592474,0.3419999999999999,0.0487121648051079,0.3084,0.0591950166821498,0.9694,0.016641063667927,0.1325092876097187,0.020723602829031,1.3277692295610906,0.0693597341261872,0.9694,0.016641063667927,-1.187385630607605,0.0527687926698254,0.4796999999999999,0.0832095246951934,0.3448,0.0715424699042463,0.3429,0.0504175068800511,0.1015999999999999,0.0481500259605329,0.1921999999999999,0.0369942563109464,0.2655,0.0296352830254748,0.3859999999999999,0.0389967947400808,0.0884,0.0529367547173039,0.1855,0.0484161646560319,0.2822,0.0302708605758078,0.4078,0.0356836797429861,0.0533,0.0324434122742969,0.1164,0.0169093169584108,0.1793,0.0080669077098972,0.2805,0.0182002747232012,0.693,0.0150789588500002,0.4362926762183883,0.091307948984269,0.5639000000000001,0.0354337409822897,0.359718453066665,0.070530028555844,0.4855,0.0728225583181475,0.2701530256621188,0.08002766855609,0.4796999999999999,0.0832095246951934,0.3448,0.0715424699042463,0.3429,0.0504175068800511,0.0962,0.0527311577722318,-0.0194,0.017397557299805,0.0704863954568281,0.0131629117874938,0.1375,0.0393843242927944,-0.0221999999999999,0.0934315257287389,0.0028,0.0926232962056522,0.0669,0.0584394986289239,0.0804,0.0469779203456262,0.0983,0.0272616947382219,0.1241,0.0515356672606458,0.0345,0.0693063849872434,-0.0209469454192812,0.0963519604475866,0.2103,0.0549426974219504,0.0709,0.0253904509609419,0.0425,0.0357683519329588,0.2010247908540282,0.113686156438341,0.0028,0.0926232962056522,-0.0194,0.017397557299805,-0.0221999999999999,0.0934315257287389,0.086,0.0638181008805495,0.4329687118530273,0.137755002772367,0.1232,0.0439752771452324,0.132579766666263,0.1103430492543105,0.1704999999999999,0.0713740148793662,0.1795999999999999,0.0306092306339117,0.0345,0.0693063849872434,0.0148999999999999,0.0782427312917947,0.1504,0.0647942898718706,-0.3529508993029594,0.1339609932132863,2.0,rel
