,mean,std,count
uq_joint_det_err_passed/20pct/0.1,0.13609476860497444,0.0051585708132575745,5.0
uq_purify_acc/0.1/0.2,0.7113714218139648,0.005786694256928945,5.0
uq_purify_recovery/0.1/0.2,0.14639657437801362,0.011750105830421687,5.0
uq_joint_purify_acc/0.1/0.2,0.8047428607940674,0.006226493945946104,5.0
uq_joint_purify_recovery/0.1/0.2,0.026348013803362845,0.003959753937942953,5.0
adaptive_uq_purify_acc/0.1/0.2,0.8047428607940674,0.006226493945946104,5.0
uq_purify_acc/0.1/0.3,0.6997714281082154,0.006850901279881375,5.0
uq_purify_recovery/0.1/0.3,0.1441348373889923,0.010523992747157788,5.0
uq_joint_purify_acc/0.1/0.3,0.7946285724639892,0.007420033249980487,5.0
uq_joint_purify_recovery/0.1/0.3,0.029867006093263627,0.0036314553856230123,5.0
adaptive_uq_purify_acc/0.1/0.3,0.7946285724639892,0.007420033249980487,5.0
sgld_purify_acc/0.1/1,0.7425999879837036,0.006107370575599064,5.0
sgld_purify_recovery/0.1/1,0.07200844138860703,0.007787543964144538,5.0
sgld_purify_acc/0.1/3,0.7253999948501587,0.009633259608048552,5.0
sgld_purify_recovery/0.1/3,0.11194887012243271,0.012835309794718792,5.0
sgld_purify_acc/0.1/5,0.7160000085830689,0.010222520814972234,5.0
sgld_purify_recovery/0.1/5,0.1341548189520836,0.01276060586816152,5.0
sgld_joint_purify_acc/0.1/1,0.8389999866485596,0.0055677622646329574,5.0
sgld_joint_purify_recovery/0.1/1,0.003930845484137535,0.0035891724939020454,5.0
adaptive_sgld_purify_acc/0.1/1,0.8389999866485596,0.0055677622646329574,5.0
sgld_joint_purify_acc/0.1/3,0.8258000135421752,0.006099169178979151,5.0
sgld_joint_purify_recovery/0.1/3,0.006624723039567471,0.004715981955305604,5.0
adaptive_sgld_purify_acc/0.1/3,0.8258000135421752,0.006099169178979151,5.0
sgld_joint_purify_acc/0.1/5,0.8181999921798706,0.00704983000451613,5.0
sgld_joint_purify_recovery/0.1/5,0.008012478053569794,0.007487997994563049,5.0
adaptive_sgld_purify_acc/0.1/5,0.8181999921798706,0.00704983000451613,5.0
rob/0.2,0.36145713925361633,0.01454598963503192,5.0
uq_adv_acc/0.2,0.36145713925361633,0.01454598963503192,5.0
uq_detection/1pct/0.2,0.03142857142857143,0.0008081220356417696,5.0
uq_det_err_detected/1pct/0.2,0.6972016455075648,0.011937933033296582,5.0
uq_det_err_passed/1pct/0.2,0.6366408669115929,0.015296109284469428,5.0
uq_detection/5pct/0.2,0.13837142857142856,0.00819444809562162,5.0
uq_det_err_detected/5pct/0.2,0.6855084931186383,0.008483045899947497,5.0
uq_det_err_passed/5pct/0.2,0.6310764206686204,0.015986645879625085,5.0
uq_detection/10pct/0.2,0.23785714285714285,0.01428964231711278,5.0
uq_det_err_detected/10pct/0.2,0.6741786470943589,0.004783395216273473,5.0
uq_det_err_passed/10pct/0.2,0.6276164165112503,0.019015603136549493,5.0
uq_detection/20pct/0.2,0.39354285714285714,0.02303045897971481,5.0
uq_det_err_detected/20pct/0.2,0.6722187736680084,0.007943976751932766,5.0
uq_det_err_passed/20pct/0.2,0.616904853064972,0.020074127629094687,5.0
adaptive_rob/0.2,0.7629714250564575,0.0031092204829385856,5.0
uq_joint_adv_acc/0.2,0.7629714250564575,0.0031092204829385856,5.0
adaptive_detection/1pct/0.2,0.0008857142857142857,0.00011952286093343938,5.0
uq_joint_detection/1pct/0.2,0.0008857142857142857,0.00011952286093343938,5.0
uq_joint_det_err_detected/1pct/0.2,0.9714285714285713,0.06388765649999402,5.0
uq_joint_det_err_passed/1pct/0.2,0.2363807186435139,0.0031469190567902285,5.0
adaptive_detection/5pct/0.2,0.007942857142857144,0.0007464200272921792,5.0
uq_joint_detection/5pct/0.2,0.007942857142857144,0.0007464200272921792,5.0
uq_joint_det_err_detected/5pct/0.2,0.7817057093849547,0.025931753187217056,5.0
uq_joint_det_err_passed/5pct/0.2,0.2326761543488623,0.003292139555969059,5.0
adaptive_detection/10pct/0.2,0.020657142857142853,0.0012920478919537163,5.0
uq_joint_detection/10pct/0.2,0.020657142857142853,0.0012920478919537163,5.0
uq_joint_det_err_detected/10pct/0.2,0.7082141895663022,0.03246456629989917,5.0
uq_joint_det_err_passed/10pct/0.2,0.22709179753240344,0.0033124731844047257,5.0
adaptive_detection/20pct/0.2,0.05805714285714286,0.002471469859275269,5.0
uq_joint_detection/20pct/0.2,0.05805714285714286,0.002471469859275269,5.0
uq_joint_det_err_detected/20pct/0.2,0.5683403592698274,0.009994186691641305,5.0
uq_joint_det_err_passed/20pct/0.2,0.21660323245493635,0.003727957814219484,5.0
uq_purify_acc/0.2/0.2,0.47011428475379946,0.010388573254692713,5.0
uq_purify_recovery/0.2/0.2,0.20317115783691406,0.009978398108805844,5.0
uq_joint_purify_acc/0.2/0.2,0.7539714455604554,0.0031806069657780898,5.0
uq_joint_purify_recovery/0.2/0.2,0.02157239429652691,0.003209123768336121,5.0
adaptive_uq_purify_acc/0.2/0.2,0.7539714455604554,0.0031806069657780898,5.0
uq_purify_acc/0.2/0.3,0.4651428580284119,0.01044274666425762,5.0
uq_purify_recovery/0.2/0.3,0.19915569424629212,0.00975457695765674,5.0
uq_joint_purify_acc/0.2/0.3,0.7495428562164307,0.004006892346080495,5.0
uq_joint_purify_recovery/0.2/0.3,0.023747712001204492,0.003024359105993299,5.0
adaptive_uq_purify_acc/0.2/0.3,0.7495428562164307,0.004006892346080495,5.0
sgld_purify_acc/0.2/1,0.3949999988079071,0.009460445810235505,5.0
sgld_purify_recovery/0.2/1,0.05716350227594376,0.00988439955093661,5.0
sgld_purify_acc/0.2/3,0.4189999997615814,0.01017349215659724,5.0
sgld_purify_recovery/0.2/3,0.10716981738805771,0.015558737499959433,5.0
sgld_purify_acc/0.2/5,0.4300000011920929,0.012569802704808088,5.0
sgld_purify_recovery/0.2/5,0.12746514230966569,0.00990261087086457,5.0
sgld_joint_purify_acc/0.2/1,0.7592000126838684,0.005630289625482173,5.0
sgld_joint_purify_recovery/0.2/1,0.0025044595822691917,0.003701307059975046,5.0
adaptive_sgld_purify_acc/0.2/1,0.7592000126838684,0.005630289625482173,5.0
sgld_joint_purify_acc/0.2/3,0.7544000029563904,0.006949822862028615,5.0
sgld_joint_purify_recovery/0.2/3,0.008378281909972429,0.006669035292341766,5.0
adaptive_sgld_purify_acc/0.2/3,0.7544000029563904,0.006949822862028615,5.0
sgld_joint_purify_acc/0.2/5,0.7532000064849853,0.006496145227816497,5.0
sgld_joint_purify_recovery/0.2/5,0.01086941296234727,0.008708523628673444,5.0
adaptive_sgld_purify_acc/0.2/5,0.7532000064849853,0.006496145227816497,5.0
rob/0.3,0.08997142761945724,0.003915432381283813,5.0
uq_adv_acc/0.3,0.08997142761945724,0.003915432381283813,5.0
uq_detection/1pct/0.3,0.056600000000000004,0.0031386335256227767,5.0
uq_det_err_detected/1pct/0.3,0.8922067442847966,0.005581256123832157,5.0
uq_det_err_passed/1pct/0.3,0.9111190318922908,0.00436727645730058,5.0
uq_detection/5pct/0.3,0.19928571428571426,0.015450051185437965,5.0
uq_det_err_detected/5pct/0.3,0.8734090989620068,0.006583272919132704,5.0
uq_det_err_passed/5pct/0.3,0.9191390814008799,0.006113005668481063,5.0
uq_detection/10pct/0.3,0.2988285714285714,0.024286848713000273,5.0
uq_det_err_detected/10pct/0.3,0.8685230978625119,0.007238118326048143,5.0
uq_det_err_passed/10pct/0.3,0.9277800865157324,0.007716609879962161,5.0
uq_detection/20pct/0.3,0.4627714285714286,0.03471025843776342,5.0
uq_det_err_detected/20pct/0.3,0.8783496888103866,0.005123542055042378,5.0
uq_det_err_passed/20pct/0.3,0.9373518487655479,0.008248513200017403,5.0
adaptive_rob/0.3,0.7162571310997009,0.003405273164784044,5.0
uq_joint_adv_acc/0.3,0.7162571310997009,0.003405273164784044,5.0
adaptive_detection/1pct/0.3,0.0004571428571428572,0.0001564921592871903,5.0
uq_joint_detection/1pct/0.3,0.0004571428571428572,0.0001564921592871903,5.0
uq_joint_det_err_detected/1pct/0.3,1.0,0.0,5.0
uq_joint_det_err_passed/1pct/0.3,0.28341492970150567,0.0034953123666757024,5.0
adaptive_detection/5pct/0.3,0.003942857142857142,0.00045848018673946334,5.0
uq_joint_detection/5pct/0.3,0.003942857142857142,0.00045848018673946334,5.0
uq_joint_det_err_detected/5pct/0.3,0.9642344006568144,0.02553372567626987,5.0
uq_joint_det_err_passed/5pct/0.3,0.28105061363130635,0.0034064908524523746,5.0
adaptive_detection/10pct/0.3,0.010400000000000001,0.0011311904511330944,5.0
uq_joint_detection/10pct/0.3,0.010400000000000001,0.0011311904511330944,5.0
uq_joint_det_err_detected/10pct/0.3,0.8977003105153052,0.01058271405285925,5.0
uq_joint_det_err_passed/10pct/0.3,0.2772830398998132,0.003574172527190075,5.0
adaptive_detection/20pct/0.3,0.03008571428571428,0.0014694160994998618,5.0
uq_joint_detection/20pct/0.3,0.03008571428571428,0.0014694160994998618,5.0
uq_joint_det_err_detected/20pct/0.3,0.7256404534320207,0.03074865518629315,5.0
uq_joint_det_err_passed/20pct/0.3,0.27000900017424845,0.0038999175808829,5.0
uq_purify_acc/0.3/0.2,0.18342857360839843,0.010739491785904552,5.0
uq_purify_recovery/0.3/0.2,0.10527801811695099,0.010436851787368447,5.0
uq_joint_purify_acc/0.3/0.2,0.7143142819404602,0.0038430973125124154,5.0
uq_joint_purify_recovery/0.3/0.2,0.014020530879497528,0.003763062626544976,5.0
adaptive_uq_purify_acc/0.3/0.2,0.7143142819404602,0.0038430973125124154,5.0
uq_purify_acc/0.3/0.3,0.2071142852306366,0.013297767717315558,5.0
uq_purify_recovery/0.3/0.3,0.13137396275997162,0.01331206234275771,5.0
uq_joint_purify_acc/0.3/0.3,0.7128285765647888,0.004892097557021552,5.0
uq_joint_purify_recovery/0.3/0.3,0.01887419316917658,0.006537945929041863,5.0
adaptive_uq_purify_acc/0.3/0.3,0.7128285765647888,0.004892097557021552,5.0
sgld_purify_acc/0.3/1,0.10519999861717225,0.007563067429905835,5.0
sgld_purify_recovery/0.3/1,0.027424857020378113,0.0039735192885192875,5.0
sgld_purify_acc/0.3/3,0.12819999754428862,0.007463242215000758,5.0
sgld_purify_recovery/0.3/3,0.052885391563177106,0.003952554114826688,5.0
sgld_purify_acc/0.3/5,0.14619999825954438,0.005118593740815343,5.0
sgld_purify_recovery/0.3/5,0.07311527132987976,0.0031151650559736762,5.0
sgld_joint_purify_acc/0.3/1,0.7101999998092652,0.0037683058634380615,5.0
sgld_joint_purify_recovery/0.3/1,0.0013816967140883208,0.0018919708479323307,5.0
adaptive_sgld_purify_acc/0.3/1,0.7101999998092652,0.0037683058634380615,5.0
sgld_joint_purify_acc/0.3/3,0.7095999956130982,0.003911533560604306,5.0
sgld_joint_purify_recovery/0.3/3,0.0034558493178337814,0.002438676718284755,5.0
adaptive_sgld_purify_acc/0.3/3,0.7095999956130982,0.003911533560604306,5.0
sgld_joint_purify_acc/0.3/5,0.7091999888420105,0.0034928432660122325,5.0
sgld_joint_purify_recovery/0.3/5,0.005541771370917559,0.0039532911331994144,5.0
adaptive_sgld_purify_acc/0.3/5,0.7091999888420105,0.0034928432660122325,5.0
