run_name,run_path,gibbs_n_samples,gibbs_n_eval_seed,gibbs_step_delta_rel,gibbs_num_bins,gibbs_clean_acc,gibbs_clean_log_px_mean,gibbs_clean_purify_acc/1,gibbs_clean_log_px_mean/1,gibbs_clean_purify_acc/3,gibbs_clean_log_px_mean/3,gibbs_clean_purify_acc/6,gibbs_clean_log_px_mean/6,gibbs_clean_purify_acc/10,gibbs_clean_log_px_mean/10,gibbs_adv_acc/0.05,gibbs_adv_log_px_mean/0.05,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_log_px_mean/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_log_px_mean/0.05/3,gibbs_purify_acc/0.05/6,gibbs_purify_recovery/0.05/6,gibbs_purify_log_px_mean/0.05/6,gibbs_purify_acc/0.05/10,gibbs_purify_recovery/0.05/10,gibbs_purify_log_px_mean/0.05/10,gibbs_adv_acc/0.1,gibbs_adv_log_px_mean/0.1,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_log_px_mean/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_log_px_mean/0.1/3,gibbs_purify_acc/0.1/6,gibbs_purify_recovery/0.1/6,gibbs_purify_log_px_mean/0.1/6,gibbs_purify_acc/0.1/10,gibbs_purify_recovery/0.1/10,gibbs_purify_log_px_mean/0.1/10,gibbs_adv_acc/0.15,gibbs_adv_log_px_mean/0.15,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_log_px_mean/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_log_px_mean/0.15/3,gibbs_purify_acc/0.15/6,gibbs_purify_recovery/0.15/6,gibbs_purify_log_px_mean/0.15/6,gibbs_purify_acc/0.15/10,gibbs_purify_recovery/0.15/10,gibbs_purify_log_px_mean/0.15/10,gibbs_runtime_s,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r20c64/seed_sweep/a001_2007/0,250,0,0.05,96,0.9279999732971193,134.15081787109375,0.9399999976158142,114.11310577392578,0.9279999732971193,100.69829559326172,0.9399999976158142,92.3649673461914,0.9480000138282776,87.64521789550781,0.6919999718666077,131.62661743164062,0.8159999847412109,0.4155844155844156,113.61775970458984,0.8479999899864197,0.5194805194805194,98.53241729736328,0.8640000224113464,0.5714285714285714,90.85040283203124,0.8640000224113464,0.5714285714285714,86.52635955810547,0.3079999983310699,125.36680603027344,0.5759999752044678,0.3872832369942196,97.73625183105467,0.6959999799728394,0.5606936416184971,86.9158706665039,0.7720000147819519,0.6705202312138728,83.75706481933594,0.7799999713897705,0.6878612716763006,82.05899047851562,0.0640000030398368,115.3816909790039,0.2560000121593475,0.2051282051282051,78.6790771484375,0.5120000243186951,0.4786324786324786,71.49767303466797,0.5839999914169312,0.5555555555555556,72.68374633789062,0.6759999990463257,0.6538461538461539,75.32893371582031,5739.825160264969,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r20c64/seed_sweep/a001_2007/1,250,0,0.05,96,0.9399999976158142,135.0668182373047,0.9520000219345092,114.52818298339844,0.9399999976158142,101.20628356933594,0.9399999976158142,92.83879852294922,0.9319999814033508,88.43693542480469,0.6880000233650208,131.6713409423828,0.800000011920929,0.358974358974359,114.0006866455078,0.8560000061988831,0.5384615384615384,99.0682144165039,0.8640000224113464,0.5641025641025641,91.3826904296875,0.8679999709129333,0.5769230769230769,87.4960708618164,0.3039999902248382,126.32283020019533,0.5600000023841858,0.367816091954023,98.49172973632812,0.699999988079071,0.5689655172413793,88.46836853027344,0.7639999985694885,0.6609195402298851,84.88341522216797,0.7960000038146973,0.7068965517241379,82.91886138916016,0.0839999988675117,118.9397964477539,0.2960000038146972,0.2314410480349345,81.28557586669922,0.4799999892711639,0.4323144104803493,73.33599853515625,0.6200000047683716,0.5851528384279476,74.57172393798828,0.7080000042915344,0.6812227074235808,77.0587158203125,5847.969831943512,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r20c64/seed_sweep/a001_2007/2,250,0,0.05,96,0.9279999732971193,134.1726837158203,0.9279999732971193,114.12129974365234,0.9200000166893004,100.87665557861328,0.9319999814033508,92.86400604248048,0.9359999895095824,87.60462951660156,0.671999990940094,131.64459228515625,0.7919999957084656,0.3658536585365853,113.61286163330078,0.8199999928474426,0.4512195121951219,98.70484161376952,0.8519999980926514,0.5609756097560976,90.90846252441406,0.8640000224113464,0.5975609756097561,85.9817886352539,0.3240000009536743,124.09185791015624,0.5680000185966492,0.3609467455621302,96.80587005615234,0.7200000286102295,0.5857988165680473,87.1123046875,0.7400000095367432,0.6153846153846154,83.89610290527344,0.7919999957084656,0.6923076923076923,82.06818389892578,0.0759999975562095,115.2712631225586,0.2879999876022339,0.2294372294372294,78.7640151977539,0.4760000109672546,0.4329004329004329,71.22390747070312,0.5920000076293945,0.5584415584415584,72.92448425292969,0.6880000233650208,0.6623376623376623,75.27264404296875,5845.498759508133,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r20c64/seed_sweep/a001_2007/3,250,0,0.05,96,0.9559999704360962,135.49713134765625,0.9480000138282776,115.28498840332033,0.9319999814033508,101.97945404052734,0.9279999732971193,93.26866912841795,0.9319999814033508,88.95264434814453,0.7080000042915344,132.286865234375,0.828000009059906,0.410958904109589,114.71401977539062,0.8519999980926514,0.4931506849315068,99.72088623046876,0.8679999709129333,0.5616438356164384,92.2092056274414,0.8920000195503235,0.6438356164383562,87.62162017822266,0.2960000038146972,125.16117095947266,0.5519999861717224,0.3636363636363636,98.19752502441406,0.699999988079071,0.5738636363636364,88.13977813720703,0.7680000066757202,0.6704545454545454,84.96286010742188,0.800000011920929,0.7159090909090909,83.66999816894531,0.0799999982118606,118.45744323730467,0.2960000038146972,0.2347826086956521,80.9605484008789,0.5,0.4565217391304347,72.57395935058594,0.6200000047683716,0.5869565217391305,73.94560241699219,0.6600000262260437,0.6304347826086957,76.42656707763672,5848.5379986763,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r20c64/seed_sweep/a001_2007/4,250,0,0.05,96,0.9639999866485596,133.05271911621094,0.9559999704360962,112.95864868164062,0.9399999976158142,99.68079376220705,0.9359999895095824,91.77350616455078,0.9359999895095824,86.67698669433594,0.7360000014305115,130.32861328125,0.8240000009536743,0.3333333333333333,112.37639617919922,0.8759999871253967,0.5303030303030303,97.50826263427734,0.8920000195503235,0.5909090909090909,90.36311340332033,0.9039999842643738,0.6666666666666666,85.58435821533203,0.328000009059906,122.94197082519533,0.5799999833106995,0.375,96.2004852294922,0.7080000042915344,0.5654761904761905,85.75142669677734,0.7799999713897705,0.6785714285714286,82.9416732788086,0.8080000281333923,0.7202380952380952,81.3955307006836,0.0680000036954879,114.3092803955078,0.2720000147819519,0.2188841201716738,78.06932067871094,0.5120000243186951,0.4763948497854077,70.87692260742188,0.6200000047683716,0.592274678111588,72.43020629882812,0.6840000152587891,0.6609442060085837,74.60990905761719,5775.528062105179,2.0,rel
