run_name,run_path,gibbs_n_samples,gibbs_n_eval_seed,gibbs_step_delta_rel,gibbs_num_bins,gibbs_clean_acc,gibbs_clean_log_px_mean,gibbs_clean_purify_acc/1,gibbs_clean_log_px_mean/1,gibbs_clean_purify_acc/3,gibbs_clean_log_px_mean/3,gibbs_clean_purify_acc/6,gibbs_clean_log_px_mean/6,gibbs_adv_acc/0.05,gibbs_adv_log_px_mean/0.05,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_log_px_mean/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_log_px_mean/0.05/3,gibbs_purify_acc/0.05/6,gibbs_purify_recovery/0.05/6,gibbs_purify_log_px_mean/0.05/6,gibbs_adv_acc/0.1,gibbs_adv_log_px_mean/0.1,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_log_px_mean/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_log_px_mean/0.1/3,gibbs_purify_acc/0.1/6,gibbs_purify_recovery/0.1/6,gibbs_purify_log_px_mean/0.1/6,gibbs_adv_acc/0.15,gibbs_adv_log_px_mean/0.15,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_log_px_mean/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_log_px_mean/0.15/3,gibbs_purify_acc/0.15/6,gibbs_purify_recovery/0.15/6,gibbs_purify_log_px_mean/0.15/6,gibbs_runtime_s,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a1_2107/0,250,0,0.05,20,0.628000020980835,139.63706970214844,0.6240000128746033,119.02427673339844,0.6320000290870667,106.49761199951172,0.6200000047683716,99.20708465576172,0.3840000033378601,140.31735229492188,0.4679999947547912,0.1428571428571428,120.67314910888672,0.5320000052452087,0.2467532467532467,105.18917846679688,0.5879999995231628,0.3441558441558441,97.8927001953125,0.2360000014305114,136.0334930419922,0.3440000116825104,0.1413612565445026,107.740234375,0.4560000002384186,0.2879581151832461,96.74517059326172,0.5040000081062317,0.3507853403141361,93.64372253417967,0.1519999951124191,131.4227294921875,0.2479999959468841,0.1179245283018868,93.06339263916016,0.3440000116825104,0.2311320754716981,85.05241394042969,0.4000000059604645,0.2971698113207547,85.17604064941406,940.913400888443,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a1_2107/1,250,0,0.05,20,0.6039999723434448,139.615966796875,0.6000000238418579,118.94070434570312,0.5839999914169312,106.2776870727539,0.628000020980835,98.56582641601562,0.3759999871253967,138.88343811035156,0.4720000028610229,0.1538461538461538,119.49436950683594,0.5199999809265137,0.2564102564102564,104.67347717285156,0.5239999890327454,0.25,97.72222900390624,0.2399999946355819,133.18763732910156,0.356000006198883,0.1526315789473684,106.79164123535156,0.4359999895095825,0.2578947368421053,96.48970794677734,0.4720000028610229,0.3157894736842105,93.11660766601562,0.1360000073909759,127.34219360351562,0.2840000092983246,0.1712962962962963,90.8651123046875,0.3720000088214874,0.2731481481481481,83.28353118896484,0.4199999868869781,0.3333333333333333,84.98397827148438,879.5259249210358,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a1_2107/2,250,0,0.05,20,0.6079999804496765,139.55859375,0.6240000128746033,118.96939086914062,0.6439999938011169,106.3930206298828,0.6359999775886536,98.48094177246094,0.3759999871253967,138.81515502929688,0.4679999947547912,0.1474358974358974,119.88923645019533,0.5,0.2115384615384615,104.83038330078124,0.515999972820282,0.2307692307692307,97.80162811279295,0.2240000069141388,136.37960815429688,0.356000006198883,0.1701030927835051,108.14749908447266,0.4560000002384186,0.2989690721649484,96.51832580566406,0.5120000243186951,0.3711340206185567,93.10501861572266,0.164000004529953,127.48868560791016,0.3000000119209289,0.1626794258373205,90.68891143798828,0.3600000143051147,0.2344497607655502,83.33165740966797,0.4480000138282776,0.3444976076555024,85.63738250732422,909.0318665504456,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a1_2107/3,250,0,0.05,20,0.5720000267028809,139.39859008789062,0.6119999885559082,118.7277603149414,0.6240000128746033,105.67446899414062,0.6320000290870667,98.63617706298828,0.363999992609024,139.0525360107422,0.4519999921321869,0.1383647798742138,119.76979064941406,0.4959999918937683,0.2075471698113207,104.30846405029295,0.527999997138977,0.2641509433962264,97.77806091308594,0.2360000014305114,131.3776397705078,0.356000006198883,0.1570680628272251,105.40567016601562,0.4519999921321869,0.2827225130890052,95.78182220458984,0.4839999973773956,0.3298429319371728,92.71190643310548,0.1360000073909759,129.47366333007812,0.2800000011920929,0.1712962962962963,92.13612365722656,0.3720000088214874,0.2731481481481481,83.9618148803711,0.4440000057220459,0.3564814814814814,84.91523742675781,950.0378477573396,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a1_2107/4,250,0,0.05,20,0.6000000238418579,139.54891967773438,0.5920000076293945,119.22671508789062,0.6039999723434448,106.52064514160156,0.6000000238418579,98.46599578857422,0.4000000059604645,139.08790588378906,0.4799999892711639,0.14,120.03592681884766,0.5360000133514404,0.2266666666666666,104.98948669433594,0.5640000104904175,0.2733333333333333,98.19084930419922,0.2440000027418136,134.6947021484375,0.4079999923706054,0.2169312169312169,107.59394073486328,0.4639999866485595,0.2962962962962963,96.64877319335938,0.4839999973773956,0.3227513227513227,93.57221221923828,0.1480000019073486,132.9113006591797,0.3039999902248382,0.1830985915492957,94.0208969116211,0.3959999978542328,0.2910798122065727,85.22406005859375,0.4639999866485595,0.3708920187793427,85.8554916381836,871.8519566059113,2.0,rel
