run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,config/trainer.adversarial.alpha,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.05/0.15,uq_purify_recovery/0.05/0.15,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.1/0.15,uq_purify_recovery/0.1/0.15,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,uq_purify_acc/0.15/0.15,uq_purify_recovery/0.15/0.15,uq_clean_purify_acc/0.1,uq_clean_purify_acc/0.15,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.05/0.15,uq_joint_purify_recovery/0.05/0.15,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.1/0.15,uq_joint_purify_recovery/0.1/0.15,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,uq_joint_purify_acc/0.15/0.15,uq_joint_purify_recovery/0.15/0.15,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/0,italypowerdemand,1,42,0.5,,0.933980582524272,0.2090285602543089,-0.0253419313165876,0.7203883495145631,0.4407766990291262,0.1844660194174757,0.933980582524272,-0.2464690506458282,0.7262135922330097,0.4155339805825243,0.1611650485436893,0.0310679611650485,0.0640776699029126,0.1514563106796116,0.2485436893203883,0.0466019417475728,0.1048543689320388,0.2252427184466019,0.4271844660194174,0.0601941747572815,0.1262135922330097,0.2815533980582524,0.4543689320388349,0.75,0.6060606060606061,0.5,0.359375,0.75,0.7777777777777778,0.603448275862069,0.5727272727272728,0.8064516129032258,0.8,0.7448275862068966,0.7863247863247863,0.2585170340681362,0.2510373443983402,0.2334096109839817,0.2454780361757106,0.5763747454175153,0.561822125813449,0.5789473684210527,0.5932203389830508,0.8409090909090909,0.8444444444444444,0.8756756756756757,0.8825622775800712,0.7514563106796116,0.1560283687943262,0.7533980582524272,0.1631205673758865,0.5029126213592233,0.1760797342192691,0.5048543689320388,0.1760797342192691,0.283495145631068,0.1504629629629629,0.2912621359223301,0.1597222222222222,0.933980582524272,0.9359223300970874,0.8,0.6776699029126214,0.4970873786407767,0.0,0.0097087378640776,0.0310679611650485,0.0990291262135922,0.0,0.0,0.0135922330097087,0.0388349514563106,0.0,0.0,0.0019417475728155,0.0368932038834951,,0.0,0.375,0.3529411764705882,,,0.2857142857142857,0.5,,,1.0,0.631578947368421,0.2,0.2019607843137255,0.1943887775551102,0.1831896551724137,0.3223300970873786,0.3223300970873786,0.3228346456692913,0.3151515151515151,0.5029126213592233,0.5029126213592233,0.5019455252918288,0.4979838709677419,0.8038834951456311,0.087378640776699,0.8038834951456311,0.087378640776699,0.6854368932038835,0.0421686746987951,0.683495145631068,0.0421686746987951,0.5242718446601942,0.0617760617760617,0.5262135922330097,0.0656370656370656,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/1,italypowerdemand,2,42,0.5,,0.9300970873786408,0.1950306014882193,0.0869606435298919,0.7165048543689321,0.429126213592233,0.170873786407767,0.9300970873786408,-0.3267743587493896,0.7165048543689321,0.4233009708737864,0.1786407766990291,0.0310679611650485,0.0757281553398058,0.1495145631067961,0.258252427184466,0.0388349514563106,0.1009708737864077,0.1864077669902912,0.3980582524271844,0.058252427184466,0.1514563106796116,0.2446601941747573,0.4990291262135922,0.8125,0.6923076923076923,0.5454545454545454,0.3909774436090225,0.8,0.7115384615384616,0.5833333333333334,0.5073170731707317,0.9333333333333332,0.8205128205128205,0.753968253968254,0.7237354085603113,0.2665330661322645,0.25,0.2374429223744292,0.2460732984293193,0.5676767676767677,0.5615550755939525,0.5751789976133651,0.6225806451612903,0.8144329896907216,0.8215102974828375,0.8431876606683805,0.9186046511627908,0.7495145631067961,0.1780821917808219,0.7514563106796116,0.184931506849315,0.5223300970873787,0.1919191919191919,0.5300970873786408,0.2053872053872054,0.3281553398058252,0.1891252955082742,0.3300970873786408,0.1914893617021276,0.9378640776699028,0.9398058252427184,0.8,0.654368932038835,0.5106796116504855,0.0,0.0116504854368932,0.0252427184466019,0.0912621359223301,0.0,0.0,0.0097087378640776,0.0388349514563106,0.0,0.0019417475728155,0.003883495145631,0.0174757281553398,,0.6666666666666666,0.3846153846153846,0.3191489361702128,,,0.6,0.65,,1.0,1.0,0.6666666666666666,0.2,0.1944990176817289,0.1952191235059761,0.188034188034188,0.345631067961165,0.345631067961165,0.3431372549019608,0.3333333333333333,0.4893203883495146,0.4883268482490272,0.4873294346978557,0.4861660079051383,0.8038834951456311,0.058252427184466,0.8038834951456311,0.058252427184466,0.6757281553398058,0.095505617977528,0.6757281553398058,0.095505617977528,0.541747572815534,0.0714285714285714,0.5436893203883495,0.0753968253968253,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/2,italypowerdemand,3,42,0.5,,0.9300970873786408,0.2056512965096367,0.0531974765989515,0.7281553398058253,0.4466019417475728,0.1728155339805825,0.9300970873786408,-0.3010303676128387,0.7300970873786408,0.4194174757281553,0.1844660194174757,0.0271844660194174,0.0699029126213592,0.141747572815534,0.2504854368932039,0.0485436893203883,0.1203883495145631,0.2116504854368932,0.4058252427184466,0.0640776699029126,0.1689320388349514,0.2893203883495145,0.5087378640776699,0.5714285714285714,0.5833333333333334,0.5068493150684932,0.3410852713178294,0.72,0.7419354838709677,0.5779816513761468,0.492822966507177,0.7575757575757576,0.7471264367816092,0.7449664429530202,0.7404580152671756,0.2614770459081836,0.2463465553235908,0.2307692307692307,0.2461139896373056,0.573469387755102,0.5584988962472406,0.5812807881773399,0.6405228758169934,0.8195020746887967,0.8294392523364486,0.8442622950819673,0.8932806324110671,0.7475728155339806,0.1438848920863309,0.7495145631067961,0.1510791366906475,0.4990291262135922,0.1672240802675585,0.5029126213592233,0.1739130434782608,0.3495145631067961,0.2071428571428571,0.3592233009708738,0.219047619047619,0.933980582524272,0.9359223300970874,0.7961165048543689,0.6621359223300971,0.5048543689320388,0.0,0.0155339805825242,0.033009708737864,0.087378640776699,0.0,0.0058252427184466,0.0135922330097087,0.0446601941747572,0.0,0.0,0.0019417475728155,0.0213592233009708,,0.5,0.4117647058823529,0.4222222222222222,,1.0,0.5714285714285714,0.5652173913043478,,,0.0,0.5454545454545454,0.203883495145631,0.1992110453648915,0.1967871485943775,0.1829787234042553,0.3378640776699029,0.333984375,0.3346456692913386,0.3272357723577235,0.4951456310679611,0.4951456310679611,0.4961089494163424,0.494047619047619,0.8038834951456311,0.1047619047619047,0.8038834951456311,0.1047619047619047,0.6796116504854369,0.0977011494252873,0.6776699029126214,0.0919540229885057,0.5281553398058253,0.0745098039215686,0.5339805825242718,0.0862745098039215,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/3,italypowerdemand,4,42,0.5,,0.9320388349514565,0.1978268408113055,0.0584147638744778,0.7184466019417476,0.4194174757281553,0.1728155339805825,0.9320388349514565,-0.3069153428077698,0.7262135922330097,0.4252427184466019,0.1883495145631068,0.033009708737864,0.0776699029126213,0.1495145631067961,0.2563106796116505,0.0407766990291262,0.1145631067961165,0.1922330097087378,0.4213592233009708,0.0504854368932038,0.1592233009708737,0.3009708737864077,0.5203883495145631,0.7058823529411765,0.65,0.4935064935064935,0.3484848484848485,0.8095238095238095,0.7457627118644068,0.6565656565656566,0.5391705069124424,0.8846153846153846,0.7926829268292683,0.7161290322580646,0.7350746268656716,0.2590361445783132,0.2421052631578947,0.2351598173515981,0.248041775456919,0.5647773279352226,0.5526315789473685,0.5552884615384616,0.6006711409395973,0.8077709611451943,0.815242494226328,0.8527777777777777,0.8947368421052632,0.7495145631067961,0.1631205673758865,0.7514563106796116,0.1702127659574468,0.512621359223301,0.1689189189189189,0.516504854368932,0.1756756756756756,0.3223300970873786,0.1722488038277512,0.3300970873786408,0.1818181818181818,0.9359223300970874,0.9378640776699028,0.8,0.6737864077669903,0.5320388349514563,0.0,0.0116504854368932,0.0271844660194174,0.0854368932038835,0.0,0.0,0.0174757281553398,0.0485436893203883,0.0,0.0,0.003883495145631,0.0135922330097087,,0.3333333333333333,0.4285714285714285,0.4090909090909091,,,0.2222222222222222,0.48,,,0.5,0.2857142857142857,0.2,0.1984282907662082,0.1936127744510978,0.1804670912951167,0.3262135922330097,0.3262135922330097,0.3280632411067193,0.3183673469387755,0.4679611650485437,0.4679611650485437,0.4678362573099415,0.4704724409448819,0.8097087378640777,0.087378640776699,0.8097087378640777,0.087378640776699,0.6893203883495146,0.0773809523809523,0.6912621359223301,0.0773809523809523,0.5475728155339806,0.0539419087136929,0.5475728155339806,0.0539419087136929,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/4,italypowerdemand,5,42,0.5,,0.933980582524272,0.2046141293313768,-0.0898737344476911,0.7067961165048544,0.3961165048543689,0.1689320388349514,0.933980582524272,-0.2325484752655029,0.7067961165048544,0.4058252427184466,0.1825242718446602,0.0388349514563106,0.0912621359223301,0.1572815533980582,0.2640776699029126,0.0504854368932038,0.116504854368932,0.2349514563106796,0.4330097087378641,0.0679611650485436,0.1592233009708737,0.3242718446601941,0.487378640776699,0.8,0.6382978723404256,0.5679012345679012,0.3823529411764705,0.8076923076923077,0.7333333333333333,0.628099173553719,0.5605381165919282,0.7714285714285715,0.7073170731707317,0.6826347305389222,0.7569721115537849,0.2727272727272727,0.2585470085470085,0.2419354838709677,0.2612137203166227,0.5828220858895705,0.5758241758241758,0.583756345177665,0.6198630136986302,0.8208333333333333,0.8383371824480369,0.882183908045977,0.875,0.7495145631067961,0.1986754966887417,0.7495145631067961,0.1986754966887417,0.5009708737864078,0.1732026143790849,0.5067961165048543,0.1830065359477124,0.3320388349514563,0.1876484560570071,0.3378640776699029,0.1947743467933491,0.941747572815534,0.941747572815534,0.8019417475728156,0.6893203883495146,0.5184466019417475,0.0019417475728155,0.0116504854368932,0.033009708737864,0.0854368932038835,0.0,0.0,0.0077669902912621,0.0485436893203883,0.0,0.0,0.0,0.0194174757281553,0.0,0.5,0.2941176470588235,0.4318181818181818,,,1.0,0.48,,,,0.7,0.1984435797665369,0.1944990176817289,0.1947791164658634,0.1762208067940552,0.3106796116504854,0.3106796116504854,0.3052837573385518,0.3020408163265306,0.4815533980582524,0.4815533980582524,0.4815533980582524,0.4772277227722772,0.8174757281553398,0.1078431372549019,0.8194174757281554,0.1176470588235294,0.7067961165048544,0.1125,0.7048543689320388,0.1125,0.5281553398058253,0.0564516129032258,0.5339805825242718,0.064516129032258,2.0,rel
5,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/5,italypowerdemand,6,42,0.5,,0.9300970873786408,0.2049002250035604,0.0180306533972422,0.7184466019417476,0.4194174757281553,0.1786407766990291,0.9300970873786408,-0.2852130830287933,0.7165048543689321,0.4194174757281553,0.170873786407767,0.0310679611650485,0.0640776699029126,0.145631067961165,0.2757281553398058,0.0427184466019417,0.1087378640776699,0.2174757281553398,0.4485436893203883,0.058252427184466,0.141747572815534,0.2951456310679611,0.4912621359223301,0.875,0.7272727272727273,0.5333333333333333,0.3591549295774648,0.7272727272727273,0.75,0.625,0.5541125541125541,0.9,0.821917808219178,0.7631578947368421,0.758893280632411,0.2645290581162324,0.2531120331950207,0.2409090909090909,0.2546916890080429,0.5740365111561866,0.5599128540305011,0.5682382133995038,0.602112676056338,0.8247422680412371,0.830316742081448,0.8567493112947658,0.8969465648854962,0.7514563106796116,0.2054794520547945,0.7495145631067961,0.1986301369863013,0.5242718446601942,0.2040133779264214,0.5262135922330097,0.2073578595317725,0.3145631067961165,0.1779859484777517,0.3242718446601941,0.189695550351288,0.9398058252427184,0.9398058252427184,0.8038834951456311,0.6660194174757281,0.5048543689320388,0.0,0.0135922330097087,0.033009708737864,0.0970873786407767,0.0,0.003883495145631,0.0097087378640776,0.0407766990291262,0.0,0.0,0.0,0.0135922330097087,,0.5714285714285714,0.4117647058823529,0.38,,0.5,0.8,0.6666666666666666,,,,0.8571428571428571,0.1961165048543689,0.1909448818897637,0.1887550200803212,0.1763440860215053,0.3339805825242718,0.3333333333333333,0.3294117647058823,0.3198380566801619,0.4951456310679611,0.4951456310679611,0.4951456310679611,0.4901574803149606,0.8077669902912621,0.0891089108910891,0.8097087378640777,0.0891089108910891,0.6873786407766991,0.0988372093023255,0.6873786407766991,0.0930232558139534,0.512621359223301,0.0392156862745098,0.5145631067961165,0.0431372549019607,2.0,rel
6,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/6,italypowerdemand,7,42,0.5,,0.9378640776699028,0.2170382125510109,-0.0451042254765828,0.7165048543689321,0.3922330097087378,0.1631067961165048,0.9378640776699028,-0.2484297156333923,0.7165048543689321,0.4174757281553398,0.1864077669902912,0.0310679611650485,0.0776699029126213,0.1572815533980582,0.2679611650485436,0.0504854368932038,0.1106796116504854,0.2213592233009708,0.4252427184466019,0.0563106796116504,0.1553398058252427,0.2737864077669903,0.5067961165048543,0.75,0.575,0.4938271604938271,0.3405797101449275,0.6923076923076923,0.7368421052631579,0.5964912280701754,0.5570776255707762,0.7931034482758621,0.7375,0.723404255319149,0.7662835249042146,0.2685370741482966,0.2589473684210526,0.2442396313364055,0.2625994694960212,0.5766871165644172,0.5633187772925764,0.5785536159600998,0.6013513513513513,0.8148148148148148,0.8275862068965517,0.8475935828877005,0.8622047244094488,0.7417475728155339,0.1506849315068493,0.7456310679611651,0.1643835616438356,0.5029126213592233,0.1666666666666666,0.5067961165048543,0.17,0.3184466019417475,0.1789976133651551,0.3184466019417475,0.1789976133651551,0.9359223300970874,0.933980582524272,0.7980582524271844,0.6796116504854369,0.5029126213592233,0.0,0.0135922330097087,0.029126213592233,0.0834951456310679,0.0,0.0019417475728155,0.0077669902912621,0.0427184466019417,0.0,0.0,0.0,0.0213592233009708,,0.5714285714285714,0.6,0.4418604651162791,,1.0,0.75,0.5909090909090909,,,,0.8181818181818182,0.2019417475728155,0.1968503937007874,0.19,0.1800847457627118,0.3203883495145631,0.3190661478599221,0.3170254403131115,0.3083164300202839,0.4970873786407767,0.4970873786407767,0.4970873786407767,0.490079365079365,0.8077669902912621,0.1346153846153846,0.8155339805825242,0.1442307692307692,0.683495145631068,0.0545454545454545,0.683495145631068,0.0606060606060606,0.5145631067961165,0.06640625,0.5203883495145631,0.078125,2.0,rel
7,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/7,italypowerdemand,8,42,0.5,,0.933980582524272,0.2054896619584825,-0.0508086615138583,0.7029126213592233,0.4310679611650485,0.2077669902912621,0.933980582524272,-0.2291760891675949,0.7067961165048544,0.4,0.1669902912621359,0.0271844660194174,0.0660194174757281,0.1475728155339805,0.2757281553398058,0.0446601941747572,0.1145631067961165,0.2485436893203883,0.4116504854368932,0.0679611650485436,0.1533980582524272,0.283495145631068,0.4815533980582524,0.9285714285714286,0.7941176470588235,0.5789473684210527,0.3661971830985915,0.8260869565217391,0.7457627118644068,0.6015625,0.5754716981132075,0.8857142857142857,0.8354430379746836,0.7876712328767124,0.8145161290322581,0.2754491017964072,0.2577962577962578,0.2437357630979499,0.2654155495978552,0.5894308943089431,0.581140350877193,0.599483204134367,0.6171617161716172,0.8291666666666667,0.8325688073394495,0.8509485094850948,0.850187265917603,0.7495145631067961,0.2052980132450331,0.7495145631067961,0.2119205298013245,0.4970873786407767,0.1812297734627831,0.4990291262135922,0.1844660194174757,0.3106796116504854,0.1818181818181818,0.312621359223301,0.1841491841491841,0.9398058252427184,0.9378640776699028,0.8,0.6621359223300971,0.4912621359223301,0.0,0.0058252427184466,0.033009708737864,0.0854368932038835,0.0,0.0,0.0077669902912621,0.0310679611650485,0.0,0.0,0.0019417475728155,0.0135922330097087,,0.6666666666666666,0.3529411764705882,0.3636363636363636,,,1.0,0.6875,,,0.0,0.8571428571428571,0.2,0.197265625,0.1947791164658634,0.1847133757961783,0.3378640776699029,0.3378640776699029,0.3326810176125244,0.3266533066132264,0.5087378640776699,0.5087378640776699,0.5097276264591439,0.5039370078740157,0.8019417475728156,0.058252427184466,0.8,0.0679611650485436,0.6757281553398058,0.0517241379310344,0.6776699029126214,0.057471264367816,0.5067961165048543,0.0458015267175572,0.512621359223301,0.0572519083969465,2.0,rel
8,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/8,italypowerdemand,9,42,0.5,,0.9359223300970874,0.2069608436690436,-0.0813804831769731,0.7126213592233009,0.4077669902912621,0.1844660194174757,0.9359223300970874,-0.2093905508518219,0.7184466019417476,0.403883495145631,0.1766990291262136,0.033009708737864,0.0737864077669902,0.1436893203883495,0.2504854368932039,0.058252427184466,0.141747572815534,0.2368932038834951,0.4524271844660194,0.062135922330097,0.1650485436893204,0.2932038834951456,0.5300970873786408,0.7058823529411765,0.631578947368421,0.5405405405405406,0.3720930232558139,0.9,0.7397260273972602,0.6065573770491803,0.5708154506437768,0.9375,0.8235294117647058,0.7748344370860927,0.7912087912087912,0.2670682730923694,0.2536687631027253,0.238095238095238,0.2512953367875647,0.5773195876288659,0.5723981900452488,0.5928753180661578,0.6170212765957447,0.8157349896480331,0.8232558139534883,0.8434065934065934,0.859504132231405,0.7417475728155339,0.1517241379310344,0.7436893203883496,0.1586206896551724,0.5087378640776699,0.1889250814332247,0.512621359223301,0.1954397394136807,0.3281553398058252,0.1886792452830188,0.3320388349514563,0.1933962264150943,0.9359223300970874,0.9359223300970874,0.7961165048543689,0.6737864077669903,0.5048543689320388,0.0,0.0116504854368932,0.029126213592233,0.087378640776699,0.0,0.0,0.0116504854368932,0.0504854368932038,0.0,0.0,0.0019417475728155,0.0174757281553398,,0.6666666666666666,0.4666666666666667,0.4222222222222222,,,0.5,0.5384615384615384,,,0.0,0.5555555555555556,0.203883495145631,0.1984282907662082,0.196,0.1829787234042553,0.3262135922330097,0.3262135922330097,0.3241650294695481,0.3149284253578732,0.4951456310679611,0.4951456310679611,0.4961089494163424,0.4940711462450592,0.8058252427184466,0.0952380952380952,0.8077669902912621,0.1047619047619047,0.6854368932038835,0.0773809523809523,0.6854368932038835,0.0773809523809523,0.5281553398058253,0.0862745098039215,0.5320388349514563,0.0941176470588235,2.0,rel
9,/mathqi/mnissen/bm4tc/outputs/italypowerdemand/nat/legendre/d3r20c64/seed_sweep/cold_a05_2707/9,italypowerdemand,10,42,0.5,,0.9300970873786408,0.2169056137402852,-0.0721806983153025,0.7145631067961165,0.4233009708737864,0.1883495145631068,0.9300970873786408,-0.2145928591489792,0.7184466019417476,0.4155339805825243,0.1611650485436893,0.029126213592233,0.0660194174757281,0.1514563106796116,0.2679611650485436,0.0368932038834951,0.1029126213592233,0.2233009708737864,0.4563106796116505,0.062135922330097,0.1611650485436893,0.3087378640776699,0.5145631067961165,0.6,0.5882352941176471,0.5512820512820513,0.3623188405797101,0.8947368421052632,0.7924528301886793,0.6173913043478261,0.5361702127659574,0.84375,0.7469879518072289,0.7358490566037735,0.7811320754716982,0.272,0.2598752598752599,0.2334096109839817,0.2519893899204244,0.5725806451612904,0.5606060606060606,0.575,0.625,0.8385093167701864,0.8564814814814815,0.8848314606741573,0.9,0.7611650485436893,0.1862068965517241,0.7631067961165049,0.193103448275862,0.512621359223301,0.1860465116279069,0.512621359223301,0.1893687707641196,0.316504854368932,0.1921296296296296,0.3184466019417475,0.1944444444444444,0.9359223300970874,0.9359223300970874,0.8019417475728156,0.6757281553398058,0.5203883495145631,0.0019417475728155,0.0155339805825242,0.033009708737864,0.0990291262135922,0.0,0.0019417475728155,0.0077669902912621,0.0485436893203883,0.0,0.0,0.0019417475728155,0.0213592233009708,1.0,0.375,0.2352941176470588,0.3529411764705882,,1.0,0.5,0.56,,,1.0,0.5454545454545454,0.1964980544747081,0.1952662721893491,0.1967871485943775,0.1810344827586207,0.3242718446601941,0.3229571984435798,0.3228962818003913,0.3122448979591837,0.4796116504854369,0.4796116504854369,0.4785992217898833,0.4781746031746032,0.8077669902912621,0.0980392156862745,0.8097087378640777,0.1078431372549019,0.683495145631068,0.0658682634730539,0.6873786407766991,0.0718562874251497,0.5339805825242718,0.0445344129554655,0.537864077669903,0.0526315789473684,2.0,rel
