cls_epoch,seed,run_path,range_size,cls/eval/test/acc,cls/eval/test/clsloss,cls/eval/test/genloss,cls/eval/uq_clean_accuracy,cls/eval/uq_clean_log_px_mean,cls/eval/uq_adv_acc/0.2,cls/eval/uq_adv_acc/0.4,cls/eval/uq_adv_acc/1.0,cls/eval/uq_detection/1pct/0.2,cls/eval/uq_detection/5pct/0.2,cls/eval/uq_detection/10pct/0.2,cls/eval/uq_detection/20pct/0.2,cls/eval/uq_detection/1pct/0.4,cls/eval/uq_detection/5pct/0.4,cls/eval/uq_detection/10pct/0.4,cls/eval/uq_detection/20pct/0.4,cls/eval/uq_detection/1pct/1.0,cls/eval/uq_detection/5pct/1.0,cls/eval/uq_detection/10pct/1.0,cls/eval/uq_detection/20pct/1.0,cls/eval/uq_purify_acc/0.2/0.2,cls/eval/uq_purify_recovery/0.2/0.2,cls/eval/uq_purify_acc/0.4/0.2,cls/eval/uq_purify_recovery/0.4/0.2,cls/eval/uq_purify_acc/1.0/0.2,cls/eval/uq_purify_recovery/1.0/0.2,cls/eval/test/rob/0.2,cls/eval/test/rob/0.4,cls/eval/test/rob/1.0,gen/eval/test/acc,gen/eval/test/clsloss,gen/eval/test/genloss,gen/eval/uq_clean_accuracy,gen/eval/uq_clean_log_px_mean,gen/eval/uq_adv_acc/0.2,gen/eval/uq_adv_acc/0.4,gen/eval/uq_adv_acc/1.0,gen/eval/uq_detection/1pct/0.2,gen/eval/uq_detection/5pct/0.2,gen/eval/uq_detection/10pct/0.2,gen/eval/uq_detection/20pct/0.2,gen/eval/uq_detection/1pct/0.4,gen/eval/uq_detection/5pct/0.4,gen/eval/uq_detection/10pct/0.4,gen/eval/uq_detection/20pct/0.4,gen/eval/uq_detection/1pct/1.0,gen/eval/uq_detection/5pct/1.0,gen/eval/uq_detection/10pct/1.0,gen/eval/uq_detection/20pct/1.0,gen/eval/uq_purify_acc/0.2/0.2,gen/eval/uq_purify_recovery/0.2/0.2,gen/eval/uq_purify_acc/0.4/0.2,gen/eval/uq_purify_recovery/0.4/0.2,gen/eval/uq_purify_acc/1.0/0.2,gen/eval/uq_purify_recovery/1.0/0.2,gen/eval/test/rob/0.2,gen/eval/test/rob/0.4,gen/eval/test/rob/1.0
20,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/20,2.0,0.9805,0.07631874590879306,1.6415605284273624,0.9805,-1.5679161548614502,0.5915,0.482,0.3165,0.052,0.072,0.096,0.178,0.0655,0.0875,0.1045,0.137,0.035,0.049,0.075,0.118,0.6645,0.19583843329253367,0.5815,0.20077220077220076,0.444,0.19751280175566935,0.5915,0.482,0.3165,0.988,0.18778310623019934,1.3782054856419563,0.988,-1.1909934282302856,0.7995,0.702,0.5535,0.043,0.0615,0.0865,0.13,0.0615,0.0945,0.1275,0.182,0.081,0.138,0.1885,0.258,0.8195,0.10972568578553615,0.7395,0.1644295302013423,0.615,0.19260918253079506,0.7995,0.702,0.5535
20,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/21,2.0,0.9155,0.22052071895450354,1.794671144336462,0.9155,-1.577828049659729,0.291,0.184,0.143,0.0045,0.016,0.095,0.2875,0.0005,0.0015,0.0335,0.1235,0.0,0.0015,0.0185,0.104,0.417,0.23483779971791255,0.2405,0.08088235294117647,0.1725,0.060093348891481914,0.291,0.184,0.143,0.7025,0.4907775344327092,1.6671176180243492,0.7025,-1.1790127754211426,0.3915,0.2545,0.3205,0.0745,0.1005,0.116,0.2025,0.1475,0.2015,0.2405,0.369,0.1245,0.1985,0.2495,0.3935,0.5195,0.23089564502875926,0.53,0.386317907444668,0.3875,0.19573215599705665,0.3915,0.2545,0.3205
20,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/22,2.0,0.992,0.05141467659268528,1.5358032993972301,0.992,-1.4882798194885254,0.608,0.476,0.301,0.0295,0.1155,0.1785,0.3205,0.043,0.0885,0.1805,0.3045,0.0365,0.1005,0.159,0.2195,0.658,0.14668367346938777,0.5735,0.1946564885496183,0.436,0.20386266094420602,0.608,0.476,0.301,0.9665,0.15289598354138434,1.4720002189278603,0.9665,-1.3199176788330078,0.693,0.6245,0.5215,0.0175,0.021,0.0275,0.1695,0.061,0.0725,0.091,0.259,0.0775,0.105,0.141,0.2425,0.801,0.3811074918566775,0.741,0.33288948069241014,0.5555,0.1588296760710554,0.693,0.6245,0.5215
20,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/23,2.0,0.9975,0.02258723950944841,1.737538643181324,0.9975,-1.723968744277954,0.7435,0.58,0.3935,0.023,0.0455,0.177,0.3745,0.0265,0.0795,0.185,0.2855,0.0305,0.074,0.117,0.139,0.778,0.22612085769980506,0.6475,0.175,0.4635,0.12201154163231658,0.7435,0.58,0.3935,0.986,0.10009899409487844,1.1424214877188206,0.986,-1.0470060110092163,0.6035,0.418,0.404,0.1425,0.18,0.2715,0.3555,0.1035,0.194,0.3135,0.4055,0.078,0.123,0.218,0.3245,0.792,0.6569987389659521,0.7025,0.5085910652920962,0.463,0.25671140939597314,0.6035,0.418,0.404
20,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/24,2.0,0.995,0.029105971741955727,1.3450880348682404,0.995,-1.3181883096694946,0.6705,0.5275,0.3315,0.022,0.116,0.2075,0.3885,0.0255,0.1145,0.168,0.2675,0.0225,0.082,0.0945,0.1425,0.68,0.08649468892261002,0.564,0.0962962962962963,0.381,0.08376963350785341,0.6705,0.5275,0.3315,0.873,0.3883961206302047,1.6248560808598995,0.873,-1.2333481311798096,0.6565,0.609,0.664,0.0295,0.0505,0.0735,0.172,0.014,0.0365,0.0625,0.158,0.02,0.0465,0.105,0.1945,0.647,0.02911208151382824,0.6475,0.13171355498721227,0.6,0.16666666666666666,0.6565,0.609,0.664
30,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/25,2.0,0.984,0.06600924488157034,1.6270574927330017,0.984,-1.5645771026611328,0.596,0.4545,0.284,0.0595,0.08,0.1045,0.167,0.0545,0.0695,0.09,0.1475,0.045,0.063,0.082,0.136,0.6685,0.20173267326732675,0.5845,0.24747937671860679,0.4215,0.22136871508379888,0.596,0.4545,0.284,0.997,0.05831067531835288,1.17588927783072,0.997,-1.1204111576080322,0.8235,0.632,0.4015,0.082,0.1075,0.135,0.235,0.1225,0.1575,0.1885,0.255,0.066,0.1015,0.1485,0.2425,0.8595,0.28611898016997167,0.7205,0.2798913043478261,0.4495,0.08939014202172096,0.8235,0.632,0.4015
30,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/26,2.0,0.9265,0.19779983442276716,1.7222009040415287,0.9265,-1.5257033109664917,0.315,0.2055,0.1595,0.003,0.0885,0.1395,0.343,0.0005,0.0635,0.1005,0.1875,0.0005,0.035,0.061,0.131,0.412,0.21751824817518248,0.262,0.08873505349276274,0.197,0.10529446757882213,0.315,0.2055,0.1595,0.7605,0.34650350734591484,1.5517056956887245,0.7605,-1.2089978456497192,0.4275,0.363,0.435,0.0525,0.0965,0.2235,0.3885,0.079,0.1415,0.283,0.4605,0.038,0.063,0.1155,0.25,0.5185,0.1737991266375546,0.517,0.2621664050235479,0.4875,0.18938053097345134,0.4275,0.363,0.435
30,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/27,2.0,0.9935,0.043156545027159154,1.470795825123787,0.9935,-1.4321908950805664,0.6215,0.485,0.3335,0.023,0.099,0.1505,0.31,0.0375,0.083,0.124,0.3165,0.0375,0.06,0.1515,0.266,0.6725,0.15984147952443858,0.571,0.17281553398058253,0.418,0.1312828207051763,0.6215,0.485,0.3335,0.948,0.20823004050180316,1.3717025145888329,0.948,-1.1649538278579712,0.622,0.5475,0.215,0.1085,0.1465,0.215,0.3485,0.1705,0.204,0.261,0.3765,0.055,0.09,0.134,0.2015,0.8375,0.5912698412698413,0.551,0.2839779005524862,0.225,0.06624203821656051,0.622,0.5475,0.215
30,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/28,2.0,0.9985,0.015538424835540354,1.6891444399952888,0.9985,-1.683061957359314,0.8005,0.5755,0.378,0.007,0.0575,0.203,0.3925,0.004,0.081,0.1795,0.306,0.0225,0.0505,0.11,0.156,0.813,0.13784461152882205,0.6235,0.1330977620730271,0.4745,0.159967845659164,0.8005,0.5755,0.378,0.997,0.12012941460125148,1.1971841678023338,0.997,-1.0842195749282837,0.8295,0.7455,0.5355,0.131,0.158,0.1835,0.235,0.1135,0.1405,0.1955,0.254,0.107,0.1635,0.2305,0.326,0.8745,0.2785923753665689,0.7815,0.18271119842829076,0.539,0.08288482238966631,0.8295,0.7455,0.5355
30,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/29,2.0,0.9965,0.025165669328998774,1.330811146646738,0.9965,-1.3075976371765137,0.688,0.5295,0.292,0.015,0.0905,0.1935,0.366,0.0245,0.077,0.1575,0.257,0.0185,0.06,0.0865,0.135,0.6945,0.08493589743589744,0.5645,0.09670563230605739,0.3715,0.1172316384180791,0.688,0.5295,0.292,0.8935,0.3364195581525564,1.6263930760324001,0.8935,-1.289228081703186,0.5735,0.579,0.603,0.0325,0.051,0.062,0.1065,0.0365,0.058,0.0815,0.16,0.0285,0.065,0.113,0.215,0.638,0.1981242672919109,0.6445,0.25415676959619954,0.586,0.24055415617128464,0.5735,0.579,0.603
50,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/30,2.0,0.9925,0.0482792139519006,1.6113509498536587,0.9925,-1.5675866603851318,0.5935,0.4475,0.2925,0.067,0.0755,0.0965,0.171,0.0415,0.0535,0.073,0.142,0.0365,0.044,0.0615,0.1195,0.6765,0.22632226322263221,0.568,0.24524886877828053,0.427,0.20353356890459365,0.5935,0.4475,0.2925,0.993,0.05617004568921402,1.2018406204879284,0.993,-1.149678349494934,0.8535,0.6875,0.4485,0.11,0.1955,0.244,0.3185,0.196,0.2375,0.265,0.333,0.1045,0.158,0.192,0.2665,0.898,0.4300341296928328,0.7285,0.248,0.4285,0.09066183136899365,0.8535,0.6875,0.4485
50,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/31,2.0,0.9275,0.19335217121988535,1.7161799408495426,0.9275,-1.5235811471939087,0.3225,0.1935,0.1525,0.01,0.0925,0.151,0.348,0.005,0.066,0.087,0.175,0.01,0.0345,0.0585,0.1255,0.375,0.18892988929889298,0.2415,0.07811531308121512,0.189,0.11445427728613569,0.3225,0.1935,0.1525,0.7995,0.31492675421759486,1.466219961643219,0.7995,-1.1544721126556396,0.4295,0.3425,0.457,0.0315,0.092,0.188,0.354,0.0405,0.1115,0.2315,0.411,0.0335,0.0565,0.1065,0.217,0.5775,0.2743207712532866,0.59,0.3908745247148289,0.555,0.2845303867403315,0.4295,0.3425,0.457
50,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/32,2.0,0.995,0.04160249570850283,1.4541536420583725,0.995,-1.4181071519851685,0.6145,0.4315,0.268,0.028,0.0795,0.1275,0.229,0.0335,0.0565,0.0865,0.1785,0.02,0.051,0.093,0.136,0.7445,0.364461738002594,0.549,0.218117854001759,0.4075,0.19672131147540983,0.6145,0.4315,0.268,0.979,0.15627696923911572,1.3219470269978046,0.979,-1.1651616096496582,0.6785,0.622,0.5645,0.046,0.0635,0.114,0.2735,0.0425,0.0905,0.177,0.3115,0.054,0.1175,0.172,0.2625,0.861,0.5769828926905132,0.772,0.43386243386243384,0.5895,0.14580941446613088,0.6785,0.622,0.5645
50,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/33,2.0,0.999,0.012689502036664635,1.6575374901294708,0.999,-1.6569945812225342,0.8045,0.541,0.3935,0.0125,0.038,0.133,0.416,0.017,0.0585,0.152,0.326,0.0175,0.0495,0.086,0.139,0.8565,0.319693094629156,0.5965,0.13616557734204793,0.455,0.1170651277823578,0.8045,0.541,0.3935,0.988,0.07559346337802708,1.2388311345130205,0.988,-1.1702626943588257,0.6815,0.533,0.412,0.1135,0.132,0.186,0.302,0.087,0.125,0.211,0.3605,0.085,0.161,0.2285,0.3195,0.714,0.33124018838304553,0.6425,0.31263383297644537,0.4285,0.18027210884353742,0.6815,0.533,0.412
50,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/34,2.0,0.999,0.02095913895755075,1.3088309355080128,0.999,-1.2891292572021484,0.721,0.5545,0.3,0.0085,0.057,0.165,0.398,0.02,0.0605,0.1315,0.2955,0.0095,0.064,0.081,0.133,0.74,0.14336917562724014,0.6235,0.17059483726150393,0.433,0.1957142857142857,0.721,0.5545,0.3,0.9295,0.16323777218349278,1.6167892329394817,0.9295,-1.45795476436615,0.6445,0.5125,0.3155,0.0105,0.0155,0.0535,0.1195,0.0175,0.0755,0.134,0.2135,0.0435,0.123,0.177,0.274,0.693,0.15471167369901548,0.6285,0.2523076923076923,0.47,0.24908692476260044,0.6445,0.5125,0.3155
70,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/35,2.0,0.9975,0.0333704887307249,1.5248276107013226,0.9975,-1.4962619543075562,0.646,0.467,0.2985,0.0365,0.106,0.122,0.196,0.045,0.136,0.1615,0.213,0.0295,0.0885,0.105,0.1715,0.696,0.20056497175141244,0.5595,0.20544090056285177,0.425,0.2074126870990734,0.646,0.467,0.2985,0.9925,0.10859709233045578,1.2400909699499607,0.9925,-1.13568115234375,0.701,0.532,0.403,0.1905,0.2145,0.2275,0.269,0.247,0.2845,0.302,0.329,0.176,0.2365,0.2685,0.3225,0.8075,0.3795986622073579,0.7155,0.4113247863247863,0.4985,0.1984924623115578,0.701,0.532,0.403
70,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/36,2.0,0.934,0.1887247790582478,1.6632621586322784,0.934,-1.472400188446045,0.4195,0.3255,0.2215,0.0015,0.011,0.05,0.189,0.0005,0.006,0.021,0.066,0.0,0.008,0.034,0.0805,0.446,0.10938845822566753,0.371,0.09414381022979985,0.2725,0.12074502247912652,0.4195,0.3255,0.2215,0.9075,0.18618640745989978,1.5221414379775524,0.9075,-1.3427531719207764,0.769,0.5325,0.3245,0.0895,0.136,0.153,0.192,0.152,0.172,0.1845,0.219,0.152,0.19,0.213,0.2585,0.702,0.05627705627705628,0.59,0.22139037433155082,0.4135,0.13989637305699482,0.769,0.5325,0.3245
70,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/37,2.0,0.9945,0.03451986325671896,1.4933484084904194,0.9945,-1.4636549949645996,0.659,0.451,0.2465,0.027,0.0795,0.106,0.241,0.04,0.066,0.0895,0.1705,0.0245,0.046,0.06,0.136,0.7465,0.29472140762463345,0.537,0.18123861566484517,0.3795,0.1897810218978102,0.659,0.451,0.2465,0.982,0.09951144072692841,1.1957661546766758,0.982,-1.0959748029708862,0.7665,0.647,0.448,0.0895,0.13,0.17,0.27,0.1015,0.193,0.241,0.3355,0.0465,0.121,0.1765,0.2585,0.895,0.5610278372591007,0.7605,0.330028328611898,0.477,0.06974637681159421,0.7665,0.647,0.448
70,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/38,2.0,0.9985,0.010116168545209803,1.7909869402647018,0.9985,-1.7926959991455078,0.7995,0.5515,0.3785,0.005,0.0485,0.164,0.395,0.001,0.054,0.133,0.2705,0.0105,0.0335,0.0575,0.1045,0.8065,0.1571072319201995,0.6285,0.1806020066889632,0.4425,0.12067578439259855,0.7995,0.5515,0.3785,0.9835,0.10843083215877414,1.2194391340017319,0.9835,-1.1156811714172363,0.6135,0.481,0.3955,0.0695,0.1235,0.2085,0.3085,0.0705,0.1485,0.249,0.3465,0.0645,0.1275,0.1965,0.3025,0.705,0.35316946959896506,0.659,0.371868978805395,0.491,0.24400330851943755,0.6135,0.481,0.3955
70,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/39,2.0,0.9995,0.018626435659825802,1.2940878458321095,0.9995,-1.2762490510940552,0.7285,0.534,0.2775,0.0115,0.069,0.2,0.4035,0.0085,0.063,0.152,0.2745,0.0055,0.0335,0.064,0.1135,0.7685,0.21915285451197053,0.6165,0.20386266094420602,0.4085,0.18546712802768167,0.7285,0.534,0.2775,0.931,0.1733227944932878,1.5234799981117249,0.931,-1.3534470796585083,0.5575,0.4205,0.35,0.01,0.013,0.0185,0.0865,0.0245,0.0565,0.0935,0.187,0.0635,0.1185,0.164,0.225,0.593,0.13220338983050847,0.593,0.3114754098360656,0.4985,0.2907692307692308,0.5575,0.4205,0.35
100,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/40,2.0,1.0,0.020987516065360978,1.528175726532936,1.0,-1.5109208822250366,0.6835,0.4955,0.302,0.0225,0.081,0.132,0.209,0.0085,0.1025,0.1845,0.2385,0.003,0.058,0.088,0.1595,0.7385,0.29541864139020535,0.607,0.25173439048562934,0.413,0.17908309455587393,0.6835,0.4955,0.302,0.972,0.11054894607514143,1.341638419777155,0.972,-1.2338275909423828,0.794,0.592,0.4225,0.0305,0.0475,0.085,0.206,0.1255,0.158,0.1995,0.3085,0.0865,0.153,0.1975,0.291,0.7605,0.10436893203883495,0.667,0.24877450980392157,0.45,0.1645021645021645,0.794,0.592,0.4225
100,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/41,2.0,0.936,0.1826326788868755,1.764605090022087,0.936,-1.5769695043563843,0.4615,0.376,0.2415,0.023,0.051,0.0735,0.151,0.035,0.0625,0.0875,0.145,0.0055,0.0145,0.0445,0.0845,0.478,0.0947075208913649,0.4205,0.10737179487179487,0.296,0.13579433091628212,0.4615,0.376,0.2415,0.929,0.14422895666211843,1.4365429617464542,0.929,-1.29791259765625,0.7235,0.5035,0.305,0.1165,0.207,0.226,0.2605,0.2595,0.325,0.3395,0.359,0.1585,0.206,0.2335,0.289,0.718,0.10488245931283906,0.5995,0.2326283987915408,0.3745,0.1381294964028777,0.7235,0.5035,0.305
100,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/42,2.0,0.995,0.02724008494988084,1.541840173304081,0.995,-1.5174968242645264,0.7295,0.5425,0.3195,0.024,0.058,0.1175,0.2955,0.042,0.0705,0.0945,0.1595,0.0175,0.047,0.079,0.136,0.768,0.21072088724584104,0.575,0.09289617486338798,0.4055,0.1366642174871418,0.7295,0.5425,0.3195,0.977,0.08792796917259693,1.3980190567672253,0.977,-1.309961199760437,0.768,0.6225,0.38,0.01,0.0175,0.0685,0.1755,0.038,0.0895,0.149,0.2505,0.0345,0.1045,0.206,0.303,0.7925,0.15517241379310345,0.725,0.30066225165562915,0.479,0.19193548387096773,0.768,0.6225,0.38
100,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/43,2.0,0.9985,0.008491165448504034,1.890409391373396,0.9985,-1.8945168256759644,0.808,0.597,0.3745,0.008,0.023,0.137,0.362,0.001,0.0045,0.101,0.259,0.0,0.0135,0.043,0.1035,0.8015,0.13802083333333334,0.648,0.14392059553349876,0.449,0.14548361310951238,0.808,0.597,0.3745,0.9765,0.09485666052205488,1.1553380154073238,0.9765,-1.0657758712768555,0.592,0.4155,0.3265,0.121,0.1615,0.2145,0.3285,0.167,0.2355,0.302,0.406,0.112,0.183,0.2525,0.3065,0.807,0.6666666666666666,0.63,0.41317365269461076,0.3155,0.13734224201930215,0.592,0.4155,0.3265
100,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/44,2.0,0.9995,0.017173667816678062,1.2926379479467869,0.9995,-1.2754343748092651,0.7345,0.552,0.288,0.0115,0.093,0.1935,0.394,0.016,0.077,0.153,0.248,0.0035,0.0165,0.054,0.1045,0.7715,0.20903954802259886,0.609,0.14955357142857142,0.392,0.15379213483146068,0.7345,0.552,0.288,0.933,0.14577945927157998,1.5213157795369625,0.933,-1.3770601749420166,0.615,0.401,0.3165,0.0075,0.024,0.07,0.1655,0.039,0.076,0.1345,0.301,0.084,0.1495,0.2085,0.3115,0.6955,0.3233766233766234,0.666,0.4674457429048414,0.39,0.1894659839063643,0.615,0.401,0.3165
130,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/45,2.0,1.0,0.020987516065360978,1.528175726532936,1.0,-1.5109208822250366,0.6815,0.4755,0.31,0.022,0.078,0.129,0.2005,0.0065,0.104,0.181,0.231,0.001,0.055,0.094,0.1565,0.745,0.3029827315541601,0.59,0.2440419447092469,0.44,0.20652173913043478,0.6815,0.4755,0.31,0.992,0.07307801058050245,1.2669575475156307,0.992,-1.1972706317901611,0.849,0.641,0.3975,0.0415,0.0865,0.14,0.2675,0.1625,0.22,0.266,0.3545,0.1335,0.1905,0.2305,0.328,0.865,0.15562913907284767,0.759,0.35376044568245124,0.498,0.17593360995850624,0.849,0.641,0.3975
130,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/46,2.0,0.937,0.1784618680831045,1.7644673213362694,0.937,-1.5806351900100708,0.453,0.364,0.2705,0.038,0.0685,0.098,0.1755,0.0305,0.0565,0.0915,0.1275,0.0125,0.039,0.063,0.104,0.4755,0.10511882998171847,0.4165,0.11163522012578617,0.33,0.1439342015078821,0.453,0.364,0.2705,0.9555,0.13204631279222667,1.441077347844839,0.9555,-1.3143178224563599,0.7125,0.502,0.294,0.094,0.154,0.171,0.208,0.2695,0.3405,0.3555,0.3795,0.162,0.2085,0.2575,0.325,0.7545,0.24695652173913044,0.588,0.2429718875502008,0.3455,0.11260623229461757,0.7125,0.502,0.294
130,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/47,2.0,0.9965,0.02182775770779699,1.6369803883135319,0.9965,-1.6150270700454712,0.705,0.5265,0.3665,0.0275,0.08,0.1715,0.378,0.027,0.059,0.124,0.2655,0.0165,0.0535,0.0885,0.175,0.754,0.19322033898305085,0.576,0.11087645195353749,0.441,0.13733228097868982,0.705,0.5265,0.3665,0.9615,0.09628013020846993,1.284132394939661,0.9615,-1.191878080368042,0.8005,0.6355,0.453,0.062,0.0985,0.118,0.197,0.1335,0.1555,0.168,0.2125,0.1365,0.1685,0.2125,0.299,0.808,0.2807017543859649,0.687,0.32510288065843623,0.4275,0.1416819012797075,0.8005,0.6355,0.453
130,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/48,2.0,0.9985,0.00786921322287526,1.923598948866129,0.9985,-1.928155541419983,0.817,0.596,0.3525,0.0045,0.041,0.123,0.3565,0.0,0.0185,0.0685,0.2515,0.0015,0.011,0.029,0.112,0.8075,0.12568306010928962,0.66,0.17202970297029702,0.439,0.15444015444015444,0.817,0.596,0.3525,0.99,0.06533663417212665,1.1444347482174635,0.99,-1.0865740776062012,0.7705,0.5155,0.301,0.066,0.108,0.186,0.365,0.0895,0.169,0.2615,0.398,0.0455,0.134,0.2005,0.285,0.8595,0.6318082788671024,0.628,0.25386996904024767,0.3445,0.0994277539341917,0.7705,0.5155,0.301
130,5,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/49,2.0,0.9995,0.015598412923282012,1.3127391003072262,0.9995,-1.2964454889297485,0.7525,0.577,0.284,0.0025,0.066,0.1655,0.38,0.009,0.0695,0.1115,0.262,0.0035,0.0145,0.041,0.103,0.7795,0.1898989898989899,0.625,0.13947990543735225,0.376,0.13687150837988826,0.7525,0.577,0.284,0.9295,0.1295119074638933,1.3338605910539627,0.9295,-1.2065106630325317,0.6875,0.4475,0.335,0.105,0.122,0.145,0.22,0.244,0.275,0.3135,0.378,0.1565,0.198,0.2595,0.3585,0.7115,0.2448,0.6475,0.3936651583710407,0.345,0.11428571428571428,0.6875,0.4475,0.335
150,1,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/50,2.0,1.0,0.020987516065360978,1.528175726532936,1.0,-1.5109208822250366,0.695,0.4825,0.311,0.022,0.075,0.1265,0.204,0.006,0.1105,0.1845,0.23,0.0035,0.0595,0.097,0.1615,0.7535,0.28524590163934427,0.598,0.25120772946859904,0.442,0.21335268505079827,0.695,0.4825,0.311,0.997,0.0784846730530262,1.206162240356207,0.997,-1.1315513849258423,0.8845,0.6795,0.3985,0.051,0.0935,0.113,0.2475,0.14,0.172,0.1815,0.2745,0.1,0.2045,0.2485,0.304,0.9025,0.22077922077922077,0.76,0.27301092043681746,0.467,0.12635078969243557,0.8845,0.6795,0.3985
150,2,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/51,2.0,0.9385,0.17045403155498207,1.721776396036148,0.9385,-1.5455811023712158,0.464,0.3875,0.2545,0.026,0.093,0.128,0.24,0.0215,0.079,0.0945,0.141,0.0115,0.0405,0.057,0.1055,0.5305,0.14832089552238806,0.445,0.10857142857142857,0.323,0.1334674714956405,0.464,0.3875,0.2545,0.9045,0.2222971231676638,1.5462353900074959,0.9045,-1.3287590742111206,0.6995,0.4495,0.264,0.0625,0.0785,0.1125,0.158,0.246,0.277,0.308,0.329,0.2125,0.2905,0.32,0.37,0.713,0.08818635607321132,0.569,0.22252497729336967,0.3445,0.14470108695652173,0.6995,0.4495,0.264
150,3,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/52,2.0,0.998,0.02083419941482134,1.726706650108099,0.998,-1.7029733657836914,0.6695,0.499,0.297,0.026,0.107,0.18,0.3515,0.004,0.062,0.1045,0.184,0.002,0.0475,0.088,0.172,0.71,0.15128593040847202,0.5585,0.12574850299401197,0.408,0.1642958748221906,0.6695,0.499,0.297,0.9665,0.09288966236636043,1.2028674557805061,0.9665,-1.1149030923843384,0.7775,0.6365,0.436,0.106,0.1345,0.166,0.207,0.1525,0.178,0.2065,0.2455,0.1545,0.215,0.256,0.33,0.781,0.24943820224719102,0.6585,0.19119669876203577,0.4155,0.10460992907801418,0.7775,0.6365,0.436
150,4,/home/ubuntu/adversarial_training_mps/outputs/dev_comb/clsgen/legendre/d10D6/circles_4k_1303/53,2.0,0.9985,0.0074714384390972555,1.961752075701952,0.9985,-1.966947078704834,0.828,0.57,0.352,0.0125,0.0415,0.129,0.3695,0.0045,0.019,0.0785,0.2795,0.0005,0.006,0.026,0.108,0.8185,0.14534883720930233,0.642,0.18372093023255814,0.4515,0.16666666666666666,0.828,0.57,0.352,0.993,0.06566347333136946,1.1461759209632874,0.993,-1.088133692741394,0.7565,0.5105,0.2955,0.062,0.112,0.179,0.376,0.0855,0.1635,0.2445,0.378,0.028,0.135,0.188,0.2935,0.857,0.6324435318275154,0.62,0.25842696629213485,0.3585,0.099361249112846,0.7565,0.5105,0.2955
