run_name,run_path,gibbs_n_samples,gibbs_n_eval_seed,gibbs_step_radius,gibbs_num_bins,gibbs_clean_acc,gibbs_clean_log_px_mean,gibbs_clean_purify_acc/1,gibbs_clean_log_px_mean/1,gibbs_clean_purify_acc/3,gibbs_clean_log_px_mean/3,gibbs_clean_purify_acc/6,gibbs_clean_log_px_mean/6,gibbs_adv_acc/0.05,gibbs_adv_log_px_mean/0.05,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_log_px_mean/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_log_px_mean/0.05/3,gibbs_purify_acc/0.05/6,gibbs_purify_recovery/0.05/6,gibbs_purify_log_px_mean/0.05/6,gibbs_adv_acc/0.1,gibbs_adv_log_px_mean/0.1,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_log_px_mean/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_log_px_mean/0.1/3,gibbs_purify_acc/0.1/6,gibbs_purify_recovery/0.1/6,gibbs_purify_log_px_mean/0.1/6,gibbs_adv_acc/0.15,gibbs_adv_log_px_mean/0.15,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_log_px_mean/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_log_px_mean/0.15/3,gibbs_purify_acc/0.15/6,gibbs_purify_recovery/0.15/6,gibbs_purify_log_px_mean/0.15/6,gibbs_runtime_s,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a01_2107/0,250,0,0.05,20,0.8320000171661377,139.2753448486328,0.8519999980926514,118.54640197753906,0.8399999737739563,105.66107177734376,0.8320000171661377,98.18584442138672,0.4280000030994415,136.99954223632812,0.5920000076293945,0.2867132867132867,118.75706481933594,0.6600000262260437,0.4125874125874126,103.99120330810548,0.6959999799728394,0.4755244755244755,96.8269500732422,0.2000000029802322,130.61912536621094,0.4280000030994415,0.285,104.04978942871094,0.5720000267028809,0.465,94.07439422607422,0.6520000100135803,0.565,91.09249114990234,0.0719999969005584,126.61365509033205,0.2720000147819519,0.2155172413793103,89.0028076171875,0.4760000109672546,0.4353448275862069,81.31676483154297,0.5720000267028809,0.5387931034482759,82.44046783447266,982.7624206542968,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a01_2107/1,250,0,0.05,20,0.7919999957084656,138.04803466796875,0.8080000281333923,117.75267028808594,0.7960000038146973,104.61972045898438,0.8040000200271606,97.1817855834961,0.4480000138282776,136.3091583251953,0.6200000047683716,0.3188405797101449,117.79325103759766,0.6600000262260437,0.391304347826087,103.16331481933594,0.7160000205039978,0.4927536231884058,96.68360137939452,0.2319999933242797,130.9075164794922,0.4359999895095825,0.265625,104.32386016845705,0.5720000267028809,0.4427083333333333,94.05760955810548,0.6240000128746033,0.5104166666666666,91.0215835571289,0.096000000834465,122.6091079711914,0.2879999876022339,0.2123893805309734,86.69662475585938,0.4320000112056732,0.3716814159292035,79.75917053222656,0.5239999890327454,0.4734513274336283,82.17149353027344,994.1964390277864,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a01_2107/2,250,0,0.05,20,0.8199999928474426,139.3536376953125,0.8119999766349792,118.75720977783205,0.828000009059906,105.62277221679688,0.8119999766349792,97.90647888183594,0.4480000138282776,136.59039306640625,0.6000000238418579,0.2826086956521739,118.53721618652344,0.6520000100135803,0.3695652173913043,103.31011962890624,0.671999990940094,0.4130434782608695,96.4137725830078,0.2039999961853027,130.96316528320312,0.4120000004768371,0.2613065326633166,103.79676818847656,0.5360000133514404,0.4170854271356783,93.41742706298828,0.6079999804496765,0.507537688442211,90.7175750732422,0.0839999988675117,125.99888610839844,0.2800000011920929,0.2139737991266375,89.1191635131836,0.492000013589859,0.445414847161572,81.59603881835938,0.5559999942779541,0.519650655021834,82.66182708740234,980.130735874176,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a01_2107/3,250,0,0.05,20,0.800000011920929,139.53868103027344,0.8040000200271606,118.8051986694336,0.7960000038146973,105.7768783569336,0.8159999847412109,97.92435455322266,0.4440000057220459,138.4656982421875,0.5799999833106995,0.2446043165467626,119.4631805419922,0.656000018119812,0.381294964028777,104.6493682861328,0.7080000042915344,0.4748201438848921,97.74671936035156,0.2000000029802322,132.8691864013672,0.3959999978542328,0.245,104.92218780517578,0.5320000052452087,0.415,94.34080505371094,0.5680000185966492,0.46,91.80650329589844,0.0799999982118606,126.40652465820312,0.2919999957084656,0.2304347826086956,89.18598937988281,0.4720000028610229,0.4260869565217391,81.60865020751953,0.5640000104904175,0.5260869565217391,82.91967010498047,989.1162450313568,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r40c64/seed_sweep/a01_2107/4,250,0,0.05,20,0.800000011920929,139.8048858642578,0.8199999928474426,119.31898498535156,0.828000009059906,106.07283020019533,0.800000011920929,98.9174346923828,0.4120000004768371,136.28781127929688,0.5920000076293945,0.3061224489795918,118.4878158569336,0.6759999990463257,0.4489795918367347,103.97118377685548,0.7039999961853027,0.4965986394557823,96.84334564208984,0.1840000003576278,133.29861450195312,0.4120000004768371,0.2794117647058823,105.48177337646484,0.5440000295639038,0.4411764705882353,95.20925903320312,0.6399999856948853,0.5588235294117647,91.48302459716795,0.0680000036954879,127.44772338867188,0.2720000147819519,0.2188841201716738,89.95372009277344,0.4639999866485595,0.4248927038626609,82.3385009765625,0.5600000023841858,0.5278969957081545,84.20659637451172,999.0336248874664,2.0,rel
