run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,config/trainer.adversarial.alpha,config/descriptor,config/model_path,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,uq_clean_purify_acc/0.1,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a01_2507/0,mnist_full_r12,1,42,0.1,,nll_pretrained,outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a0_2506/0/models/model,0.8528571428571429,0.4708145943554965,-140.4533447265625,0.5268571428571428,0.28785714285714287,0.13857142857142857,0.8528571428571429,140.88226318359375,0.527,0.28714285714285714,0.135,0.16514285714285715,0.409,0.5665714285714286,0.7144285714285714,0.6775714285714286,0.8558571428571429,0.9165714285714286,0.955,0.9404285714285714,0.9834285714285714,0.9934285714285714,0.998,0.5916955017301038,0.5508208173244848,0.5365607665153808,0.5226954609078185,0.7674467636516973,0.7532966115840427,0.7451683291770573,0.7353777112939417,0.8725505088865259,0.8678094131319001,0.8659764164509635,0.8654451760664186,0.4495208761122519,0.4191443074691806,0.3899143045484509,0.3486743371685843,0.5981391227292867,0.47274529236868185,0.3578767123287671,0.23492063492063492,0.7458033573141487,0.6982758620689655,0.717391304347826,0.6428571428571429,0.7294285714285714,0.4457867713681667,0.6457142857142857,0.5036072144288577,0.577,0.5109826589595375,0.8347142857142857,0.854,0.8455714285714285,0.8337142857142857,0.04371428571428571,0.16714285714285715,0.29214285714285715,0.4682857142857143,0.18214285714285713,0.466,0.6317142857142857,0.7807142857142857,0.5292857142857142,0.8032857142857143,0.8771428571428571,0.9292857142857143,0.23529411764705882,0.17692307692307693,0.15354523227383862,0.14429530201342283,0.17568627450980392,0.1496014714898835,0.1560379918588874,0.16468435498627632,0.1738191632928475,0.1797972612484439,0.17980456026058633,0.17740199846272098,0.14191813564386016,0.13979416809605488,0.14288597376387488,0.1475013433637829,0.1496943231441048,0.1586409844836811,0.15166795965865013,0.11791530944625407,0.15781487101669195,0.1111111111111111,0.06976744186046512,0.020202020202020204,0.8355714285714285,0.19765166340508805,0.8322857142857143,0.21554116558741906,0.8261428571428572,0.23024054982817868,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a01_2507/1,mnist_full_r12,2,42,0.1,,nll_pretrained,outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a0_2506/0/models/model,0.8561428571428571,0.44457823525775564,-141.31842498779298,0.52,0.2725714285714286,0.12742857142857142,0.8561428571428571,141.716552734375,0.519,0.2715714285714286,0.12814285714285714,0.16714285714285715,0.41,0.5675714285714286,0.7187142857142857,0.6762857142857143,0.861,0.919,0.9567142857142857,0.9457142857142857,0.9874285714285714,0.9957142857142857,0.9994285714285714,0.6017094017094017,0.5592334494773519,0.5482003523785552,0.5390578413834228,0.7752429235318969,0.7638958022233283,0.7578112855588373,0.7491414065999701,0.8774924471299094,0.8732638888888888,0.8723098995695839,0.8717838765008576,0.45677530017152657,0.426634382566586,0.392798149983482,0.3326561706449975,0.6306266548984996,0.5087358684480987,0.3950617283950617,0.2706270627062706,0.7736842105263158,0.7613636363636364,0.7666666666666667,1.0,0.7348571428571429,0.4648054648054648,0.6545714285714286,0.5277505393214356,0.5834285714285714,0.5222021956414878,0.8448571428571429,0.8538571428571429,0.8497142857142858,0.8417142857142857,0.04342857142857143,0.16942857142857143,0.294,0.4707142857142857,0.18157142857142858,0.471,0.6377142857142857,0.7901428571428571,0.5324285714285715,0.8164285714285714,0.8824285714285715,0.9337142857142857,0.24013157894736842,0.18718381112984822,0.16277939747327502,0.15235204855842185,0.1809598741148702,0.16014558689717925,0.15770609318996415,0.1625384198155849,0.16742688489401664,0.1700787401574803,0.17047110247693054,0.16799265605875152,0.14187574671445638,0.13777089783281735,0.13921489275596924,0.1406207827260459,0.14348053761563972,0.14150688630839858,0.13722397476340695,0.10415248468345814,0.14787656584173542,0.10583657587548638,0.06682867557715674,0.021551724137931036,0.8405714285714285,0.22189638318670576,0.8445714285714285,0.24809885931558937,0.8397142857142857,0.2581227436823105,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a01_2507/2,mnist_full_r12,3,42,0.1,,nll_pretrained,outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a0_2506/0/models/model,0.8478571428571429,0.4871441960334778,-140.24695933948863,0.5344285714285715,0.28385714285714286,0.13414285714285715,0.8478571428571429,140.68829345703125,0.5315714285714286,0.289,0.13142857142857142,0.168,0.39814285714285713,0.5605714285714286,0.7024285714285714,0.669,0.8532857142857143,0.9122857142857143,0.9528571428571428,0.9327142857142857,0.9814285714285714,0.9941428571428571,0.9982857142857143,0.5688775510204082,0.5353426623609616,0.5287971457696228,0.5218629245474883,0.7561392269912449,0.7498744349573079,0.7464766677106169,0.7343328335832084,0.8776229131566855,0.8723435225618632,0.869952579393591,0.8689181453921008,0.4481456043956044,0.42416330405886543,0.3914174252275683,0.34229476716274604,0.6197669400086319,0.48490749756572543,0.34201954397394135,0.23939393939393938,0.7430997876857749,0.6692307692307692,0.6341463414634146,0.6666666666666666,0.7247142857142858,0.43183897529734677,0.6438571428571429,0.5005023106288929,0.5694285714285714,0.5044407894736842,0.8322857142857143,0.845,0.8442857142857143,0.8368571428571429,0.046,0.164,0.29814285714285715,0.4715714285714286,0.18857142857142858,0.4644285714285714,0.6415714285714286,0.7862857142857143,0.5508571428571428,0.8032857142857143,0.8837142857142857,0.9328571428571428,0.2515527950310559,0.19076655052264807,0.16339242932438908,0.15813389881853984,0.18409090909090908,0.16610273761919409,0.16521932754397683,0.16497093023255813,0.1703838174273859,0.1764182820558421,0.17539605560944066,0.17304747320061256,0.1503444144953579,0.1479835953520164,0.15143496845104823,0.15220329818869965,0.14911971830985915,0.1467057882101894,0.1387006775607812,0.12165775401069519,0.15426208651399492,0.10893246187363835,0.07002457002457002,0.02553191489361702,0.8315714285714285,0.20368663594470046,0.833,0.20733944954128442,0.8308571428571428,0.23204903677758318,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a01_2507/3,mnist_full_r12,4,42,0.1,,nll_pretrained,outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a0_2506/0/models/model,0.8538571428571429,0.4705088593743064,-140.71892075972124,0.5018571428571429,0.25357142857142856,0.121,0.8538571428571429,141.14283752441406,0.49957142857142856,0.25357142857142856,0.119,0.1677142857142857,0.41728571428571426,0.5674285714285714,0.7207142857142858,0.6772857142857143,0.8552857142857143,0.9152857142857143,0.9558571428571428,0.9427142857142857,0.988,0.9961428571428571,0.9982857142857143,0.6073253833049403,0.577884286203355,0.5692346424974823,0.5611496531219029,0.7901286648386416,0.7857023551027226,0.7794599656625566,0.7692422657300851,0.8869525685709956,0.8828802776171197,0.8822601462785028,0.8817973669147109,0.4788877445932029,0.44496200049031626,0.41017173051519157,0.34373401534526854,0.6547144754316069,0.5143139190523198,0.38954468802698144,0.2524271844660194,0.7830423940149626,0.7261904761904762,0.5555555555555556,0.4166666666666667,0.7227142857142858,0.4610333999429061,0.6397142857142857,0.5177033492822967,0.569,0.5107832009080591,0.8365714285714285,0.848,0.8454285714285714,0.833,0.04542857142857143,0.17214285714285715,0.29957142857142854,0.4735714285714286,0.18485714285714286,0.4774285714285714,0.6468571428571429,0.7874285714285715,0.5502857142857143,0.8105714285714286,0.8788571428571429,0.9312857142857143,0.27358490566037735,0.1892116182572614,0.1659513590844063,0.16440422322775264,0.19860896445131376,0.16247755834829444,0.1603356890459364,0.1650943396226415,0.1804257528556594,0.1811772999647515,0.18091677503250975,0.1768676177327811,0.14621370847051782,0.14426229508196722,0.146033040995309,0.14084124830393488,0.14458464773922186,0.14734827774740294,0.14401294498381878,0.11559139784946236,0.150571791613723,0.10633484162895927,0.0660377358490566,0.033264033264033266,0.839,0.23214285714285715,0.8357142857142857,0.24399260628465805,0.8295714285714286,0.2566295979469632,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a01_2507/4,mnist_full_r12,5,42,0.1,,nll_pretrained,outputs/mnist_full_r12/nat/legendre/d3r100c64/seed_sweep/a0_2506/0/models/model,0.8504285714285714,0.46351320906118915,-140.6161880493164,0.5198571428571429,0.2764285714285714,0.12842857142857142,0.8504285714285714,141.0336456298828,0.5197142857142857,0.275,0.1327142857142857,0.157,0.40685714285714286,0.563,0.7167142857142857,0.6718571428571428,0.8641428571428571,0.9201428571428572,0.9587142857142857,0.9461428571428572,0.9915714285714285,0.9972857142857143,0.9991428571428571,0.5787079162875342,0.5628511235955056,0.5511291550367927,0.5445485349810644,0.7741866893472251,0.7626053893205489,0.7551622418879056,0.7448964386827597,0.871961346821682,0.868174614608846,0.8674974931958173,0.8673148412925364,0.46195560074563635,0.42365125240847784,0.3890160183066362,0.3177004538577912,0.6242925555071833,0.48580441640378547,0.3774597495527728,0.2629757785467128,0.7851458885941645,0.7627118644067796,0.7894736842105263,0.8333333333333334,0.7297142857142858,0.45657346817370614,0.6491428571428571,0.5166502463054187,0.574,0.5088123867567123,0.8368571428571429,0.8534285714285714,0.8451428571428572,0.834,0.04357142857142857,0.16514285714285715,0.29,0.4754285714285714,0.18042857142857144,0.4705714285714286,0.6348571428571429,0.7867142857142857,0.5348571428571428,0.8031428571428572,0.8798571428571429,0.9302857142857143,0.19672131147540983,0.17647058823529413,0.15467980295566502,0.15114182692307693,0.1892319873317498,0.16150576806314512,0.16404140414041404,0.16597058289449793,0.17841880341880342,0.1800071149057275,0.17908751420685176,0.17613636363636365,0.14428678117998506,0.1406570841889117,0.1432595573440644,0.14242919389978215,0.1472895241415374,0.1489476524554776,0.1388888888888889,0.11386470194239785,0.1517199017199017,0.10885341074020319,0.07015457788347206,0.030737704918032786,0.8352857142857143,0.2134502923976608,0.8337142857142857,0.2158671586715867,0.8255714285714286,0.2306368330464716,2.0,rel
