run_name,run_path,gibbs_n_samples,gibbs_n_eval_seed,gibbs_step_delta_rel,gibbs_num_bins,gibbs_clean_acc,gibbs_clean_log_px_mean,gibbs_clean_purify_acc/1,gibbs_clean_log_px_mean/1,gibbs_clean_purify_acc/3,gibbs_clean_log_px_mean/3,gibbs_clean_purify_acc/6,gibbs_clean_log_px_mean/6,gibbs_clean_purify_acc/10,gibbs_clean_log_px_mean/10,gibbs_adv_acc/0.05,gibbs_adv_log_px_mean/0.05,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_log_px_mean/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_log_px_mean/0.05/3,gibbs_purify_acc/0.05/6,gibbs_purify_recovery/0.05/6,gibbs_purify_log_px_mean/0.05/6,gibbs_purify_acc/0.05/10,gibbs_purify_recovery/0.05/10,gibbs_purify_log_px_mean/0.05/10,gibbs_adv_acc/0.1,gibbs_adv_log_px_mean/0.1,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_log_px_mean/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_log_px_mean/0.1/3,gibbs_purify_acc/0.1/6,gibbs_purify_recovery/0.1/6,gibbs_purify_log_px_mean/0.1/6,gibbs_purify_acc/0.1/10,gibbs_purify_recovery/0.1/10,gibbs_purify_log_px_mean/0.1/10,gibbs_adv_acc/0.15,gibbs_adv_log_px_mean/0.15,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_log_px_mean/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_log_px_mean/0.15/3,gibbs_purify_acc/0.15/6,gibbs_purify_recovery/0.15/6,gibbs_purify_log_px_mean/0.15/6,gibbs_purify_acc/0.15/10,gibbs_purify_recovery/0.15/10,gibbs_purify_log_px_mean/0.15/10,gibbs_runtime_s,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r10c64/seed_sweep/a0_2406/0,250,0,0.05,96,0.972000002861023,-77.18389892578125,0.9679999947547911,-80.08407592773438,0.9079999923706056,-82.18936920166016,0.8560000061988831,-83.81187438964844,0.7799999713897705,-85.0921630859375,0.3039999902248382,-78.63508605957031,0.6480000019073486,0.4942528735632184,-81.03951263427734,0.7519999742507935,0.6436781609195402,-83.08776092529297,0.7440000176429749,0.632183908045977,-84.43770599365234,0.699999988079071,0.5862068965517241,-85.63162231445312,0.0120000001043081,-78.6202621459961,0.2840000092983246,0.2753036437246963,-83.08637237548828,0.492000013589859,0.48582995951417,-84.61089324951172,0.5199999809265137,0.5141700404858299,-85.55278015136719,0.5360000133514404,0.5303643724696356,-86.39508056640625,0.0,-77.60779571533203,0.2319999933242797,0.232,-84.00415802001953,0.3120000064373016,0.312,-85.58489227294922,0.3919999897480011,0.392,-86.42627716064453,0.4120000004768371,0.412,-87.12188720703125,5659.114588260651,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r10c64/seed_sweep/a0_2406/1,250,0,0.05,96,0.9760000109672546,-75.87367248535156,0.9760000109672546,-79.27511596679688,0.9520000219345092,-81.77851104736328,0.8920000195503235,-83.53766632080078,0.8360000252723694,-84.9961929321289,0.2960000038146972,-77.7948989868164,0.6840000152587891,0.5511363636363636,-80.52780151367188,0.8080000281333923,0.7329545454545454,-82.68860626220703,0.7639999985694885,0.6761363636363636,-84.21549987792969,0.7160000205039978,0.6079545454545454,-85.37520599365234,0.0040000001899898,-78.18215942382812,0.3440000116825104,0.3413654618473896,-83.20970153808594,0.5400000214576721,0.5381526104417671,-84.87281036376953,0.5839999914169312,0.5823293172690763,-85.83016967773438,0.5640000104904175,0.5622489959839357,-86.60746002197266,0.0,-77.02474975585938,0.2800000011920929,0.28,-84.06726837158203,0.4120000004768371,0.412,-85.80332946777344,0.4720000028610229,0.472,-86.54076385498047,0.5239999890327454,0.524,-87.08528137207031,5788.5267214775085,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r10c64/seed_sweep/a0_2406/2,250,0,0.05,96,0.9800000190734864,-74.53423309326172,0.972000002861023,-77.9107666015625,0.9520000219345092,-80.36286163330078,0.9039999842643738,-82.24484252929688,0.8560000061988831,-83.80152130126953,0.2919999957084656,-76.25408935546875,0.6840000152587891,0.5536723163841808,-79.03834533691406,0.7480000257492065,0.6440677966101694,-81.45182037353516,0.7400000095367432,0.6384180790960452,-82.93385314941406,0.6959999799728394,0.5819209039548022,-84.16551971435547,0.0040000001899898,-76.64107513427734,0.328000009059906,0.3253012048192771,-81.78089904785156,0.527999997138977,0.5261044176706827,-83.3698959350586,0.5559999942779541,0.5542168674698795,-84.25111389160156,0.5479999780654907,0.5461847389558233,-85.1306381225586,0.0,-75.6389389038086,0.2520000040531158,0.252,-82.8541488647461,0.3600000143051147,0.36,-84.57015991210938,0.4120000004768371,0.412,-85.31681823730469,0.4359999895095825,0.436,-85.91804504394531,5774.422729969025,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r10c64/seed_sweep/a0_2406/3,250,0,0.05,96,0.9760000109672546,-77.3802261352539,0.959999978542328,-80.3316421508789,0.944000005722046,-82.56913757324219,0.8799999952316284,-84.22293853759766,0.8080000281333923,-85.57938385009766,0.3079999983310699,-78.80042266845703,0.6639999747276306,0.5144508670520231,-81.3382339477539,0.7559999823570251,0.6473988439306358,-83.44786834716797,0.7319999933242798,0.6184971098265896,-84.87366485595703,0.699999988079071,0.5838150289017341,-85.9834976196289,0.0120000001043081,-78.71755981445312,0.356000006198883,0.3481781376518219,-83.44210052490234,0.527999997138977,0.5222672064777328,-85.0023422241211,0.527999997138977,0.5222672064777328,-85.86685180664062,0.527999997138977,0.5222672064777328,-86.72881317138672,0.0,-77.66354370117188,0.2440000027418136,0.244,-84.32025909423828,0.3880000114440918,0.388,-85.94200134277344,0.4399999976158142,0.44,-86.67427825927734,0.4760000109672546,0.476,-87.365478515625,5801.785854816437,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/nat/legendre/d3r10c64/seed_sweep/a0_2406/4,250,0,0.05,96,0.9639999866485596,-76.19412231445312,0.9639999866485596,-79.27742004394531,0.9200000166893004,-81.56664276123047,0.8799999952316284,-83.2401123046875,0.8080000281333923,-84.50080108642578,0.2800000011920929,-77.63019561767578,0.6759999990463257,0.55,-80.28484344482422,0.7960000038146973,0.7166666666666667,-82.42549133300781,0.7480000257492065,0.65,-83.8713607788086,0.7319999933242798,0.6277777777777778,-85.01807403564453,0.0120000001043081,-77.81979370117188,0.3240000009536743,0.3157894736842105,-82.57077026367188,0.5080000162124634,0.5020242914979757,-84.10651397705078,0.5519999861717224,0.5465587044534413,-85.05982971191406,0.5519999861717224,0.5465587044534413,-85.99090576171875,0.0,-76.74432373046875,0.2479999959468841,0.248,-83.4923095703125,0.4079999923706054,0.408,-85.12824249267578,0.4720000028610229,0.472,-85.97216033935547,0.4799999892711639,0.48,-86.60279846191406,5778.974066257477,2.0,rel
