,mean,std,count
uq_detection/20pct/0.1,0.4094285714285714,0.009886601941981056,5.0
uq_det_err_detected/20pct/0.1,0.19428714026863453,0.009480662145317544,5.0
uq_det_err_passed/20pct/0.1,0.08433623027195898,0.009358765023337474,5.0
adaptive_rob/0.1,0.9639999985694885,0.0016130908240311972,5.0
uq_joint_adv_acc/0.1,0.9639999985694885,0.0016130908240311972,5.0
adaptive_detection/1pct/0.1,0.002,0.0002672612419124243,5.0
uq_joint_detection/1pct/0.1,0.002,0.0002672612419124243,5.0
uq_joint_det_err_detected/1pct/0.1,0.9596638655462184,0.06271632993964806,5.0
uq_joint_det_err_passed/1pct/0.1,0.034153950462474415,0.0016844511263117612,5.0
adaptive_detection/5pct/0.1,0.016885714285714285,0.001503058107150015,5.0
uq_joint_detection/5pct/0.1,0.016885714285714285,0.001503058107150015,5.0
uq_joint_det_err_detected/5pct/0.1,0.5400172112943359,0.04268836722385491,5.0
uq_joint_det_err_passed/5pct/0.1,0.027375997201301,0.0014069499694845827,5.0
adaptive_detection/10pct/0.1,0.042828571428571424,0.00099693407556388,5.0
uq_joint_detection/10pct/0.1,0.042828571428571424,0.00099693407556388,5.0
uq_joint_det_err_detected/10pct/0.1,0.2625172344279144,0.021418571474107268,5.0
uq_joint_det_err_passed/10pct/0.1,0.02587996443626096,0.001559672669274185,5.0
adaptive_detection/20pct/0.1,0.1334857142857143,0.009814919921284351,5.0
uq_joint_detection/20pct/0.1,0.1334857142857143,0.009814919921284351,5.0
uq_joint_det_err_detected/20pct/0.1,0.10604651062445943,0.005373355312747951,5.0
uq_joint_det_err_passed/20pct/0.1,0.02524589628738504,0.001971999117650063,5.0
uq_purify_acc/0.1/0.2,0.8735142946243286,0.00645676624603265,5.0
uq_purify_recovery/0.1/0.2,0.20987755060195923,0.006464051402152775,5.0
uq_joint_purify_acc/0.1/0.2,0.9632285714149476,0.0021155288590387973,5.0
uq_joint_purify_recovery/0.1/0.2,0.002388690458610654,0.0021821633353491946,5.0
adaptive_uq_purify_acc/0.1/0.2,0.9632285714149476,0.0021155288590387973,5.0
uq_purify_acc/0.1/0.3,0.872171425819397,0.006893071326705859,5.0
uq_purify_recovery/0.1/0.3,0.21056239008903505,0.009262330481680969,5.0
uq_joint_purify_acc/0.1/0.3,0.9626571416854859,0.0026391931987730997,5.0
uq_joint_purify_recovery/0.1/0.3,0.00403851862065494,0.0028770102870174954,5.0
adaptive_uq_purify_acc/0.1/0.3,0.9626571416854859,0.0026391931987730997,5.0
sgld_adv_acc/0.1,0.8828000068664551,0.004086557409155173,5.0
sgld_joint_adv_acc/0.1,0.9670000076293945,0.0022360791730626594,5.0
sgld_purify_acc/0.1/1,0.8897999882698059,0.003633174663269701,5.0
sgld_purify_recovery/0.1/1,0.1732057064771652,0.03259457043422545,5.0
sgld_purify_acc/0.1/3,0.8865999937057495,0.006107371551561605,5.0
sgld_purify_recovery/0.1/3,0.19556771218776703,0.025076845708600925,5.0
sgld_purify_acc/0.1/6,0.8848000049591065,0.007190255726519769,5.0
sgld_purify_recovery/0.1/6,0.19899051785469055,0.025366125452270617,5.0
sgld_joint_purify_acc/0.1/1,0.9666000008583069,0.0024083349336801994,5.0
sgld_joint_purify_recovery/0.1/1,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.1/1,0.9666000008583069,0.0024083349336801994,5.0
sgld_joint_purify_acc/0.1/3,0.9666000008583069,0.0024083349336801994,5.0
sgld_joint_purify_recovery/0.1/3,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.1/3,0.9666000008583069,0.0024083349336801994,5.0
sgld_joint_purify_acc/0.1/6,0.9659999966621399,0.0020000040531602536,5.0
sgld_joint_purify_recovery/0.1/6,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.1/6,0.9659999966621399,0.0020000040531602536,5.0
rob/0.2,0.4466857135295868,0.012166522395998006,5.0
uq_adv_acc/0.2,0.4466857135295868,0.012166522395998006,5.0
uq_detection/1pct/0.2,0.19985714285714287,0.009499731467740743,5.0
uq_det_err_detected/1pct/0.2,0.6938879122600556,0.014390421165472653,5.0
uq_det_err_passed/1pct/0.2,0.5182194890107511,0.014018496070194677,5.0
uq_detection/5pct/0.2,0.4865142857142857,0.028503777050111256,5.0
uq_det_err_detected/5pct/0.2,0.5626849472446961,0.015774479446988142,5.0
uq_det_err_passed/5pct/0.2,0.5434667444877679,0.022148935005696195,5.0
uq_detection/10pct/0.2,0.5589714285714285,0.025115732121520986,5.0
uq_det_err_detected/10pct/0.2,0.5616783207399378,0.016283524200696467,5.0
uq_det_err_passed/10pct/0.2,0.5415682082971054,0.021811601911872487,5.0
uq_detection/20pct/0.2,0.6430285714285714,0.03510296807033472,5.0
uq_det_err_detected/20pct/0.2,0.5688915011036825,0.016935633586741466,5.0
uq_det_err_passed/20pct/0.2,0.5240635273462108,0.021800760578618395,5.0
adaptive_rob/0.2,0.9597142815589905,0.0027921274165598527,5.0
uq_joint_adv_acc/0.2,0.9597142815589905,0.0027921274165598527,5.0
adaptive_detection/1pct/0.2,0.0012000000000000001,0.00021665358411575856,5.0
uq_joint_detection/1pct/0.2,0.0012000000000000001,0.00021665358411575856,5.0
uq_joint_det_err_detected/1pct/0.2,1.0,0.0,5.0
uq_joint_det_err_passed/1pct/0.2,0.03913256363735636,0.0028344895083728876,5.0
adaptive_detection/5pct/0.2,0.010342857142857143,0.0011184902360607647,5.0
uq_joint_detection/5pct/0.2,0.010342857142857143,0.0011184902360607647,5.0
uq_joint_det_err_detected/5pct/0.2,0.7811187537616701,0.043655270476658264,5.0
uq_joint_det_err_passed/5pct/0.2,0.03256436470812751,0.0027941813438743857,5.0
adaptive_detection/10pct/0.2,0.02345714285714286,0.0020834625810248215,5.0
uq_joint_detection/10pct/0.2,0.02345714285714286,0.0020834625810248215,5.0
uq_joint_det_err_detected/10pct/0.2,0.4367963833048182,0.043738850963705445,5.0
uq_joint_det_err_passed/10pct/0.2,0.030804554484643483,0.0030307611162489726,5.0
adaptive_detection/20pct/0.2,0.09482857142857143,0.01793622488890308,5.0
uq_joint_detection/20pct/0.2,0.09482857142857143,0.01793622488890308,5.0
uq_joint_det_err_detected/20pct/0.2,0.13104857861833336,0.02115280559487367,5.0
uq_joint_det_err_passed/20pct/0.2,0.03107724337951765,0.0030033136382580155,5.0
uq_purify_acc/0.2/0.2,0.5358285665512085,0.017417861610572457,5.0
uq_purify_recovery/0.2/0.2,0.20095659792423248,0.016377548425301886,5.0
uq_joint_purify_acc/0.2/0.2,0.9586571335792542,0.003620533849538584,5.0
uq_joint_purify_recovery/0.2/0.2,0.0022367067169398068,0.0033603805530349543,5.0
adaptive_uq_purify_acc/0.2/0.2,0.9586571335792542,0.003620533849538584,5.0
uq_purify_acc/0.2/0.3,0.5336857199668884,0.017241198411110138,5.0
uq_purify_recovery/0.2/0.3,0.19908457100391388,0.015778062458979333,5.0
uq_joint_purify_acc/0.2/0.3,0.9579999923706055,0.0038558230003056192,5.0
uq_joint_purify_recovery/0.2/0.3,0.002217283844947815,0.00202470874328743,5.0
adaptive_uq_purify_acc/0.2/0.3,0.9579999923706055,0.0038558230003056192,5.0
sgld_adv_acc/0.2,0.4764000058174133,0.013992855137457533,5.0
sgld_joint_adv_acc/0.2,0.9632000088691711,0.0021679396729722866,5.0
sgld_purify_acc/0.2/1,0.5310000061988831,0.022682601951709166,5.0
sgld_purify_recovery/0.2/1,0.1339628979563713,0.016524595096543356,5.0
sgld_purify_acc/0.2/3,0.5369999885559082,0.019274326781755485,5.0
sgld_purify_recovery/0.2/3,0.1563642829656601,0.009008241206441175,5.0
sgld_purify_acc/0.2/6,0.5388000011444092,0.020897364042009293,5.0
sgld_purify_recovery/0.2/6,0.16409147679805755,0.011480158544838958,5.0
sgld_joint_purify_acc/0.2/1,0.9626000165939331,0.0023021652541435705,5.0
sgld_joint_purify_recovery/0.2/1,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/1,0.9626000165939331,0.0023021652541435705,5.0
sgld_joint_purify_acc/0.2/3,0.9626000165939331,0.0023021652541435705,5.0
sgld_joint_purify_recovery/0.2/3,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/3,0.9626000165939331,0.0023021652541435705,5.0
sgld_joint_purify_acc/0.2/6,0.9626000165939331,0.0023021652541435705,5.0
sgld_joint_purify_recovery/0.2/6,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/6,0.9626000165939331,0.0023021652541435705,5.0
rob/0.3,0.12142857313156127,0.0018126545250615107,5.0
uq_adv_acc/0.3,0.12142857313156127,0.0018126545250615107,5.0
uq_detection/1pct/0.3,0.3804857142857143,0.01182724285154355,5.0
uq_det_err_detected/1pct/0.3,0.8907281109795544,0.01162344741731299,5.0
uq_det_err_passed/1pct/0.3,0.871225805705925,0.0075488686368228915,5.0
uq_detection/5pct/0.3,0.6024857142857143,0.0337795373392997,5.0
uq_det_err_detected/5pct/0.3,0.865406171849072,0.0031561704646521777,5.0
uq_det_err_passed/5pct/0.3,0.8981827350283856,0.0063314870143268915,5.0
uq_detection/10pct/0.3,0.6632571428571429,0.03231120990792955,5.0
uq_det_err_detected/10pct/0.3,0.8641733398597247,0.003895774002920327,5.0
uq_det_err_passed/10pct/0.3,0.9063445966976215,0.008752359537728608,5.0
uq_detection/20pct/0.3,0.7485142857142857,0.03739128458966483,5.0
uq_det_err_detected/20pct/0.3,0.8669879599328004,0.0017766009166102904,5.0
uq_det_err_passed/20pct/0.3,0.9132141952668308,0.01059196008145355,5.0
adaptive_rob/0.3,0.9528285741806031,0.0038324656450382075,5.0
uq_joint_adv_acc/0.3,0.9528285741806031,0.0038324656450382075,5.0
adaptive_detection/1pct/0.3,0.0024000000000000002,0.0007518684209680439,5.0
uq_joint_detection/1pct/0.3,0.0024000000000000002,0.0007518684209680439,5.0
uq_joint_det_err_detected/1pct/0.3,1.0,0.0,5.0
uq_joint_det_err_passed/1pct/0.3,0.044880272046391126,0.003397937045236092,5.0
adaptive_detection/5pct/0.3,0.010628571428571428,0.00016288220358559073,5.0
uq_joint_detection/5pct/0.3,0.010628571428571428,0.00016288220358559073,5.0
uq_joint_det_err_detected/5pct/0.3,0.935446858538423,0.022371511812612127,5.0
uq_joint_det_err_passed/5pct/0.3,0.03762890072123286,0.003842817706242864,5.0
adaptive_detection/10pct/0.3,0.01742857142857143,0.0007889543583705189,5.0
uq_joint_detection/10pct/0.3,0.01742857142857143,0.0007889543583705189,5.0
uq_joint_det_err_detected/10pct/0.3,0.6917975420332391,0.050017227265215645,5.0
uq_joint_det_err_passed/10pct/0.3,0.03576420235027682,0.003818078760320801,5.0
adaptive_detection/20pct/0.3,0.07157142857142858,0.021675953007319195,5.0
uq_joint_detection/20pct/0.3,0.07157142857142858,0.021675953007319195,5.0
uq_joint_det_err_detected/20pct/0.3,0.21512517999920672,0.04804579483688261,5.0
uq_joint_det_err_passed/20pct/0.3,0.03509184575883896,0.004383536812441503,5.0
uq_purify_acc/0.3/0.2,0.18688571453094482,0.0047147210833825,5.0
uq_purify_recovery/0.3/0.2,0.0811066135764122,0.005132532340658879,5.0
uq_joint_purify_acc/0.3/0.2,0.9520000100135804,0.003899233776984529,5.0
uq_joint_purify_recovery/0.3/0.2,0.0006191950291395187,0.0013845621764859272,5.0
adaptive_uq_purify_acc/0.3/0.2,0.9520000100135804,0.003899233776984529,5.0
uq_purify_acc/0.3/0.3,0.20508571565151215,0.007547539482178941,5.0
uq_purify_recovery/0.3/0.3,0.10185612887144088,0.00862639802937946,5.0
uq_joint_purify_acc/0.3/0.3,0.9514000058174134,0.004132257462920799,5.0
uq_joint_purify_recovery/0.3/0.3,0.0012364789843559265,0.0016931219494766335,5.0
adaptive_uq_purify_acc/0.3/0.3,0.9514000058174134,0.004132257462920799,5.0
sgld_adv_acc/0.3,0.12099999934434891,0.006363960171351914,5.0
sgld_joint_adv_acc/0.3,0.9577999830245971,0.007362068512731831,5.0
sgld_purify_acc/0.3/1,0.15920000076293944,0.007854933884298584,5.0
sgld_purify_recovery/0.3/1,0.045712631195783615,0.00798994831008657,5.0
sgld_purify_acc/0.3/3,0.17119999825954438,0.008043630834140933,5.0
sgld_purify_recovery/0.3/3,0.06299816519021988,0.008481811928307815,5.0
sgld_purify_acc/0.3/6,0.17719999849796295,0.00983361384704304,5.0
sgld_purify_recovery/0.3/6,0.07073215767741203,0.010634476494732913,5.0
sgld_joint_purify_acc/0.3/1,0.9575999855995179,0.007765305737834749,5.0
sgld_joint_purify_recovery/0.3/1,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/1,0.9575999855995179,0.007765305737834749,5.0
sgld_joint_purify_acc/0.3/3,0.9575999855995179,0.007765305737834749,5.0
sgld_joint_purify_recovery/0.3/3,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/3,0.9575999855995179,0.007765305737834749,5.0
sgld_joint_purify_acc/0.3/6,0.9573999881744385,0.007829429438609923,5.0
sgld_joint_purify_recovery/0.3/6,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/6,0.9573999881744385,0.007829429438609923,5.0
