run_name,run_path,config/name,config/seed,eval/valid/acc,eval/test/acc,eval/valid/rob/0.05,eval/valid/rob/0.1,eval/valid/rob/0.2,eval/valid/rob/0.5,eval/valid/rob/0.8,eval/mia_accuracy,eval/mia_auc_roc,eval/mia_train_correct_probs,eval/mia_test_correct_probs,eval/adv_mia_wc/max_prob,eval/adv_mia_wc/entropy,eval/adv_mia_wc/correct_prob,eval/adv_mia_wc_best,eval/mia_wc/max_prob,eval/mia_wc/entropy,eval/mia_wc/correct_prob,eval/mia_wc_best,eval/uq_clean_accuracy,eval/uq_clean_log_px_mean,eval/uq_adv_acc/0.1,eval/uq_adv_acc/0.2,eval/uq_adv_acc/0.4,eval/uq_adv_acc/1.0,eval/uq_adv_acc/1.6,eval/uq_detection/1pct/0.1,eval/uq_detection/5pct/0.1,eval/uq_detection/10pct/0.1,eval/uq_detection/20pct/0.1,eval/uq_detection/1pct/0.2,eval/uq_detection/5pct/0.2,eval/uq_detection/10pct/0.2,eval/uq_detection/20pct/0.2,eval/uq_detection/1pct/0.4,eval/uq_detection/5pct/0.4,eval/uq_detection/10pct/0.4,eval/uq_detection/20pct/0.4,eval/uq_detection/1pct/1.0,eval/uq_detection/5pct/1.0,eval/uq_detection/10pct/1.0,eval/uq_detection/20pct/1.0,eval/uq_detection/1pct/1.6,eval/uq_detection/5pct/1.6,eval/uq_detection/10pct/1.6,eval/uq_detection/20pct/1.6,eval/uq_purify_acc/0.1/0.2,eval/uq_purify_recovery/0.1/0.2,eval/uq_purify_acc/0.2/0.2,eval/uq_purify_recovery/0.2/0.2,eval/uq_purify_acc/0.4/0.2,eval/uq_purify_recovery/0.4/0.2,eval/uq_purify_acc/1.0/0.2,eval/uq_purify_recovery/1.0/0.2,eval/uq_purify_acc/1.6/0.2,eval/uq_purify_recovery/1.6/0.2,eval/test/rob/0.05,eval/test/rob/0.1,eval/test/rob/0.2,eval/test/rob/0.5,eval/test/rob/0.8,eval/mia_mean_train_correct_probs,eval/mia_mean_test_correct_probs,range_size,eps_unit
0,/home/ubuntu/adversarial_training_mps/outputs/seed_sweep/cls/legendre/d3D10c64/ecg200_1503/0,ecg200,42,0.88,0.76,0.8399999737739563,0.7799999713897705,0.6800000071525574,0.3799999952316284,0.2399999946355819,0.55,0.506,"[0.5641143321990967, 0.4385247528553009, 0.8229820728302002, 0.4293169677257538, 0.8991984724998474, 0.5323634147644043, 0.5517086982727051, 0.5217418074607849, 0.7804718017578125, 0.54679936170578, 0.541030764579773, 0.8267304301261902, 0.8812950849533081, 0.5526968836784363, 0.5057156682014465, 0.8013341426849365, 0.5382624268531799, 0.7311760187149048, 0.5415705442428589, 0.5242807865142822, 0.5330715775489807, 0.4281989336013794, 0.8189462423324585, 0.5904200077056885, 0.5013457536697388, 0.7992516756057739, 0.5008003115653992, 0.9152854681015015, 0.8527347445487976, 0.5824418067932129, 0.4295580983161926, 0.47098690271377563, 0.5946314334869385, 0.8433507084846497, 0.7892643809318542, 0.8602342009544373, 0.6536493301391602, 0.8038936257362366, 0.8503257036209106, 0.833208441734314, 0.43709108233451843, 0.7741483449935913, 0.5972098112106323, 0.7981650829315186, 0.43260011076927185, 0.7917049527168274, 0.7988272309303284, 0.5641193389892578, 0.9296571016311646, 0.5285449028015137]","[0.7635036110877991, 0.5156785845756531, 0.6112539768218994, 0.5846473574638367, 0.512191116809845, 0.041672591120004654, 0.8742402791976929, 0.5678353309631348, 0.3826351463794708, 0.5946215987205505, 0.5127474069595337, 0.7536321878433228, 0.7561636567115784, 0.48300063610076904, 0.5786719918251038, 0.5395765900611877, 0.6946343183517456, 0.8206101059913635, 0.38859832286834717, 0.8503350615501404, 0.7019121646881104, 0.8755210041999817, 0.9483212232589722, 0.03322779759764671, 0.7964804172515869, 0.3137964606285095, 0.9313481450080872, 0.582507848739624, 0.757125973701477, 0.7931655645370483, 0.9013189077377319, 0.29043111205101013, 0.49333131313323975, 0.7690500020980835, 0.5974889993667603, 0.3074922561645508, 0.19828183948993683, 0.542441189289093, 0.8193527460098267, 0.8341851830482483, 0.7176436185836792, 0.5140072703361511, 0.43764209747314453, 0.8432378172874451, 0.5078814029693604, 0.9053963422775269, 0.009766179136931896, 0.6032558083534241, 0.6084556579589844, 0.5437092781066895]",0.53,0.53,0.58,0.58,0.54,0.54,0.59,0.59,0.76,-66.80126190185547,0.72,0.68,0.6,0.32,0.12,0.02,0.12,0.14,0.22,0.02,0.14,0.18,0.22,0.02,0.16,0.16,0.24,0.14,0.26,0.26,0.4,0.2,0.34,0.34,0.48,0.74,0.0714285714285714,0.72,0.125,0.6,0.0,0.38,0.088235294117647,0.16,0.0681818181818181,0.72,0.68,0.6,0.32,0.12,"[0.8153672218322754, 0.8280290871858597, 0.9466329514980316, 0.826110577583313, 0.9658144414424896, 0.8988924384117126, 0.8570631146430969, 0.9277910053730011, 0.9588988363742829, 0.9256248116493225, 0.8555146217346191, 0.9583356380462646, 0.8756363838911057, 0.9192996621131897, 0.9312687158584595, 0.9648640215396881, 0.8859977483749389, 0.9550900042057038, 0.9276860892772675, 0.8998563289642334, 0.9204410672187805, 0.9274238526821137, 0.879281821846962, 0.8744661629199981, 0.8798126250505447, 0.9205039143562317, 0.7661576375365258, 0.91382737159729, 0.9061610370874404, 0.8887314617633819, 0.8708527684211731, 0.8437102556228637, 0.8680814862251282, 0.8729893386363983, 0.8877970218658447, 0.9502490818500519, 0.8612552642822265, 0.9232677042484283, 0.8500393152236938, 0.9177732765674591, 0.8064791053533554, 0.9018118381500244, 0.8661803185939789, 0.9380725920200348, 0.8456732124090195, 0.8481642812490463, 0.936490136384964, 0.8865354835987092, 0.9710253417491913, 0.8802880883216858]","[0.9656755268573761, 0.5933217704296112, 0.45597282350063323, 0.7320476055145264, 0.20291467439383268, 0.009731913846917451, 0.9791539371013641, 0.7604342758655548, 0.1757471929769963, 0.7521166861057281, 0.5932056486606598, 0.967243230342865, 0.9617449760437011, 0.5439385145902633, 0.7042155683040618, 0.7367272675037384, 0.9642819404602051, 0.9736861407756805, 0.9258080124855042, 0.9809405684471131, 0.9608219861984253, 0.9814121186733246, 0.9350887954235076, 0.8845724638551473, 0.9631265342235565, 0.28965692296624185, 0.9848381638526916, 0.8171985566616058, 0.9704994320869446, 0.9742274045944214, 0.9831428170204163, 0.35426919609308244, 0.41008035391569136, 0.9736085176467896, 0.7355564355850219, 0.4493093445897102, 0.3077011231333017, 0.7215181231498718, 0.9113328695297241, 0.9777820110321045, 0.8742871522903443, 0.5972565412521362, 0.2826536685228348, 0.9756728351116181, 0.5927853107452392, 0.9826070904731751, 0.8896435934118927, 0.654890114068985, 0.30757735688239335, 0.8185508191585541]",2.0,rel
1,/home/ubuntu/adversarial_training_mps/outputs/seed_sweep/cls/legendre/d3D10c64/ecg200_1503/1,ecg200,42,0.94,0.84,0.7799999713897705,0.6800000071525574,0.5600000023841858,0.3599999845027923,0.3400000035762787,0.69,0.6756,"[0.832966685295105, 0.9995630383491516, 0.9921838045120239, 0.9931333065032959, 0.9995228052139282, 0.9959108829498291, 0.8964760303497314, 0.9895841479301453, 0.9997771978378296, 0.9988878965377808, 0.9976893067359924, 0.9836758971214294, 0.9878735542297363, 0.9997575283050537, 0.9961462020874023, 0.9995025396347046, 0.9948642253875732, 0.9792733788490295, 0.998055100440979, 0.9984689354896545, 0.9870269298553467, 0.9879322052001953, 0.9947627186775208, 0.9968770742416382, 0.9753597378730774, 0.9970898628234863, 0.9993864893913269, 0.9988828897476196, 0.9913772940635681, 0.9867455363273621, 0.9968584179878235, 0.9628793001174927, 0.9893505573272705, 0.9995303153991699, 0.7163379788398743, 0.9953729510307312, 0.9954142570495605, 0.9998668432235718, 0.9930121898651123, 0.9966593980789185, 0.999995768070221, 0.9860857129096985, 0.9768105149269104, 0.9951627850532532, 0.9974591135978699, 0.9947081208229065, 0.9976039528846741, 0.9330134987831116, 0.9808980226516724, 0.9630926847457886]","[0.9989660978317261, 0.4817424416542053, 0.9848760366439819, 0.8571355938911438, 0.19268794357776642, 0.002926008077338338, 0.9949086308479309, 0.9507773518562317, 0.032385967671871185, 0.8031010627746582, 0.5444504022598267, 0.9968710541725159, 0.9964455366134644, 0.7137826681137085, 0.876072883605957, 0.855324923992157, 0.9992842078208923, 0.9974519610404968, 0.9999912977218628, 0.9886951446533203, 0.9943594336509705, 0.9987771511077881, 0.9992857575416565, 0.9926527142524719, 0.9996469020843506, 0.4588225781917572, 0.9944477081298828, 0.9958160519599915, 0.9998552799224854, 0.9986804723739624, 0.9979703426361084, 0.596905529499054, 0.30739444494247437, 0.9991687536239624, 0.7737172842025757, 0.9828090667724609, 0.8732778429985046, 0.7534476518630981, 0.9040262699127197, 0.9981176257133484, 0.956697404384613, 0.5490064024925232, 0.2737862467765808, 0.9959075450897217, 0.5311132669448853, 0.98320072889328, 0.9978599548339844, 0.6267974972724915, 0.13062620162963867, 0.9455955028533936]",0.64,0.64,0.74,0.74,0.6900000000000001,0.6900000000000001,0.71,0.71,0.84,-64.15461730957031,0.78,0.68,0.56,0.26,0.34,0.0,0.06,0.1,0.2,0.0,0.02,0.08,0.22,0.0,0.04,0.06,0.1,0.02,0.04,0.06,0.06,0.02,0.04,0.06,0.06,0.74,0.0,0.72,0.125,0.6,0.0909090909090909,0.36,0.1351351351351351,0.4,0.0909090909090909,0.78,0.68,0.56,0.26,0.34,"[0.8153672218322754, 0.8280290871858597, 0.9466329514980316, 0.826110577583313, 0.9658144414424896, 0.8988924384117126, 0.8570631146430969, 0.9277910053730011, 0.9588988363742829, 0.9256248116493225, 0.8555146217346191, 0.9583356380462646, 0.8756363838911057, 0.9192996621131897, 0.9312687158584595, 0.9648640215396881, 0.8859977483749389, 0.9550900042057038, 0.9276860892772675, 0.8998563289642334, 0.9204410672187805, 0.9274238526821137, 0.879281821846962, 0.8744661629199981, 0.8798126250505447, 0.9205039143562317, 0.7661576375365258, 0.91382737159729, 0.9061610370874404, 0.8887314617633819, 0.8708527684211731, 0.8437102556228637, 0.8680814862251282, 0.8729893386363983, 0.8877970218658447, 0.9502490818500519, 0.8612552642822265, 0.9232677042484283, 0.8500393152236938, 0.9177732765674591, 0.8064791053533554, 0.9018118381500244, 0.8661803185939789, 0.9380725920200348, 0.8456732124090195, 0.8481642812490463, 0.936490136384964, 0.8865354835987092, 0.9710253417491913, 0.8802880883216858]","[0.9656755268573761, 0.5933217704296112, 0.45597282350063323, 0.7320476055145264, 0.20291467439383268, 0.009731913846917451, 0.9791539371013641, 0.7604342758655548, 0.1757471929769963, 0.7521166861057281, 0.5932056486606598, 0.967243230342865, 0.9617449760437011, 0.5439385145902633, 0.7042155683040618, 0.7367272675037384, 0.9642819404602051, 0.9736861407756805, 0.9258080124855042, 0.9809405684471131, 0.9608219861984253, 0.9814121186733246, 0.9350887954235076, 0.8845724638551473, 0.9631265342235565, 0.28965692296624185, 0.9848381638526916, 0.8171985566616058, 0.9704994320869446, 0.9742274045944214, 0.9831428170204163, 0.35426919609308244, 0.41008035391569136, 0.9736085176467896, 0.7355564355850219, 0.4493093445897102, 0.3077011231333017, 0.7215181231498718, 0.9113328695297241, 0.9777820110321045, 0.8742871522903443, 0.5972565412521362, 0.2826536685228348, 0.9756728351116181, 0.5927853107452392, 0.9826070904731751, 0.8896435934118927, 0.654890114068985, 0.30757735688239335, 0.8185508191585541]",2.0,rel
2,/home/ubuntu/adversarial_training_mps/outputs/seed_sweep/cls/legendre/d3D10c64/ecg200_1503/2,ecg200,42,0.92,0.8,0.85999995470047,0.7599999904632568,0.699999988079071,0.4399999976158142,0.1799999922513961,0.59,0.622,"[0.5252308249473572, 0.4842413067817688, 0.8471102118492126, 0.9928645491600037, 0.9933660626411438, 0.9481923580169678, 0.5115929841995239, 0.9885470271110535, 0.9930875301361084, 0.8993232846260071, 0.9643464088439941, 0.8593207597732544, 0.9693619608879089, 0.9971034526824951, 0.9682514071464539, 0.9603646993637085, 0.7000778317451477, 0.9943887591362, 0.9905162453651428, 0.9996399283409119, 0.9982238411903381, 0.993767261505127, 0.9989311099052429, 0.5213571190834045, 0.996159017086029, 0.9782929420471191, 0.48366594314575195, 0.5028551816940308, 0.46474143862724304, 0.9941454529762268, 0.9920114278793335, 0.530985414981842, 0.528904139995575, 0.5033011436462402, 0.9788172841072083, 0.9899088740348816, 0.5145496129989624, 0.479483425617218, 0.49231716990470886, 0.5286980271339417, 0.5623893737792969, 0.9783346056938171, 0.5345162153244019, 0.9241877794265747, 0.5638241171836853, 0.9434818625450134, 0.9370973110198975, 0.9881153106689453, 0.977462887763977, 0.9756633043289185]","[0.969681978225708, 0.5524801015853882, 0.5231661200523376, 0.5247544050216675, 0.0603436641395092, 0.009439298883080482, 0.9952905178070068, 0.5166552066802979, 0.08410722762346268, 0.5418801307678223, 0.5397642850875854, 0.999582052230835, 0.9990590810775757, 0.4583715498447418, 0.5154320597648621, 0.505983293056488, 0.9971379637718201, 0.9911129474639893, 0.9928422570228577, 0.9988526105880737, 0.974516749382019, 0.9988393187522888, 0.9929637312889099, 0.9378858804702759, 0.9736369848251343, 0.2858501076698303, 0.9970755577087402, 0.5693122744560242, 0.9987953305244446, 0.9963657855987549, 0.979932963848114, 0.3840292990207672, 0.1893523633480072, 0.9996972680091858, 0.5192016363143921, 0.33562541007995605, 0.21674707531929016, 0.5029169321060181, 0.8230311274528503, 0.997099757194519, 0.8700622916221619, 0.5459494590759277, 0.48163607716560364, 0.9973931908607483, 0.5179964900016785, 0.9975071549415588, 0.9818825125694275, 0.5306551456451416, 0.5133193135261536, 0.5459901690483093]",0.54,0.54,0.6,0.6,0.56,0.56,0.6,0.6,0.8,-65.55815887451172,0.76,0.74,0.72,0.52,0.14,0.02,0.02,0.12,0.22,0.0,0.02,0.12,0.2,0.0,0.02,0.14,0.22,0.0,0.02,0.14,0.26,0.06,0.06,0.16,0.34,0.76,0.0,0.74,0.0,0.72,0.0,0.56,0.0833333333333333,0.36,0.2558139534883721,0.76,0.74,0.72,0.52,0.14,"[0.8153672218322754, 0.8280290871858597, 0.9466329514980316, 0.826110577583313, 0.9658144414424896, 0.8988924384117126, 0.8570631146430969, 0.9277910053730011, 0.9588988363742829, 0.9256248116493225, 0.8555146217346191, 0.9583356380462646, 0.8756363838911057, 0.9192996621131897, 0.9312687158584595, 0.9648640215396881, 0.8859977483749389, 0.9550900042057038, 0.9276860892772675, 0.8998563289642334, 0.9204410672187805, 0.9274238526821137, 0.879281821846962, 0.8744661629199981, 0.8798126250505447, 0.9205039143562317, 0.7661576375365258, 0.91382737159729, 0.9061610370874404, 0.8887314617633819, 0.8708527684211731, 0.8437102556228637, 0.8680814862251282, 0.8729893386363983, 0.8877970218658447, 0.9502490818500519, 0.8612552642822265, 0.9232677042484283, 0.8500393152236938, 0.9177732765674591, 0.8064791053533554, 0.9018118381500244, 0.8661803185939789, 0.9380725920200348, 0.8456732124090195, 0.8481642812490463, 0.936490136384964, 0.8865354835987092, 0.9710253417491913, 0.8802880883216858]","[0.9656755268573761, 0.5933217704296112, 0.45597282350063323, 0.7320476055145264, 0.20291467439383268, 0.009731913846917451, 0.9791539371013641, 0.7604342758655548, 0.1757471929769963, 0.7521166861057281, 0.5932056486606598, 0.967243230342865, 0.9617449760437011, 0.5439385145902633, 0.7042155683040618, 0.7367272675037384, 0.9642819404602051, 0.9736861407756805, 0.9258080124855042, 0.9809405684471131, 0.9608219861984253, 0.9814121186733246, 0.9350887954235076, 0.8845724638551473, 0.9631265342235565, 0.28965692296624185, 0.9848381638526916, 0.8171985566616058, 0.9704994320869446, 0.9742274045944214, 0.9831428170204163, 0.35426919609308244, 0.41008035391569136, 0.9736085176467896, 0.7355564355850219, 0.4493093445897102, 0.3077011231333017, 0.7215181231498718, 0.9113328695297241, 0.9777820110321045, 0.8742871522903443, 0.5972565412521362, 0.2826536685228348, 0.9756728351116181, 0.5927853107452392, 0.9826070904731751, 0.8896435934118927, 0.654890114068985, 0.30757735688239335, 0.8185508191585541]",2.0,rel
3,/home/ubuntu/adversarial_training_mps/outputs/seed_sweep/cls/legendre/d3D10c64/ecg200_1503/3,ecg200,42,0.94,0.74,0.85999995470047,0.8199999928474426,0.5999999642372131,0.3400000035762787,0.2999999821186065,0.73,0.9244,"[0.9931049346923828, 0.998690664768219, 0.9998453855514526, 0.999772310256958, 0.999566376209259, 0.9925910830497742, 0.9997255802154541, 0.9995109438896179, 0.9982631802558899, 0.9983277916908264, 0.9993195533752441, 0.9996826648712158, 0.999668538570404, 0.9986807703971863, 0.999123752117157, 0.9975205063819885, 0.9994218945503235, 0.9998195171356201, 0.9994860887527466, 0.9990991950035095, 0.9992727637290955, 0.9998389482498169, 0.9993117451667786, 0.9999850392341614, 0.9941599369049072, 0.99998539686203, 0.9998254179954529, 0.9981902241706848, 0.9987899661064148, 0.9953184127807617, 0.994642972946167, 0.9994814395904541, 0.9998480081558228, 0.9999234676361084, 0.9988731741905212, 0.9998929500579834, 0.9984097480773926, 0.9999881982803345, 0.9993385076522827, 0.9998629093170166, 0.9943053126335144, 0.9997745156288147, 0.9996546506881714, 0.9976097941398621, 0.9991766810417175, 0.18954423069953918, 0.9989994168281555, 0.9823262095451355, 0.9996228218078613, 0.9999971389770508]","[0.9936808943748474, 0.6432650089263916, 0.4148503839969635, 0.8685580492019653, 0.027871033176779747, 0.002270398661494255, 0.9879041910171509, 0.9780876040458679, 0.0052734799683094025, 0.8409165143966675, 0.6076178550720215, 0.9687395095825195, 0.9739327430725098, 0.4974973499774933, 0.8113862872123718, 0.8473389148712158, 0.9941021203994751, 0.9838355779647827, 0.9945114254951477, 0.9993897080421448, 0.9961194396018982, 0.9983072280883789, 0.9939446449279785, 0.9948061108589172, 0.9907107353210449, 0.21881482005119324, 0.9937435984611511, 0.9533024430274963, 0.9906651973724365, 0.997936487197876, 0.9951646327972412, 0.3583217263221741, 0.4154406487941742, 0.9986899495124817, 0.864284098148346, 0.3017973303794861, 0.05846714600920677, 0.38144028186798096, 0.9770039916038513, 0.9994665384292603, 0.9761272668838501, 0.6072428226470947, 0.1829608678817749, 0.9949941635131836, 0.9084696173667908, 0.9978036880493164, 0.9955455660820007, 0.6740778088569641, 0.28054186701774597, 0.9677966833114624]",0.63,0.63,0.71,0.71,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.8600000000000001,0.74,-63.83860397338867,0.74,0.74,0.68,0.32,0.26,0.02,0.04,0.12,0.2,0.04,0.04,0.14,0.2,0.06,0.08,0.14,0.2,0.06,0.12,0.2,0.2,0.12,0.12,0.16,0.18,0.74,0.0,0.74,0.0,0.72,0.125,0.52,0.2941176470588235,0.38,0.1621621621621621,0.74,0.74,0.68,0.32,0.26,"[0.8153672218322754, 0.8280290871858597, 0.9466329514980316, 0.826110577583313, 0.9658144414424896, 0.8988924384117126, 0.8570631146430969, 0.9277910053730011, 0.9588988363742829, 0.9256248116493225, 0.8555146217346191, 0.9583356380462646, 0.8756363838911057, 0.9192996621131897, 0.9312687158584595, 0.9648640215396881, 0.8859977483749389, 0.9550900042057038, 0.9276860892772675, 0.8998563289642334, 0.9204410672187805, 0.9274238526821137, 0.879281821846962, 0.8744661629199981, 0.8798126250505447, 0.9205039143562317, 0.7661576375365258, 0.91382737159729, 0.9061610370874404, 0.8887314617633819, 0.8708527684211731, 0.8437102556228637, 0.8680814862251282, 0.8729893386363983, 0.8877970218658447, 0.9502490818500519, 0.8612552642822265, 0.9232677042484283, 0.8500393152236938, 0.9177732765674591, 0.8064791053533554, 0.9018118381500244, 0.8661803185939789, 0.9380725920200348, 0.8456732124090195, 0.8481642812490463, 0.936490136384964, 0.8865354835987092, 0.9710253417491913, 0.8802880883216858]","[0.9656755268573761, 0.5933217704296112, 0.45597282350063323, 0.7320476055145264, 0.20291467439383268, 0.009731913846917451, 0.9791539371013641, 0.7604342758655548, 0.1757471929769963, 0.7521166861057281, 0.5932056486606598, 0.967243230342865, 0.9617449760437011, 0.5439385145902633, 0.7042155683040618, 0.7367272675037384, 0.9642819404602051, 0.9736861407756805, 0.9258080124855042, 0.9809405684471131, 0.9608219861984253, 0.9814121186733246, 0.9350887954235076, 0.8845724638551473, 0.9631265342235565, 0.28965692296624185, 0.9848381638526916, 0.8171985566616058, 0.9704994320869446, 0.9742274045944214, 0.9831428170204163, 0.35426919609308244, 0.41008035391569136, 0.9736085176467896, 0.7355564355850219, 0.4493093445897102, 0.3077011231333017, 0.7215181231498718, 0.9113328695297241, 0.9777820110321045, 0.8742871522903443, 0.5972565412521362, 0.2826536685228348, 0.9756728351116181, 0.5927853107452392, 0.9826070904731751, 0.8896435934118927, 0.654890114068985, 0.30757735688239335, 0.8185508191585541]",2.0,rel
4,/home/ubuntu/adversarial_training_mps/outputs/seed_sweep/cls/legendre/d3D10c64/ecg200_1503/4,ecg200,42,0.98,0.76,0.8399999737739563,0.7799999713897705,0.6599999666213989,0.3400000035762787,0.1400000005960464,0.65,0.6228,"[0.901949405670166, 0.8987483382225037, 0.9842994809150696, 0.4720858633518219, 0.9535346031188965, 0.8116286396980286, 0.9936782121658325, 0.954258143901825, 0.9970475435256958, 0.8791062235832214, 0.5421351194381714, 0.9934762716293335, 0.4755801856517792, 0.9334618449211121, 0.9128597378730774, 0.9780150055885315, 0.9994274377822876, 0.9996975064277649, 0.918118417263031, 0.9919515252113342, 0.9351335167884827, 0.9455445408821106, 0.9695691466331482, 0.9973390698432922, 0.4657333195209503, 0.9544767141342163, 0.7773632407188416, 0.8925485610961914, 0.9934371709823608, 0.7529032826423645, 0.9950239658355713, 0.7060365080833435, 0.8332016468048096, 0.9965483546257019, 0.897503674030304, 0.9792500734329224, 0.9998762011528015, 0.9886854290962219, 0.939150869846344, 0.9732834100723267, 0.5863284468650818, 0.9962212443351746, 0.9701194763183594, 0.9583406448364258, 0.9942478537559509, 0.8488531708717346, 0.9983488917350769, 0.9697540998458862, 0.9945311546325684, 0.5787000060081482]","[0.9835193753242493, 0.6112731099128723, 0.1667337864637375, 0.7532432675361633, 0.283489465713501, 0.011131278239190578, 0.9953566193580627, 0.7916932106018066, 0.265522301197052, 0.890830397605896, 0.5436522960662842, 0.9940487146377563, 0.9787867069244385, 0.35908737778663635, 0.5954194664955139, 0.7116243839263916, 0.9982042908668518, 0.9885770678520203, 0.9655891060829163, 0.9971470832824707, 0.9905917048454285, 0.9962621331214905, 0.8013973832130432, 0.9985101222991943, 0.9774211645126343, 0.07363687455654144, 0.9541379809379578, 0.7526068687438965, 0.9901326298713684, 0.9897136092185974, 0.9906977415084839, 0.2356615960597992, 0.43808791041374207, 0.9997073411941528, 0.6338056921958923, 0.19537001848220825, 0.09817464649677277, 0.9638424515724182, 0.942270040512085, 0.9962223768234253, 0.8882906436920166, 0.5467736124992371, 0.25100278854370117, 0.9818177819252014, 0.5745819807052612, 0.9900119304656982, 0.99588543176651, 0.6502074003219604, 0.30541956424713135, 0.7320546507835388]",0.5800000000000001,0.5800000000000001,0.67,0.67,0.62,0.62,0.6599999999999999,0.6599999999999999,0.76,-64.8291244506836,0.76,0.76,0.7,0.54,0.22,0.02,0.06,0.1,0.2,0.02,0.06,0.06,0.2,0.02,0.04,0.04,0.26,0.04,0.14,0.18,0.28,0.04,0.2,0.22,0.28,0.76,0.0,0.74,0.0,0.72,0.0666666666666666,0.62,0.1739130434782608,0.46,0.3076923076923077,0.76,0.76,0.7,0.54,0.22,"[0.8153672218322754, 0.8280290871858597, 0.9466329514980316, 0.826110577583313, 0.9658144414424896, 0.8988924384117126, 0.8570631146430969, 0.9277910053730011, 0.9588988363742829, 0.9256248116493225, 0.8555146217346191, 0.9583356380462646, 0.8756363838911057, 0.9192996621131897, 0.9312687158584595, 0.9648640215396881, 0.8859977483749389, 0.9550900042057038, 0.9276860892772675, 0.8998563289642334, 0.9204410672187805, 0.9274238526821137, 0.879281821846962, 0.8744661629199981, 0.8798126250505447, 0.9205039143562317, 0.7661576375365258, 0.91382737159729, 0.9061610370874404, 0.8887314617633819, 0.8708527684211731, 0.8437102556228637, 0.8680814862251282, 0.8729893386363983, 0.8877970218658447, 0.9502490818500519, 0.8612552642822265, 0.9232677042484283, 0.8500393152236938, 0.9177732765674591, 0.8064791053533554, 0.9018118381500244, 0.8661803185939789, 0.9380725920200348, 0.8456732124090195, 0.8481642812490463, 0.936490136384964, 0.8865354835987092, 0.9710253417491913, 0.8802880883216858]","[0.9656755268573761, 0.5933217704296112, 0.45597282350063323, 0.7320476055145264, 0.20291467439383268, 0.009731913846917451, 0.9791539371013641, 0.7604342758655548, 0.1757471929769963, 0.7521166861057281, 0.5932056486606598, 0.967243230342865, 0.9617449760437011, 0.5439385145902633, 0.7042155683040618, 0.7367272675037384, 0.9642819404602051, 0.9736861407756805, 0.9258080124855042, 0.9809405684471131, 0.9608219861984253, 0.9814121186733246, 0.9350887954235076, 0.8845724638551473, 0.9631265342235565, 0.28965692296624185, 0.9848381638526916, 0.8171985566616058, 0.9704994320869446, 0.9742274045944214, 0.9831428170204163, 0.35426919609308244, 0.41008035391569136, 0.9736085176467896, 0.7355564355850219, 0.4493093445897102, 0.3077011231333017, 0.7215181231498718, 0.9113328695297241, 0.9777820110321045, 0.8742871522903443, 0.5972565412521362, 0.2826536685228348, 0.9756728351116181, 0.5927853107452392, 0.9826070904731751, 0.8896435934118927, 0.654890114068985, 0.30757735688239335, 0.8185508191585541]",2.0,rel
