run_name,run_path,gibbs_n_samples,gibbs_n_eval_seed,gibbs_step_delta_rel,range_size,eps_unit,gibbs_num_bins,gibbs_clean_acc,gibbs_clean_log_px_mean,gibbs_clean_purify_acc/1,gibbs_clean_log_px_mean/1,gibbs_clean_purify_acc/3,gibbs_clean_log_px_mean/3,gibbs_clean_purify_acc/6,gibbs_clean_log_px_mean/6,gibbs_clean_purify_acc/10,gibbs_clean_log_px_mean/10,gibbs_adv_acc/0.05,gibbs_adv_log_px_mean/0.05,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_log_px_mean/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_log_px_mean/0.05/3,gibbs_purify_acc/0.05/6,gibbs_purify_recovery/0.05/6,gibbs_purify_log_px_mean/0.05/6,gibbs_purify_acc/0.05/10,gibbs_purify_recovery/0.05/10,gibbs_purify_log_px_mean/0.05/10,gibbs_adv_acc/0.1,gibbs_adv_log_px_mean/0.1,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_log_px_mean/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_log_px_mean/0.1/3,gibbs_purify_acc/0.1/6,gibbs_purify_recovery/0.1/6,gibbs_purify_log_px_mean/0.1/6,gibbs_purify_acc/0.1/10,gibbs_purify_recovery/0.1/10,gibbs_purify_log_px_mean/0.1/10,gibbs_adv_acc/0.15,gibbs_adv_log_px_mean/0.15,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_log_px_mean/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_log_px_mean/0.15/3,gibbs_purify_acc/0.15/6,gibbs_purify_recovery/0.15/6,gibbs_purify_log_px_mean/0.15/6,gibbs_purify_acc/0.15/10,gibbs_purify_recovery/0.15/10,gibbs_purify_log_px_mean/0.15/10,gibbs_runtime_s
0,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/at/legendre/d3r20c64/seed_sweep/a001_2907/0,250,0,0.05,2.0,rel,96,0.972000002861023,126.24005126953125,0.9679999947547913,107.22386932373047,0.9760000109672546,94.06603240966797,0.9679999947547913,86.10359191894531,0.9760000109672546,81.44740295410156,0.9399999976158142,108.93004608154297,0.9480000138282776,0.13333333333333333,99.7379150390625,0.9599999785423279,0.3333333333333333,90.66462707519531,0.9520000219345093,0.3333333333333333,84.40715789794922,0.9559999704360962,0.4,80.5297622680664,0.8999999761581421,87.40896606445312,0.8920000195503235,0.04,82.15995788574219,0.8960000276565552,0.12,79.49144744873047,0.9039999842643738,0.16,77.0841293334961,0.8880000114440918,0.08,75.57501220703125,0.8119999766349792,57.3377571105957,0.8080000281333923,0.0425531914893617,55.82221984863281,0.8159999847412109,0.10638297872340426,58.470664978027344,0.8159999847412109,0.1702127659574468,62.664791107177734,0.8199999928474426,0.14893617021276595,66.12127685546875,5647.424449682236
1,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/at/legendre/d3r20c64/seed_sweep/a001_2907/1,250,0,0.05,2.0,rel,96,0.9679999947547913,126.86274719238281,0.9679999947547913,107.56010437011719,0.972000002861023,94.64000701904297,0.972000002861023,86.6174087524414,0.9679999947547913,81.86747741699219,0.9559999704360962,109.10299682617188,0.9559999704360962,0.0,99.9059829711914,0.9559999704360962,0.09090909090909091,90.86679077148438,0.9599999785423279,0.09090909090909091,84.60845184326172,0.9599999785423279,0.18181818181818182,80.60504913330078,0.8960000276565552,86.54297637939453,0.8920000195503235,0.0,81.9850082397461,0.8999999761581421,0.07692307692307693,79.53761291503906,0.8999999761581421,0.19230769230769232,77.3629150390625,0.8920000195503235,0.23076923076923078,76.24064636230469,0.7960000038146973,61.13290786743164,0.8159999847412109,0.11764705882352941,58.904754638671875,0.828000009059906,0.19607843137254902,60.53558349609375,0.843999981880188,0.3137254901960784,64.21211242675781,0.8560000061988831,0.37254901960784315,68.21424865722656,5720.420781850815
2,/mathqi/mnissen/bm4tc/outputs/mnist_full_r12/at/legendre/d3r20c64/seed_sweep/a001_2907/2,250,0,0.05,2.0,rel,96,0.9679999947547913,127.77330780029297,0.972000002861023,108.44990539550781,0.9639999866485596,95.48369598388672,0.9679999947547913,87.13310241699219,0.9760000109672546,82.17415618896484,0.9520000219345093,109.87798309326172,0.9480000138282776,0.0,100.69261169433594,0.9440000057220459,0.0,91.875244140625,0.9440000057220459,0.0,85.41593933105469,0.9399999976158142,0.08333333333333333,81.74639129638672,0.8880000114440918,87.17498779296875,0.8960000276565552,0.07142857142857142,82.19760131835938,0.9079999923706055,0.21428571428571427,79.917724609375,0.9160000085830688,0.2857142857142857,77.81230926513672,0.9079999923706055,0.2857142857142857,77.10221099853516,0.800000011920929,61.81972122192383,0.800000011920929,0.04,59.09564208984375,0.8119999766349792,0.14,61.12433624267578,0.8159999847412109,0.2,65.12899017333984,0.8240000009536743,0.24,69.01423645019531,5715.733833312988
