run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,config/trainer.adversarial.alpha,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,gibbs_purify_acc/0.05/1,gibbs_purify_recovery/0.05/1,gibbs_purify_acc/0.05/3,gibbs_purify_recovery/0.05/3,gibbs_purify_acc/0.05/5,gibbs_purify_recovery/0.05/5,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_acc/0.1/5,gibbs_purify_recovery/0.1/5,gibbs_purify_acc/0.15/1,gibbs_purify_recovery/0.15/1,gibbs_purify_acc/0.15/3,gibbs_purify_recovery/0.15/3,gibbs_purify_acc/0.15/5,gibbs_purify_recovery/0.15/5,uq_clean_purify_acc/0.1,gibbs_clean_purify_acc/1,gibbs_clean_purify_acc/3,gibbs_clean_purify_acc/5,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,gibbs_joint_purify_acc/0.05/1,gibbs_joint_purify_recovery/0.05/1,gibbs_joint_purify_acc/0.05/3,gibbs_joint_purify_recovery/0.05/3,gibbs_joint_purify_acc/0.05/5,gibbs_joint_purify_recovery/0.05/5,gibbs_joint_purify_acc/0.1/1,gibbs_joint_purify_recovery/0.1/1,gibbs_joint_purify_acc/0.1/3,gibbs_joint_purify_recovery/0.1/3,gibbs_joint_purify_acc/0.1/5,gibbs_joint_purify_recovery/0.1/5,gibbs_joint_purify_acc/0.15/1,gibbs_joint_purify_recovery/0.15/1,gibbs_joint_purify_acc/0.15/3,gibbs_joint_purify_recovery/0.15/3,gibbs_joint_purify_acc/0.15/5,gibbs_joint_purify_recovery/0.15/5,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/0,spirals,1,25,0.5,,0.998,0.0211279569775797,0.6927872486412525,0.9085,0.55,0.359,0.998,-0.6716213226318359,0.9155,0.562,0.351,0.218,0.4595,0.5495,0.6635,0.464,0.676,0.7245,0.7915,0.486,0.664,0.704,0.7535,0.3279816513761467,0.1632208922742111,0.1428571428571428,0.1220798794272795,0.6616379310344828,0.5562130177514792,0.5403726708074534,0.5085281111813014,0.7767489711934157,0.7266566265060241,0.7244318181818182,0.7000663570006636,0.0166240409207161,0.0175763182238667,0.0133185349611542,0.0104011887072808,0.2444029850746268,0.191358024691358,0.1687840290381125,0.1702637889688249,0.5282101167315175,0.4955357142857143,0.4695945945945945,0.4929006085192697,0.974,0.7455621301775148,0.748,0.4817351598173516,0.5745,0.3944530046224961,0.9434999823570251,0.8579881656804734,0.8955000042915344,0.8520710059171598,0.8820000290870667,0.8579881656804734,0.8209999799728394,0.680365296803653,0.815500020980835,0.7134703196347032,0.7929999828338623,0.6952054794520548,0.703499972820282,0.5832049306625577,0.7279999852180481,0.6394453004622496,0.718500018119812,0.6386748844375963,1.0,0.984000027179718,0.92849999666214,0.8880000114440918,0.971,0.747,0.556,0.073,0.2555,0.338,0.449,0.1895,0.4415,0.53,0.6145,0.149,0.341,0.4055,0.513,0.2191780821917808,0.0821917808219178,0.0650887573964497,0.05456570155902,0.4854881266490765,0.3737259343148358,0.3726415094339622,0.3523189585028478,0.4966442953020134,0.4208211143695015,0.4426633785450061,0.4444444444444444,0.0140237324703344,0.0107454667562122,0.0105740181268882,0.0081669691470054,0.1986428130783467,0.1575649059982095,0.1180851063829787,0.0946822308690013,0.4347826086956521,0.4559939301972686,0.4449116904962153,0.4435318275154004,0.9705,0.6206896551724138,0.7935,0.300395256916996,0.6065,0.1869369369369369,0.9580000042915344,0.7241379310344828,0.9100000262260436,0.6206896551724138,0.8824999928474426,0.6724137931034483,0.8454999923706055,0.4841897233201581,0.8169999718666077,0.466403162055336,0.7914999723434448,0.492094861660079,0.6430000066757202,0.2702702702702703,0.6744999885559082,0.3614864864864865,0.6915000081062317,0.4256756756756756,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/1,spirals,2,25,0.5,,0.999,0.0227783042937517,0.6333955060690641,0.8965,0.572,0.4375,0.999,-0.6116146445274353,0.902,0.562,0.442,0.3745,0.5165,0.5715,0.6465,0.581,0.7125,0.762,0.8035,0.513,0.6305,0.682,0.758,0.2242990654205607,0.1694094869312681,0.1557305336832896,0.1392111368909512,0.495697074010327,0.4849122807017544,0.4960629921259842,0.4984443061605476,0.5282651072124757,0.5495638382236321,0.5703812316715543,0.5923482849604221,0.0223820943245403,0.0217166494312306,0.0210035005834305,0.0226308345120226,0.3579952267303102,0.3217391304347826,0.2521008403361344,0.1908396946564885,0.5893223819301848,0.5723951285520974,0.5314465408805031,0.4504132231404958,0.9855,0.9081632653061223,0.783,0.519406392694064,0.651,0.3906810035842294,0.9384999871253968,0.9336734693877552,0.9079999923706056,0.9132653061224488,0.8730000257492065,0.8622448979591837,0.8230000138282776,0.6700913242009132,0.8065000176429749,0.7031963470319634,0.7879999876022339,0.6929223744292238,0.7099999785423279,0.5385304659498208,0.7275000214576721,0.5994623655913979,0.7360000014305115,0.6182795698924731,1.0,0.9890000224113464,0.9315000176429749,0.921500027179718,0.975,0.7385,0.59,0.113,0.272,0.346,0.437,0.1915,0.3935,0.482,0.5795,0.175,0.309,0.372,0.4795,0.0884955752212389,0.0441176470588235,0.0433526011560693,0.034324942791762,0.4490861618798956,0.3672172808132147,0.3713692946058091,0.3779119930974978,0.4885714285714285,0.3478964401294498,0.3454301075268817,0.4014598540145985,0.0169109357384441,0.0178571428571428,0.0152905198776758,0.0177619893428063,0.2170686456400742,0.1929101401483924,0.1592664092664092,0.1010701545778834,0.3933333333333333,0.4377713458755427,0.4482484076433121,0.4178674351585014,0.9905,0.84,0.804,0.2848948374760994,0.664,0.1829268292682926,0.9545000195503236,0.84,0.9079999923706056,0.86,0.8730000257492065,0.74,0.8125,0.3747609942638623,0.8084999918937683,0.4646271510516252,0.7889999747276306,0.4665391969407266,0.6815000176429749,0.2719512195121951,0.6899999976158142,0.3219512195121951,0.690500020980835,0.374390243902439,2.0,rel
10,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/10,spirals,11,25,0.5,,0.999,0.0251597535680048,0.6328451111912727,0.862,0.5275,0.3955,0.999,-0.6071673631668091,0.885,0.5145,0.3995,0.3045,0.455,0.516,0.6325,0.519,0.622,0.679,0.7915,0.494,0.6085,0.6675,0.7595,0.3316912972085385,0.2285714285714285,0.2063953488372093,0.1747035573122529,0.6416184971098265,0.6245980707395499,0.5979381443298969,0.5704358812381554,0.7024291497975709,0.6935086277732129,0.6771535580524345,0.6543778801843319,0.0201294033069734,0.0201834862385321,0.0175619834710743,0.0122448979591836,0.317047817047817,0.2566137566137566,0.2476635514018691,0.1630695443645084,0.5009881422924901,0.4559386973180077,0.4466165413533834,0.4303534303534304,0.991,0.9260869565217392,0.794,0.5952626158599382,0.6615,0.4571190674437968,0.9330000281333924,0.8739130434782608,0.909500002861023,0.8565217391304348,0.875,0.8304347826086956,0.8115000128746033,0.6766220391349125,0.8015000224113464,0.6797116374871267,0.8029999732971191,0.6961894953656025,0.7409999966621399,0.5978351373855121,0.7360000014305115,0.6228143213988343,0.7239999771118164,0.6094920899250624,1.0,0.9819999933242798,0.9390000104904176,0.9014999866485596,0.964,0.7075,0.5655,0.109,0.26,0.301,0.4565,0.233,0.4025,0.442,0.603,0.2315,0.3535,0.3935,0.5225,0.1880733944954128,0.0903846153846153,0.0830564784053156,0.0635268346111719,0.4935622317596566,0.4211180124223602,0.415158371040724,0.4046434494195688,0.5637149028077754,0.4271570014144271,0.4294790343074968,0.4401913875598086,0.0173961840628507,0.0168918918918918,0.0157367668097281,0.0128794848206071,0.2314211212516297,0.205857740585774,0.1953405017921147,0.1221662468513853,0.3955757970071568,0.4385150812064965,0.437757625721352,0.4282722513089005,0.989,0.875,0.8135,0.4307692307692308,0.6625,0.2807825086306099,0.9549999833106996,0.8611111111111112,0.9204999804496764,0.7916666666666666,0.8884999752044678,0.8333333333333334,0.8339999914169312,0.5128205128205128,0.8165000081062317,0.5487179487179488,0.8140000104904175,0.5726495726495726,0.6934999823570251,0.3682393555811277,0.7085000276565552,0.4211737629459148,0.7059999704360962,0.4476409666283084,2.0,rel
11,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/11,spirals,12,25,0.5,,0.9995,0.0208274136821273,0.67966572009027,0.919,0.622,0.4885,0.9995,-0.6602917313575745,0.9245,0.6175,0.481,0.1765,0.446,0.5035,0.6,0.4055,0.616,0.671,0.752,0.389,0.5865,0.6425,0.7185,0.3314447592067989,0.1378923766816143,0.125124131082423,0.1066666666666666,0.530209617755857,0.4715909090909091,0.4567809239940387,0.4428191489361702,0.609254498714653,0.566069906223359,0.5556420233463035,0.546276965901183,0.0206435944140862,0.0252707581227436,0.0251762336354481,0.02875,0.2817493692178301,0.2395833333333333,0.2310030395136778,0.1995967741935483,0.4615384615384615,0.4522370012091898,0.4531468531468531,0.4493783303730018,0.9845,0.8675496688741722,0.803,0.4928104575163399,0.6885,0.4084778420038535,0.9430000185966492,0.8940397350993378,0.8964999914169312,0.8807947019867549,0.8644999861717224,0.8145695364238411,0.8295000195503235,0.6666666666666666,0.8169999718666077,0.6941176470588235,0.800000011920929,0.6941176470588235,0.7319999933242798,0.5472061657032755,0.7450000047683716,0.603082851637765,0.7245000004768372,0.5838150289017341,1.0,0.9794999957084656,0.9380000233650208,0.8995000123977661,0.977,0.735,0.5965,0.044,0.207,0.2565,0.3555,0.125,0.355,0.4185,0.5095,0.138,0.3025,0.353,0.4445,0.2045454545454545,0.0531400966183574,0.0467836257309941,0.0379746835443038,0.536,0.4267605633802817,0.4157706093189964,0.3837095191364082,0.5217391304347826,0.371900826446281,0.3881019830028329,0.4071991001124859,0.0146443514644351,0.0151324085750315,0.0147948890383322,0.0147401086113266,0.2262857142857142,0.175968992248062,0.1564918314703353,0.1416921508664627,0.3845707656612529,0.4172043010752688,0.4119010819165378,0.4005400540054005,0.9885,0.6739130434782609,0.8215,0.3339622641509434,0.6785,0.2242874845105328,0.9505000114440918,0.8260869565217391,0.9135000109672546,0.7608695652173914,0.8834999799728394,0.6304347826086957,0.8234999775886536,0.4283018867924528,0.8224999904632568,0.5113207547169811,0.8054999709129333,0.5283018867924528,0.6909999847412109,0.2862453531598513,0.7089999914169312,0.3667905824039653,0.7070000171661377,0.4076827757125155,2.0,rel
12,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/12,spirals,13,25,0.5,,0.999,0.0212969207204878,0.692945096641779,0.928,0.582,0.4245,0.999,-0.6729416251182556,0.923,0.5945,0.442,0.2175,0.3915,0.456,0.5305,0.409,0.6005,0.6545,0.6935,0.458,0.603,0.653,0.6965,0.2896551724137931,0.1621966794380587,0.1436403508771929,0.1281809613572102,0.5684596577017115,0.5245628642797668,0.5042016806722689,0.4953136265320836,0.6320960698689956,0.6160862354892206,0.6056661562021439,0.6066044508255564,0.0178913738019169,0.0221857025472473,0.0211397058823529,0.0191693290734824,0.2927241962774958,0.2265331664580726,0.2185238784370477,0.2022838499184339,0.4953874538745387,0.4697732997481108,0.4682997118155619,0.4464579901153213,0.964,0.5584415584415584,0.7635,0.469790382244143,0.6305,0.3691756272401433,0.9380000233650208,0.8831168831168831,0.9020000100135804,0.8896103896103896,0.8690000176429749,0.8376623376623377,0.8180000185966492,0.6485819975339088,0.8144999742507935,0.6954377311960542,0.7954999804496765,0.686806411837238,0.718500018119812,0.5456989247311828,0.7484999895095825,0.6308243727598566,0.7404999732971191,0.6308243727598566,0.9995,0.9860000014305116,0.9359999895095824,0.8884999752044678,0.968,0.717,0.495,0.0655,0.2085,0.2355,0.3175,0.141,0.3575,0.4155,0.495,0.113,0.255,0.309,0.431,0.2061068702290076,0.0719424460431654,0.0721868365180467,0.0645669291338582,0.5673758865248227,0.4419580419580419,0.4645006016847172,0.4282828282828282,0.6592920353982301,0.5,0.5550161812297735,0.5661252900232019,0.019796682718031,0.0214782059380922,0.0196206671026814,0.0168498168498168,0.2363213038416763,0.1945525291828793,0.1539777587681779,0.1405940594059406,0.4853438556933483,0.5067114093959731,0.4826338639652677,0.4586994727592267,0.9625,0.4375,0.7895,0.3710247349823322,0.582,0.200990099009901,0.94650000333786,0.6875,0.9054999947547911,0.640625,0.8705000281333923,0.640625,0.8224999904632568,0.4929328621908127,0.8169999718666077,0.5530035335689046,0.7854999899864197,0.5318021201413428,0.6365000009536743,0.3099009900990099,0.6790000200271606,0.4237623762376237,0.6679999828338623,0.4425742574257426,2.0,rel
13,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/13,spirals,14,25,0.5,,0.999,0.0253536634263582,0.8272722847759724,0.842,0.4795,0.3445,0.999,-0.8025229573249817,0.842,0.484,0.3325,0.2185,0.3835,0.495,0.625,0.414,0.5665,0.6605,0.766,0.4105,0.5615,0.6375,0.7375,0.4919908466819222,0.3363754889178618,0.2818181818181818,0.2328,0.7391304347826086,0.6548984995586937,0.6283118849356548,0.5881201044386423,0.756394640682095,0.7506678539626002,0.7419607843137255,0.7227118644067797,0.0646193218170185,0.0470397404703974,0.0366336633663366,0.0333333333333333,0.3583617747440273,0.3344867358708189,0.2974963181148748,0.2799145299145299,0.6055979643765903,0.5610034207525656,0.5365517241379311,0.5123809523809524,0.956,0.8132911392405063,0.768,0.6201550387596899,0.6495,0.5131086142322098,0.9190000295639038,0.8860759493670886,0.8809999823570251,0.870253164556962,0.8454999923706055,0.8386075949367089,0.8100000023841858,0.7073643410852714,0.7825000286102295,0.6976744186046512,0.7730000019073486,0.6986434108527132,0.6880000233650208,0.5707865168539326,0.7365000247955322,0.6456928838951311,0.7245000004768372,0.6374531835205992,0.997,0.9739999771118164,0.912999987602234,0.8755000233650208,0.9325,0.6635,0.4695,0.064,0.17,0.2365,0.411,0.1135,0.273,0.357,0.4995,0.0995,0.245,0.3105,0.41,0.40625,0.2058823529411764,0.1691331923890063,0.1240875912408759,0.6784140969162996,0.5384615384615384,0.5126050420168067,0.4634634634634634,0.7135678391959799,0.6183673469387755,0.5893719806763285,0.5695121951219512,0.0443376068376068,0.0391566265060241,0.0360183366077275,0.0280135823429541,0.2927241962774958,0.2606602475928473,0.2387247278382581,0.2097902097902098,0.5102720710716269,0.5019867549668874,0.5039883973894126,0.5033898305084745,0.967,0.8740740740740741,0.7845,0.5482912332838039,0.6485,0.412818096135721,0.925000011920929,0.7703703703703704,0.8970000147819519,0.7407407407407407,0.8550000190734863,0.6814814814814815,0.8245000243186951,0.5676077265973254,0.796500027179718,0.5765230312035661,0.7760000228881836,0.5720653789004457,0.6644999980926514,0.4326107445805843,0.6990000009536743,0.4825636192271442,0.7074999809265137,0.5108388312912346,2.0,rel
14,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/14,spirals,15,25,0.5,,1.0,0.0184803327720146,0.6594093069434166,0.935,0.5885,0.426,1.0,-0.6423599720001221,0.9315,0.5905,0.431,0.2185,0.4875,0.5725,0.67,0.5345,0.764,0.808,0.842,0.552,0.711,0.744,0.7955,0.2677345537757437,0.1271794871794871,0.1091703056768559,0.0970149253731343,0.5434985968194574,0.456151832460733,0.4449257425742574,0.4418052256532066,0.6231884057971014,0.5759493670886076,0.5685483870967742,0.5788812067881836,0.0127959053103007,0.0126829268292682,0.0140350877192982,0.0106060606060606,0.2556390977443609,0.2584745762711864,0.2604166666666667,0.2373417721518987,0.5022321428571429,0.5519031141868512,0.5703125,0.530562347188264,0.9865,0.9124087591240876,0.7985,0.5518925518925519,0.651,0.4323374340949033,0.9495000243186952,0.8832116788321168,0.9114999771118164,0.8686131386861314,0.8899999856948853,0.8832116788321168,0.8299999833106995,0.6593406593406593,0.8295000195503235,0.6996336996336996,0.8080000281333923,0.6947496947496947,0.7279999852180481,0.5826010544815465,0.7555000185966492,0.6274165202108963,0.7379999756813049,0.6318101933216169,1.0,0.9850000143051147,0.9384999871253968,0.9020000100135804,0.9665,0.768,0.5815,0.076,0.245,0.3395,0.4655,0.16,0.4,0.4715,0.584,0.1375,0.3365,0.386,0.4955,0.25,0.0897959183673469,0.0662739322533137,0.0547798066595059,0.525,0.37,0.3329798515376458,0.3236301369863014,0.5563636363636364,0.4026745913818722,0.3989637305699481,0.4318869828456105,0.0156926406926406,0.0152317880794701,0.0166540499621498,0.0149672591206735,0.1761904761904762,0.14,0.1419110690633869,0.1033653846153846,0.3965217391304347,0.426525998492841,0.4307817589576547,0.4053518334985134,0.99,0.8208955223880597,0.851,0.3685344827586206,0.6715,0.2210274790919952,0.9509999752044678,0.7611940298507462,0.9210000038146972,0.7761194029850746,0.8895000219345093,0.6567164179104478,0.8475000262260437,0.4762931034482758,0.8450000286102295,0.5344827586206896,0.8184999823570251,0.5625,0.6899999976158142,0.3010752688172043,0.7124999761581421,0.4062126642771804,0.699999988079071,0.4121863799283154,2.0,rel
15,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/15,spirals,16,25,0.5,,0.9995,0.0241991434886585,0.6624716799706221,0.9115,0.5155,0.4055,0.9995,-0.6393759846687317,0.908,0.539,0.4015,0.329,0.5115,0.5675,0.6875,0.556,0.6645,0.709,0.792,0.516,0.5905,0.6345,0.7175,0.2416413373860182,0.1603128054740958,0.1444933920704846,0.1221818181818181,0.5251798561151079,0.5214446952595937,0.5133991537376587,0.5031565656565656,0.5823643410852714,0.5901778154106689,0.5894405043341213,0.5902439024390244,0.018628912071535,0.0204708290685772,0.0231213872832369,0.0256,0.3806306306306306,0.3412816691505216,0.3333333333333333,0.3004807692307692,0.6157024793388429,0.6105006105006106,0.6142270861833106,0.6194690265486725,0.981,0.8641304347826086,0.799,0.5856832971800434,0.6555,0.4411027568922305,0.9269999861717224,0.8586956521739131,0.8995000123977661,0.8695652173913043,0.8629999756813049,0.8315217391304348,0.8059999942779541,0.6561822125813449,0.809499979019165,0.6908893709327549,0.7760000228881836,0.6594360086767896,0.6945000290870667,0.5363408521303258,0.7204999923706055,0.5847953216374269,0.7055000066757202,0.5847953216374269,0.9985,0.9825000166893004,0.9300000071525574,0.8939999938011169,0.976,0.7385,0.587,0.087,0.2255,0.288,0.4505,0.1755,0.3605,0.4335,0.6135,0.167,0.3005,0.3635,0.5115,0.1436781609195402,0.0665188470066518,0.0572916666666666,0.0410654827968923,0.4643874643874643,0.3675450762829403,0.3402537485582468,0.3382233088834556,0.4700598802395209,0.3544093178036606,0.3425034387895461,0.3939393939393939,0.0125958378970427,0.0116204002582311,0.0105337078651685,0.0100090991810737,0.2183141297756216,0.2017200938232994,0.2012356575463371,0.1397153945666235,0.4015606242496999,0.4381701215153681,0.453260015710919,0.4329580348004094,0.9835,0.625,0.833,0.384321223709369,0.6825,0.234866828087167,0.9524999856948853,0.7708333333333334,0.9085000157356262,0.75,0.8765000104904175,0.7291666666666666,0.8270000219345093,0.4608030592734226,0.8234999775886536,0.5296367112810707,0.7950000166893005,0.5258126195028681,0.6940000057220459,0.2953995157384987,0.6959999799728394,0.3631961259079903,0.7095000147819519,0.4297820823244552,2.0,rel
16,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/16,spirals,17,25,0.5,,1.0,0.0182317300059366,0.7040385436266661,0.8965,0.562,0.3875,1.0,-0.6863589882850647,0.896,0.5525,0.4005,0.223,0.419,0.497,0.5875,0.4655,0.648,0.7165,0.7645,0.4715,0.634,0.6725,0.7315,0.3878923766816143,0.2279236276849642,0.1951710261569416,0.1676595744680851,0.602577873254565,0.5609567901234568,0.5422191207257502,0.5304120340091563,0.6648992576882291,0.6648264984227129,0.6594795539033457,0.6596035543403964,0.0225225225225225,0.0146299483648881,0.0139165009940357,0.0133333333333333,0.3124415341440599,0.2386363636363636,0.2081128747795414,0.1783439490445859,0.5411542100283823,0.4863387978142076,0.4763358778625954,0.435754189944134,0.9785,0.8365384615384616,0.7835,0.5329608938547487,0.6315,0.4045037531276063,0.940500020980835,0.8798076923076923,0.8939999938011169,0.8557692307692307,0.8774999976158142,0.8798076923076923,0.8255000114440918,0.6726256983240223,0.8199999928474426,0.6972067039106146,0.7919999957084656,0.6882681564245811,0.7039999961853027,0.5446205170975813,0.734499990940094,0.6088407005838199,0.7369999885559082,0.6321934945788157,0.9985,0.9804999828338624,0.921999990940094,0.890999972820282,0.9665,0.7075,0.543,0.058,0.221,0.2625,0.375,0.1545,0.3485,0.426,0.5385,0.1195,0.2895,0.354,0.4555,0.2413793103448276,0.0950226244343891,0.0876190476190476,0.0666666666666666,0.5889967637540453,0.4533715925394548,0.4647887323943662,0.4168987929433612,0.6234309623430963,0.4473229706390328,0.481638418079096,0.4807903402854007,0.0207006369426751,0.0160462130937098,0.0142372881355932,0.0136,0.2383205204021289,0.2064466615502686,0.1646341463414634,0.1473456121343445,0.434412265758092,0.4609429978888107,0.4434984520123839,0.4370982552800734,0.9805,0.5671641791044776,0.8,0.3264957264957265,0.6375,0.2089715536105033,0.9509999752044678,0.746268656716418,0.9110000133514404,0.6417910447761194,0.8774999976158142,0.7014925373134329,0.8174999952316284,0.4632478632478632,0.8105000257492065,0.5025641025641026,0.7950000166893005,0.5162393162393163,0.6504999995231628,0.2800875273522976,0.6775000095367432,0.3665207877461707,0.6855000257492065,0.4168490153172866,2.0,rel
17,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/seed_sweep_a05_3005/17,spirals,18,25,0.5,,0.996,0.0411799981957301,0.9453840740025043,0.852,0.4855,0.3505,0.996,-0.905780017375946,0.85,0.4775,0.352,0.177,0.3505,0.435,0.586,0.294,0.5335,0.5885,0.7005,0.2635,0.482,0.5415,0.637,0.5847457627118644,0.3523537803138373,0.2942528735632184,0.2252559726962457,0.7193877551020408,0.6644798500468604,0.643160577740017,0.5945753033547466,0.6679316888045541,0.6753112033195021,0.6722068328716528,0.6342229199372057,0.0565006075334143,0.0408006158583525,0.0389380530973451,0.0434782608695652,0.4405099150141643,0.360128617363344,0.3499392466585662,0.353923205342237,0.6408689748811949,0.6225868725868726,0.6194111232279171,0.6721763085399449,0.9605,0.7766666666666666,0.6755,0.4555023923444976,0.566,0.345679012345679,0.9179999828338624,0.87,0.8565000295639038,0.8166666666666667,0.8134999871253967,0.8333333333333334,0.7670000195503235,0.6660287081339713,0.7620000243186951,0.6947368421052632,0.7379999756813049,0.6870813397129186,0.6474999785423279,0.5084876543209876,0.6974999904632568,0.6087962962962963,0.6995000243186951,0.625,0.9955,0.9769999980926514,0.8949999809265137,0.8659999966621399,0.9345,0.6645,0.5195,0.0265,0.1495,0.2015,0.3185,0.0525,0.197,0.2425,0.379,0.0475,0.149,0.1755,0.293,0.5094339622641509,0.217391304347826,0.1836228287841191,0.1224489795918367,0.638095238095238,0.5,0.5030927835051546,0.5079155672823219,0.5368421052631579,0.4295302013422818,0.4273504273504273,0.515358361774744,0.0534155110426296,0.0388007054673721,0.0356919223544145,0.0388848129126925,0.3187335092348285,0.2951432129514321,0.2818481848184818,0.2302737520128824,0.4776902887139108,0.4894242068155112,0.4918132201334141,0.466053748231966,0.963,0.5343511450381679,0.7275,0.2846497764530551,0.587,0.1550468262226847,0.9325000047683716,0.7862595419847328,0.8684999942779541,0.7480916030534351,0.8255000114440918,0.7709923664122137,0.7835000157356262,0.4873323397913562,0.7804999947547913,0.563338301043219,0.7509999871253967,0.5424739195230999,0.6330000162124634,0.3132154006243496,0.6784999966621399,0.4245577523413111,0.6875,0.4869927159209157,2.0,rel
