run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.nll.alpha,config/trainer.adversarial.alpha,acc,dis_loss,gen_loss,rob/0.05,rob/0.1,rob/0.15,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.05,uq_adv_acc/0.1,uq_adv_acc/0.15,uq_detection/1pct/0.05,uq_detection/5pct/0.05,uq_detection/10pct/0.05,uq_detection/20pct/0.05,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.15,uq_detection/5pct/0.15,uq_detection/10pct/0.15,uq_detection/20pct/0.15,uq_det_err_detected/1pct/0.05,uq_det_err_detected/5pct/0.05,uq_det_err_detected/10pct/0.05,uq_det_err_detected/20pct/0.05,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.15,uq_det_err_detected/5pct/0.15,uq_det_err_detected/10pct/0.15,uq_det_err_detected/20pct/0.15,uq_det_err_passed/1pct/0.05,uq_det_err_passed/5pct/0.05,uq_det_err_passed/10pct/0.05,uq_det_err_passed/20pct/0.05,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.15,uq_det_err_passed/5pct/0.15,uq_det_err_passed/10pct/0.15,uq_det_err_passed/20pct/0.15,uq_purify_acc/0.05/0.1,uq_purify_recovery/0.05/0.1,uq_purify_acc/0.05/0.15,uq_purify_recovery/0.05/0.15,uq_purify_acc/0.1/0.1,uq_purify_recovery/0.1/0.1,uq_purify_acc/0.1/0.15,uq_purify_recovery/0.1/0.15,uq_purify_acc/0.15/0.1,uq_purify_recovery/0.15/0.1,uq_purify_acc/0.15/0.15,uq_purify_recovery/0.15/0.15,uq_clean_purify_acc/0.1,uq_clean_purify_acc/0.15,uq_joint_adv_acc/0.05,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.15,uq_joint_detection/1pct/0.05,uq_joint_detection/5pct/0.05,uq_joint_detection/10pct/0.05,uq_joint_detection/20pct/0.05,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.15,uq_joint_detection/5pct/0.15,uq_joint_detection/10pct/0.15,uq_joint_detection/20pct/0.15,uq_joint_det_err_detected/1pct/0.05,uq_joint_det_err_detected/5pct/0.05,uq_joint_det_err_detected/10pct/0.05,uq_joint_det_err_detected/20pct/0.05,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.15,uq_joint_det_err_detected/5pct/0.15,uq_joint_det_err_detected/10pct/0.15,uq_joint_det_err_detected/20pct/0.15,uq_joint_det_err_passed/1pct/0.05,uq_joint_det_err_passed/5pct/0.05,uq_joint_det_err_passed/10pct/0.05,uq_joint_det_err_passed/20pct/0.05,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.15,uq_joint_det_err_passed/5pct/0.15,uq_joint_det_err_passed/10pct/0.15,uq_joint_det_err_passed/20pct/0.15,uq_joint_purify_acc/0.05/0.1,uq_joint_purify_recovery/0.05/0.1,uq_joint_purify_acc/0.05/0.15,uq_joint_purify_recovery/0.05/0.15,uq_joint_purify_acc/0.1/0.1,uq_joint_purify_recovery/0.1/0.1,uq_joint_purify_acc/0.1/0.15,uq_joint_purify_recovery/0.1/0.15,uq_joint_purify_acc/0.15/0.1,uq_joint_purify_recovery/0.15/0.1,uq_joint_purify_acc/0.15/0.15,uq_joint_purify_recovery/0.15/0.15,range_size,eps_unit
0,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/0,ecg200,1,42,0.1,,0.84,0.7974092960357666,8.387617111206055,0.68,0.56,0.44,0.84,-7.590208530426025,0.68,0.56,0.54,0.08,0.08,0.14,0.3,0.16,0.22,0.34,0.52,0.36,0.44,0.62,0.82,0.75,0.75,0.5714285714285714,0.5333333333333333,0.5,0.6363636363636364,0.5882352941176471,0.5769230769230769,0.4444444444444444,0.4090909090909091,0.3870967741935484,0.4634146341463415,0.2826086956521739,0.2826086956521739,0.2790697674418604,0.2285714285714285,0.4285714285714285,0.3846153846153846,0.3636363636363636,0.2916666666666667,0.46875,0.5,0.5789473684210527,0.4444444444444444,0.74,0.1875,0.74,0.1875,0.68,0.2727272727272727,0.66,0.2272727272727272,0.64,0.217391304347826,0.66,0.2608695652173913,0.82,0.84,0.74,0.7,0.64,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.26,0.26,0.26,0.2653061224489796,0.3,0.3,0.3,0.3,0.36,0.36,0.36,0.36,0.8,0.2307692307692307,0.8,0.2307692307692307,0.74,0.1333333333333333,0.74,0.1333333333333333,0.7,0.2222222222222222,0.72,0.2777777777777778,2.0,rel
1,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/1,ecg200,2,42,0.1,,0.8,0.8362053632736206,8.254364013671875,0.68,0.56,0.36,0.8,-7.418158531188965,0.68,0.58,0.38,0.02,0.06,0.16,0.34,0.08,0.1,0.28,0.48,0.3,0.36,0.52,0.84,0.0,0.6666666666666666,0.625,0.4705882352941176,0.5,0.6,0.7142857142857143,0.5833333333333334,0.5333333333333333,0.5555555555555556,0.5769230769230769,0.6666666666666666,0.3265306122448979,0.2978723404255319,0.2619047619047619,0.2424242424242424,0.4130434782608695,0.4,0.3055555555555556,0.2692307692307692,0.6571428571428571,0.65625,0.6666666666666666,0.375,0.74,0.1875,0.76,0.25,0.68,0.238095238095238,0.66,0.1904761904761904,0.64,0.4193548387096774,0.64,0.4193548387096774,0.82,0.82,0.7,0.72,0.64,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,,,,,,,,,0.3,0.3,0.3,0.2916666666666667,0.28,0.28,0.28,0.28,0.36,0.36,0.36,0.36,0.78,0.2666666666666666,0.78,0.2666666666666666,0.8,0.2857142857142857,0.8,0.2857142857142857,0.66,0.0555555555555555,0.66,0.0555555555555555,2.0,rel
2,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/2,ecg200,3,42,0.1,,0.8,0.7962560653686523,8.65235424041748,0.66,0.52,0.34,0.8,-7.856098175048828,0.64,0.5,0.26,0.06,0.1,0.14,0.32,0.14,0.2,0.3,0.62,0.42,0.46,0.58,0.84,0.6666666666666666,0.8,0.5714285714285714,0.625,0.5714285714285714,0.5,0.6,0.5483870967741935,0.8095238095238095,0.8260869565217391,0.8275862068965517,0.7380952380952381,0.3404255319148936,0.3111111111111111,0.3255813953488372,0.2352941176470588,0.4883720930232558,0.5,0.4571428571428571,0.4210526315789473,0.6896551724137931,0.6666666666666666,0.6190476190476191,0.75,0.76,0.3333333333333333,0.78,0.3888888888888889,0.7,0.4,0.72,0.44,0.68,0.5945945945945946,0.68,0.5945945945945946,0.84,0.84,0.74,0.72,0.72,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,,,,,,,,,0.26,0.26,0.26,0.25,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.8,0.2307692307692307,0.8,0.2307692307692307,0.78,0.2142857142857142,0.78,0.2142857142857142,0.8,0.2857142857142857,0.8,0.2857142857142857,2.0,rel
3,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/3,ecg200,4,42,0.1,,0.84,0.7511125802993774,8.547472953796387,0.7,0.54,0.38,0.84,-7.796360015869141,0.7,0.54,0.42,0.06,0.06,0.14,0.28,0.12,0.12,0.24,0.48,0.4,0.4,0.54,0.78,0.0,0.0,0.4285714285714285,0.5,0.5,0.5,0.5833333333333334,0.625,0.65,0.65,0.6666666666666666,0.6153846153846154,0.3191489361702128,0.3191489361702128,0.2790697674418604,0.2222222222222222,0.4545454545454545,0.4545454545454545,0.4210526315789473,0.3076923076923077,0.5333333333333333,0.5333333333333333,0.4782608695652174,0.4545454545454545,0.74,0.1333333333333333,0.76,0.2,0.7,0.3478260869565217,0.74,0.4347826086956521,0.56,0.2413793103448276,0.58,0.2758620689655172,0.82,0.84,0.72,0.66,0.68,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.28,0.28,0.28,0.2916666666666667,0.34,0.34,0.34,0.34,0.32,0.32,0.32,0.32,0.8,0.2857142857142857,0.8,0.2857142857142857,0.76,0.2941176470588235,0.76,0.2941176470588235,0.76,0.25,0.74,0.25,2.0,rel
4,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/4,ecg200,5,42,0.1,,0.84,0.7950354814529419,7.888686180114746,0.68,0.56,0.38,0.84,-7.093651294708252,0.68,0.58,0.46,0.06,0.12,0.12,0.28,0.18,0.2,0.24,0.44,0.44,0.46,0.64,0.8,0.6666666666666666,0.5,0.5,0.5714285714285714,0.4444444444444444,0.5,0.5,0.6818181818181818,0.5,0.5217391304347826,0.5625,0.55,0.2978723404255319,0.2954545454545454,0.2954545454545454,0.2222222222222222,0.4146341463414634,0.4,0.3947368421052631,0.2142857142857142,0.5714285714285714,0.5555555555555556,0.5,0.5,0.78,0.3125,0.8,0.375,0.72,0.3333333333333333,0.74,0.3809523809523809,0.66,0.3703703703703703,0.68,0.4074074074074074,0.84,0.84,0.74,0.66,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.26,0.26,0.26,0.26,0.34,0.34,0.34,0.34,0.38,0.38,0.38,0.38,0.8,0.2307692307692307,0.8,0.2307692307692307,0.74,0.2352941176470588,0.74,0.2352941176470588,0.76,0.3684210526315789,0.76,0.3684210526315789,2.0,rel
5,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/5,ecg200,6,42,0.1,,0.84,0.7422832250595093,7.716834545135498,0.68,0.58,0.38,0.84,-6.974552154541016,0.68,0.6,0.36,0.06,0.08,0.12,0.28,0.16,0.18,0.28,0.42,0.38,0.42,0.52,0.78,0.0,0.25,0.5,0.5,0.625,0.5555555555555556,0.5,0.4761904761904761,0.6842105263157895,0.6190476190476191,0.6538461538461539,0.6666666666666666,0.3404255319148936,0.3260869565217391,0.2954545454545454,0.25,0.3571428571428571,0.3658536585365853,0.3611111111111111,0.3448275862068966,0.6129032258064516,0.6551724137931034,0.625,0.5454545454545454,0.74,0.1875,0.76,0.25,0.72,0.3,0.74,0.35,0.62,0.40625,0.62,0.40625,0.84,0.84,0.74,0.7,0.72,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,,,,,,,,,0.26,0.26,0.26,0.25,0.3,0.3,0.3,0.3,0.28,0.28,0.28,0.28,0.8,0.2307692307692307,0.8,0.2307692307692307,0.78,0.2666666666666666,0.78,0.2666666666666666,0.76,0.1428571428571428,0.78,0.2142857142857142,2.0,rel
6,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/6,ecg200,7,42,0.1,,0.82,0.7131089568138123,8.270967483520508,0.72,0.54,0.4,0.82,-7.557858943939209,0.72,0.52,0.26,0.02,0.1,0.16,0.3,0.18,0.24,0.36,0.44,0.34,0.38,0.54,0.74,0.0,0.4,0.375,0.3333333333333333,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.5454545454545454,0.7647058823529411,0.7368421052631579,0.7037037037037037,0.7567567567567568,0.2857142857142857,0.2666666666666666,0.2619047619047619,0.2571428571428571,0.4878048780487805,0.5,0.4375,0.4285714285714285,0.7272727272727273,0.7419354838709677,0.782608695652174,0.6923076923076923,0.76,0.2142857142857142,0.78,0.2857142857142857,0.68,0.3333333333333333,0.7,0.375,0.62,0.4864864864864865,0.64,0.5135135135135135,0.82,0.82,0.72,0.68,0.66,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.28,0.28,0.28,0.2857142857142857,0.32,0.32,0.32,0.32,0.34,0.34,0.34,0.34,0.8,0.3571428571428571,0.8,0.3571428571428571,0.72,0.1875,0.76,0.3125,0.7,0.1176470588235294,0.68,0.1176470588235294,2.0,rel
7,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/7,ecg200,8,42,0.1,,0.84,0.7182517647743225,9.246524810791016,0.68,0.54,0.38,0.84,-8.52827262878418,0.68,0.58,0.38,0.08,0.08,0.12,0.26,0.14,0.16,0.18,0.52,0.3,0.36,0.44,0.62,0.5,0.5,0.6666666666666666,0.5384615384615384,0.4285714285714285,0.375,0.3333333333333333,0.5384615384615384,0.6,0.6111111111111112,0.5909090909090909,0.6451612903225806,0.3043478260869565,0.3043478260869565,0.2727272727272727,0.2432432432432432,0.4186046511627907,0.4285714285714285,0.4390243902439024,0.2916666666666667,0.6285714285714286,0.625,0.6428571428571429,0.5789473684210527,0.8,0.375,0.8,0.375,0.74,0.3809523809523809,0.76,0.4285714285714285,0.58,0.3225806451612903,0.6,0.3548387096774194,0.84,0.84,0.76,0.72,0.74,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.24,0.24,0.24,0.25,0.28,0.28,0.28,0.28,0.26,0.26,0.26,0.26,0.78,0.0833333333333333,0.78,0.0833333333333333,0.76,0.1428571428571428,0.74,0.1428571428571428,0.72,0.0,0.72,0.0,2.0,rel
8,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/8,ecg200,9,42,0.1,,0.8,0.8679750561714172,9.414426803588867,0.68,0.54,0.22,0.8,-8.546451568603516,0.68,0.52,0.34,0.08,0.1,0.14,0.36,0.1,0.16,0.3,0.7,0.36,0.38,0.48,0.7,0.5,0.6,0.5714285714285714,0.3888888888888889,0.6,0.5,0.4,0.4571428571428571,0.7222222222222222,0.6842105263157895,0.6666666666666666,0.6857142857142857,0.3043478260869565,0.2888888888888888,0.2790697674418604,0.28125,0.4666666666666667,0.4761904761904761,0.5142857142857142,0.5333333333333333,0.625,0.6451612903225806,0.6538461538461539,0.6,0.78,0.3125,0.8,0.375,0.68,0.375,0.68,0.375,0.62,0.4242424242424242,0.6,0.4242424242424242,0.82,0.82,0.76,0.76,0.76,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.8,0.1666666666666666,0.8,0.1666666666666666,0.78,0.0833333333333333,0.78,0.0833333333333333,0.78,0.0833333333333333,0.78,0.0833333333333333,2.0,rel
9,/mathqi/mnissen/bm4tc/outputs/ecg200/nat/legendre/d3r10c64/seed_sweep/cold_a01_2707/9,ecg200,10,42,0.1,,0.8,0.7595677971839905,8.823830604553223,0.68,0.5,0.3,0.8,-8.064262390136719,0.68,0.52,0.36,0.06,0.08,0.1,0.3,0.16,0.18,0.28,0.5,0.24,0.34,0.5,0.8,0.6666666666666666,0.75,0.6,0.4666666666666667,0.5,0.5555555555555556,0.4285714285714285,0.52,0.5833333333333334,0.5882352941176471,0.6,0.65,0.2978723404255319,0.2826086956521739,0.2888888888888888,0.2571428571428571,0.4761904761904761,0.4634146341463415,0.5,0.44,0.6578947368421053,0.6666666666666666,0.68,0.6,0.78,0.3125,0.78,0.3125,0.68,0.3333333333333333,0.64,0.2916666666666667,0.64,0.4375,0.64,0.4375,0.84,0.84,0.72,0.72,0.68,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,,,,,,,,,0.28,0.28,0.28,0.2708333333333333,0.28,0.28,0.28,0.28,0.32,0.32,0.32,0.32,0.78,0.2142857142857142,0.78,0.2142857142857142,0.78,0.2142857142857142,0.8,0.2857142857142857,0.72,0.125,0.66,0.125,2.0,rel
