,mean,std,count
uq_joint_detection/5pct/0.2,0.015742857142857142,0.0012991362907873894,5.0
uq_joint_det_err_detected/5pct/0.2,0.7327034261150279,0.03422084847485392,5.0
uq_joint_det_err_passed/5pct/0.2,0.2815829882289239,0.011205116294441538,5.0
adaptive_detection/10pct/0.2,0.03591428571428572,0.0017572009281925651,5.0
uq_joint_detection/10pct/0.2,0.03591428571428572,0.0017572009281925651,5.0
uq_joint_det_err_detected/10pct/0.2,0.7278063255711187,0.018314282585123968,5.0
uq_joint_det_err_passed/10pct/0.2,0.272294370322017,0.011545820499086418,5.0
adaptive_detection/20pct/0.2,0.08522857142857143,0.004326708698683708,5.0
uq_joint_detection/20pct/0.2,0.08522857142857143,0.004326708698683708,5.0
uq_joint_det_err_detected/20pct/0.2,0.6904820455830645,0.017795064390772653,5.0
uq_joint_det_err_passed/20pct/0.2,0.2512375893363884,0.0108589666476116,5.0
uq_purify_acc/0.2/0.2,0.5238857209682465,0.020429929782760262,5.0
uq_purify_recovery/0.2/0.2,0.34303582906723024,0.01708162555041434,5.0
uq_joint_purify_acc/0.2/0.2,0.7169714212417603,0.008778109583902734,5.0
uq_joint_purify_recovery/0.2/0.2,0.04986187070608139,0.01100031142164152,5.0
adaptive_uq_purify_acc/0.2/0.2,0.7169714212417603,0.008778109583902734,5.0
uq_purify_acc/0.2/0.3,0.507971441745758,0.021550951635864023,5.0
uq_purify_recovery/0.2/0.3,0.32368963956832886,0.01780755766616516,5.0
uq_joint_purify_acc/0.2/0.3,0.7144285559654235,0.009064958963342036,5.0
uq_joint_purify_recovery/0.2/0.3,0.05414665043354035,0.010353501247344226,5.0
adaptive_uq_purify_acc/0.2/0.3,0.7144285559654235,0.009064958963342036,5.0
sgld_adv_acc/0.2,0.27619999647140503,0.015205266797336532,5.0
sgld_joint_adv_acc/0.2,0.7240000128746032,0.017435600341363384,5.0
sgld_purify_acc/0.2/1,0.3241999924182892,0.014481020951220195,5.0
sgld_purify_recovery/0.2/1,0.06740532889962196,0.008360742974750214,5.0
sgld_purify_acc/0.2/3,0.39020000100135804,0.022565465120460582,5.0
sgld_purify_recovery/0.2/3,0.16026143431663514,0.0246109347067066,5.0
sgld_purify_acc/0.2/6,0.448199999332428,0.023080289749246027,5.0
sgld_purify_recovery/0.2/6,0.24069839119911193,0.02484394279978039,5.0
sgld_joint_purify_acc/0.2/1,0.7242000102996826,0.017725688357636923,5.0
sgld_joint_purify_recovery/0.2/1,0.0036592388059943914,0.0026685382149601077,5.0
adaptive_sgld_purify_acc/0.2/1,0.7242000102996826,0.017725688357636923,5.0
sgld_joint_purify_acc/0.2/3,0.7236000061035156,0.015469324527451329,5.0
sgld_joint_purify_recovery/0.2/3,0.009350046887993813,0.002785278208432221,5.0
adaptive_sgld_purify_acc/0.2/3,0.7236000061035156,0.015469324527451329,5.0
sgld_joint_purify_acc/0.2/6,0.7239999890327453,0.015620488079957225,5.0
sgld_joint_purify_recovery/0.2/6,0.015213709976524114,0.005749998430139607,5.0
adaptive_sgld_purify_acc/0.2/6,0.7239999890327453,0.015620488079957225,5.0
rob/0.3,0.04959999993443489,0.004410561987915724,5.0
uq_adv_acc/0.3,0.04959999993443489,0.004410561987915724,5.0
uq_detection/1pct/0.3,0.3028571428571428,0.02963502478280643,5.0
uq_det_err_detected/1pct/0.3,0.930482251454188,0.00471135929308804,5.0
uq_det_err_passed/1pct/0.3,0.9591096890104633,0.006075210928474676,5.0
uq_detection/5pct/0.3,0.7682571428571427,0.02103141479224034,5.0
uq_det_err_detected/5pct/0.3,0.939265292605706,0.005100001948566443,5.0
uq_det_err_passed/5pct/0.3,0.98729060094842,0.002879241634240553,5.0
uq_detection/10pct/0.3,0.9066285714285713,0.015432406930659559,5.0
uq_det_err_detected/10pct/0.3,0.945483382964769,0.004466257144516599,5.0
uq_det_err_passed/10pct/0.3,0.9985927633707113,0.002071732223149588,5.0
uq_detection/20pct/0.3,0.9774857142857144,0.012918346390671997,5.0
uq_det_err_detected/20pct/0.3,0.9492808365997598,0.004101996439406365,5.0
uq_det_err_passed/20pct/0.3,1.0,0.0,5.0
adaptive_rob/0.3,0.6495428681373596,0.017810339927102202,5.0
uq_joint_adv_acc/0.3,0.6495428681373596,0.017810339927102202,5.0
adaptive_detection/1pct/0.3,0.0008857142857142857,0.00023473823893078546,5.0
uq_joint_detection/1pct/0.3,0.0008857142857142857,0.00023473823893078546,5.0
uq_joint_det_err_detected/1pct/0.3,0.9777777777777779,0.04969039949999535,5.0
uq_joint_det_err_passed/1pct/0.3,0.34991013093803724,0.017809951056447726,5.0
adaptive_detection/5pct/0.3,0.01042857142857143,0.000685118789044674,5.0
uq_joint_detection/5pct/0.3,0.01042857142857143,0.000685118789044674,5.0
uq_joint_det_err_detected/5pct/0.3,0.8973593073593072,0.036811224052675506,5.0
uq_joint_det_err_passed/5pct/0.3,0.3447130806910058,0.01786838016286478,5.0
adaptive_detection/10pct/0.3,0.027885714285714285,0.0028632078484932713,5.0
uq_joint_detection/10pct/0.3,0.027885714285714285,0.0028632078484932713,5.0
uq_joint_det_err_detected/10pct/0.3,0.8562590898502338,0.023188545317664712,5.0
uq_joint_det_err_passed/10pct/0.3,0.3359860799546735,0.017534683296673823,5.0
adaptive_detection/20pct/0.3,0.0687142857142857,0.005399357482561215,5.0
uq_joint_detection/20pct/0.3,0.0687142857142857,0.005399357482561215,5.0
uq_joint_det_err_detected/20pct/0.3,0.8506356043719236,0.008393642747577033,5.0
uq_joint_det_err_passed/20pct/0.3,0.3135983347722034,0.016911280848940037,5.0
uq_purify_acc/0.3/0.2,0.17820000052452087,0.023959493116487502,5.0
uq_purify_recovery/0.3/0.2,0.13616279065608977,0.02417405898758361,5.0
uq_joint_purify_acc/0.3/0.2,0.6527714371681214,0.017597705478406007,5.0
uq_joint_purify_recovery/0.3/0.2,0.019743356853723526,0.002917738099457816,5.0
adaptive_uq_purify_acc/0.3/0.2,0.6527714371681214,0.017597705478406007,5.0
uq_purify_acc/0.3/0.3,0.25157142579555514,0.029234450023268257,5.0
uq_purify_recovery/0.3/0.3,0.21317999958992004,0.030103931811570932,5.0
uq_joint_purify_acc/0.3/0.3,0.6547714233398437,0.01717961340779442,5.0
uq_joint_purify_recovery/0.3/0.3,0.029545289650559425,0.005795253502807217,5.0
adaptive_uq_purify_acc/0.3/0.3,0.6547714233398437,0.01717961340779442,5.0
sgld_adv_acc/0.3,0.043599999696016314,0.004722287566416323,5.0
sgld_joint_adv_acc/0.3,0.6620000004768372,0.02419710180154427,5.0
sgld_purify_acc/0.3/1,0.05580000057816505,0.0053572386595925675,5.0
sgld_purify_recovery/0.3/1,0.01317601464688778,0.0031131558118888485,5.0
sgld_purify_acc/0.3/3,0.07460000067949295,0.007436396918520182,5.0
sgld_purify_recovery/0.3/3,0.032634186744689944,0.003472466568247024,5.0
sgld_purify_acc/0.3/6,0.10559999942779541,0.00887693517769175,5.0
sgld_purify_recovery/0.3/6,0.06504933461546898,0.005784934131598579,5.0
sgld_joint_purify_acc/0.3/1,0.6626000046730042,0.024285787159977392,5.0
sgld_joint_purify_recovery/0.3/1,0.0017909899819642306,0.0026197465474160817,5.0
adaptive_sgld_purify_acc/0.3/1,0.6626000046730042,0.024285787159977392,5.0
sgld_joint_purify_acc/0.3/3,0.6626000046730042,0.025035967477804896,5.0
sgld_joint_purify_recovery/0.3/3,0.004212453868240118,0.0028596438101425236,5.0
adaptive_sgld_purify_acc/0.3/3,0.6626000046730042,0.025035967477804896,5.0
sgld_joint_purify_acc/0.3/6,0.6615999937057495,0.02530415950364851,5.0
sgld_joint_purify_recovery/0.3/6,0.005468492535874248,0.004173103835898447,5.0
adaptive_sgld_purify_acc/0.3/6,0.6615999937057495,0.02530415950364851,5.0
