,mean,std,count
sgld_joint_purify_recovery/0.1/5,0.01731865555047989,0.010699414164934341,5.0
adaptive_sgld_purify_acc/0.1/5,0.8784000158309937,0.0041593306403995105,5.0
rob/0.2,0.3930571377277374,0.0030549337494486218,5.0
uq_adv_acc/0.2,0.3930571377277374,0.0030549337494486218,5.0
uq_detection/1pct/0.2,0.033,0.002901442287369987,5.0
uq_det_err_detected/1pct/0.2,0.6612778198943958,0.023422695573025024,5.0
uq_det_err_passed/1pct/0.2,0.6051101984401935,0.003087945853396883,5.0
uq_detection/5pct/0.2,0.14202857142857145,0.003391766742076032,5.0
uq_det_err_detected/5pct/0.2,0.6269332484878368,0.008366016877135956,5.0
uq_det_err_passed/5pct/0.2,0.6036136753373359,0.0042053762957895416,5.0
uq_detection/10pct/0.2,0.2323714285714286,0.003592225164525882,5.0
uq_det_err_detected/10pct/0.2,0.621031680436812,0.002119318524996179,5.0
uq_det_err_passed/10pct/0.2,0.6026742537424468,0.004201589806051112,5.0
uq_detection/20pct/0.2,0.3361428571428572,0.003037184517924187,5.0
uq_det_err_detected/20pct/0.2,0.6312829286760062,0.004456542148966768,5.0
uq_det_err_passed/20pct/0.2,0.5946176633009539,0.0031481024941601822,5.0
adaptive_rob/0.2,0.8379428505897522,0.0022465365452237905,5.0
uq_joint_adv_acc/0.2,0.8379428505897522,0.0022465365452237905,5.0
adaptive_detection/1pct/0.2,0.0003142857142857143,0.00011952286093343935,5.0
uq_joint_detection/1pct/0.2,0.0003142857142857143,0.00011952286093343935,5.0
uq_joint_det_err_detected/1pct/0.2,0.8666666666666666,0.18257418583505539,5.0
uq_joint_det_err_passed/1pct/0.2,0.16185068710984984,0.0022582442268530662,5.0
adaptive_detection/5pct/0.2,0.005342857142857143,0.0001916629694999822,5.0
uq_joint_detection/5pct/0.2,0.005342857142857143,0.0001916629694999822,5.0
uq_joint_det_err_detected/5pct/0.2,0.6904858299595142,0.04086643831581735,5.0
uq_joint_det_err_passed/5pct/0.2,0.15922234397925544,0.002396331510623197,5.0
adaptive_detection/10pct/0.2,0.016599999999999997,0.0008771475104576425,5.0
uq_joint_detection/10pct/0.2,0.016599999999999997,0.0008771475104576425,5.0
uq_joint_det_err_detected/10pct/0.2,0.5842833570412518,0.03063964699133514,5.0
uq_joint_det_err_passed/10pct/0.2,0.15494275986829387,0.002521994926978042,5.0
adaptive_detection/20pct/0.2,0.04714285714285715,0.0010879675865519843,5.0
uq_joint_detection/20pct/0.2,0.04714285714285715,0.0010879675865519843,5.0
uq_joint_det_err_detected/20pct/0.2,0.4244619294424493,0.020427856535506182,5.0
uq_joint_det_err_passed/20pct/0.2,0.1490862231487866,0.003087810412718604,5.0
uq_purify_acc/0.2/0.2,0.4831142842769623,0.0031548460947855767,5.0
uq_purify_recovery/0.2/0.2,0.18632600605487823,0.0023813170665906444,5.0
uq_joint_purify_acc/0.2/0.2,0.8297428488731384,0.0030894695532134994,5.0
uq_joint_purify_recovery/0.2/0.2,0.0014159587328322232,0.0010079853505890824,5.0
adaptive_uq_purify_acc/0.2/0.2,0.8297428488731384,0.0030894695532134994,5.0
uq_purify_acc/0.2/0.3,0.47842857241630554,0.002771946917088714,5.0
uq_purify_recovery/0.2/0.3,0.18331126272678375,0.0023546099496224437,5.0
uq_joint_purify_acc/0.2/0.3,0.8257428526878356,0.0032220566042399862,5.0
uq_joint_purify_recovery/0.2/0.3,0.0017735926085151732,0.0012604388648455027,5.0
adaptive_uq_purify_acc/0.2/0.3,0.8257428526878356,0.0032220566042399862,5.0
sgld_purify_acc/0.2/1,0.45320000052452086,0.0028635642917769766,5.0
sgld_purify_recovery/0.2/1,0.09616817235946655,0.006895263573071113,5.0
sgld_purify_acc/0.2/3,0.4703999996185303,0.005549786017144671,5.0
sgld_purify_recovery/0.2/3,0.13945156931877137,0.005500993228883486,5.0
sgld_purify_acc/0.2/5,0.4752000033855438,0.005890666338225342,5.0
sgld_purify_recovery/0.2/5,0.15496839880943297,0.007697781554737594,5.0
sgld_joint_purify_acc/0.2/1,0.8557999849319458,0.0020493899438793505,5.0
sgld_joint_purify_recovery/0.2/1,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/1,0.8557999849319458,0.0020493899438793505,5.0
sgld_joint_purify_acc/0.2/3,0.8523999929428101,0.0015165555635077103,5.0
sgld_joint_purify_recovery/0.2/3,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/3,0.8523999929428101,0.0015165555635077103,5.0
sgld_joint_purify_acc/0.2/5,0.8503999948501587,0.0018165979953193427,5.0
sgld_joint_purify_recovery/0.2/5,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.2/5,0.8503999948501587,0.0018165979953193427,5.0
rob/0.3,0.0937428593635559,0.001022201503864938,5.0
uq_adv_acc/0.3,0.0937428593635559,0.001022201503864938,5.0
uq_detection/1pct/0.3,0.05934285714285714,0.0044830747466079,5.0
uq_det_err_detected/1pct/0.3,0.8940390290955242,0.007439611850288015,5.0
uq_det_err_passed/1pct/0.3,0.9070611203981531,0.001505076628514765,5.0
uq_detection/5pct/0.3,0.19397142857142857,0.006401052209422694,5.0
uq_det_err_detected/5pct/0.3,0.862773006582499,0.0075902388544268114,5.0
uq_det_err_passed/5pct/0.3,0.9167474442701179,0.002932851227789201,5.0
uq_detection/10pct/0.3,0.26665714285714287,0.0070418573616653785,5.0
uq_det_err_detected/10pct/0.3,0.8553839412095001,0.008706465190160542,5.0
uq_det_err_passed/10pct/0.3,0.9248383840617949,0.00457257316549188,5.0
uq_detection/20pct/0.3,0.3508,0.005305561194806512,5.0
uq_det_err_detected/20pct/0.3,0.8508542975261939,0.00630298055118073,5.0
uq_det_err_passed/20pct/0.3,0.9362585910648493,0.005090445371611045,5.0
adaptive_rob/0.3,0.8091714262962342,0.0038124419497287195,5.0
uq_joint_adv_acc/0.3,0.8091714262962342,0.0038124419497287195,5.0
adaptive_detection/1pct/0.3,0.00020000000000000004,0.00012777531299998796,5.0
uq_joint_detection/1pct/0.3,0.00020000000000000004,0.00012777531299998796,5.0
uq_joint_det_err_detected/1pct/0.3,1.0,0.0,5.0
uq_joint_det_err_passed/1pct/0.3,0.19066663048272706,0.003831273368960255,5.0
adaptive_detection/5pct/0.3,0.0021142857142857144,0.00038332593899996395,5.0
uq_joint_detection/5pct/0.3,0.0021142857142857144,0.00038332593899996395,5.0
uq_joint_det_err_detected/5pct/0.3,0.9446153846153846,0.056573191263678387,5.0
uq_joint_det_err_passed/5pct/0.3,0.18922933233938144,0.0036373239174364125,5.0
adaptive_detection/10pct/0.3,0.008485714285714286,0.00037252585172586547,5.0
uq_joint_detection/10pct/0.3,0.008485714285714286,0.00037252585172586547,5.0
uq_joint_det_err_detected/10pct/0.3,0.8312524852002193,0.036879092235146085,5.0
uq_joint_det_err_passed/10pct/0.3,0.18534400001818008,0.0039042895123409045,5.0
adaptive_detection/20pct/0.3,0.023714285714285716,0.0008390957231764802,5.0
uq_joint_detection/20pct/0.3,0.023714285714285716,0.0008390957231764802,5.0
uq_joint_det_err_detected/20pct/0.3,0.618333774612247,0.01945007747174773,5.0
uq_joint_det_err_passed/20pct/0.3,0.1804514492050549,0.003516362015762964,5.0
uq_purify_acc/0.3/0.2,0.19668571650981903,0.004657008533274532,5.0
uq_purify_recovery/0.3/0.2,0.11648878008127213,0.006383177447744298,5.0
uq_joint_purify_acc/0.3/0.2,0.8041999936103821,0.004421184790375639,5.0
uq_joint_purify_recovery/0.3/0.2,0.00015060240402817727,0.0003367572129818925,5.0
adaptive_uq_purify_acc/0.3/0.2,0.8041999936103821,0.004421184790375639,5.0
uq_purify_acc/0.3/0.3,0.21494285762310028,0.0053951969288414696,5.0
uq_purify_recovery/0.3/0.3,0.1367918848991394,0.007155786265093273,5.0
uq_joint_purify_acc/0.3/0.3,0.8006571531295776,0.004133741092572755,5.0
uq_joint_purify_recovery/0.3/0.3,0.0005949987797066569,0.0006278790095410474,5.0
adaptive_uq_purify_acc/0.3/0.3,0.8006571531295776,0.004133741092572755,5.0
sgld_purify_acc/0.3/1,0.12560000121593476,0.004098779978461804,5.0
sgld_purify_recovery/0.3/1,0.03343013748526573,0.002532526697967417,5.0
sgld_purify_acc/0.3/3,0.1525999963283539,0.005029910360603462,5.0
sgld_purify_recovery/0.3/3,0.064864481985569,0.004703837068353173,5.0
sgld_purify_acc/0.3/5,0.1671999990940094,0.00535723699069325,5.0
sgld_purify_recovery/0.3/5,0.08235891163349152,0.0041117829601789386,5.0
sgld_joint_purify_acc/0.3/1,0.8200000047683715,0.003464104333781402,5.0
sgld_joint_purify_recovery/0.3/1,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/1,0.8200000047683715,0.003464104333781402,5.0
sgld_joint_purify_acc/0.3/3,0.8192000031471253,0.0030331504291925032,5.0
sgld_joint_purify_recovery/0.3/3,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/3,0.8192000031471253,0.0030331504291925032,5.0
sgld_joint_purify_acc/0.3/5,0.8177999973297119,0.0027749032116165017,5.0
sgld_joint_purify_recovery/0.3/5,0.0,0.0,5.0
adaptive_sgld_purify_acc/0.3/5,0.8177999973297119,0.0027749032116165017,5.0
